更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,学校法人大阪慈光学園,その他・各種スクール,求人なし,大阪府大阪市東住吉区湯里1-13-6,1984,理事長 田尻 達朗,209 百万円,,,,,
2024-08-01,学校法人あけぼの学院,その他・各種スクール,求人なし,兵庫県尼崎市南武庫之荘4-5-23,1968,理事長 濱名 浩,"6,233 百万円",,,,,
2024-08-01,学校法人八幡学園,学習塾・予備校・専門学校,求人なし,兵庫県神戸市灘区深田町1-1-3,1965,理事長 前田 悦男,540 百万円,,,,,
2024-08-01,学校法人牧落八幡学園,その他・各種スクール,求人なし,大阪府箕面市牧落2-12-41,1982,理事長 北島 将孝,144 百万円,,,,,
2024-08-01,学校法人藤村学園,その他・各種スクール,求人なし,山口県山口市矢原1121,1974,理事長 藤井 武明,934 百万円,,,,,
2024-08-01,学校法人吉田学園,その他・各種スクール,求人なし,山口県岩国市楠町3-2-30,1978,理事長 吉田 孝雄,316 百万円,,,,,
2024-08-01,学校法人宗学園,その他・各種スクール,求人なし,福岡県福岡市中央区桜坂1-10-17,1979,理事長 鹿上 勢津子,92 百万円,,,,,
2024-08-01,学校法人松原学園,その他・各種スクール,求人なし,福岡県福岡市西区今宿1-25-3,1983,,249 百万円,,,,,
2024-08-01,学校法人大原幼稚園,その他・各種スクール,求人なし,福岡県福岡市早良区原団地1-1,1988,理事長 森實 真沙子,407 百万円,,,,,
2024-08-01,学校法人百華学園,その他・各種スクール,求人なし,福岡県北九州市若松区和田町13-12,1994,理事長 麻生 了司,19 百万円,,,,,
2024-08-01,学校法人立山学園,その他・各種スクール,求人なし,大分県大分市大字丹川415,1981,理事長 立山 貴史,239 百万円,,,,,
2024-08-01,学校法人山下学園,その他・各種スクール,求人なし,宮崎県都城市南横市町4003-2,1980,理事長 久保 直之,83 百万円,,,,,
2024-08-01,学校法人国東学園,学習塾・予備校・専門学校,求人なし,香川県高松市伏石町1611,1973,理事長 国東 照生,827 百万円,,,,,
2024-08-01,学校法人らく楽学園,その他・各種スクール,求人なし,香川県高松市寺井町1369-4,1978,理事長 西島 保幸,168 百万円,,,,,
2024-08-01,学校法人堀江幼稚園,その他・各種スクール,求人なし,愛媛県松山市堀江町1533,1968,理事長 白石 實子,51 百万円,,,,,
2024-08-01,学校法人鶴田学園,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市南区鶴田1-5-20,1956,理事長 鶴田 博昭,690 百万円,,,,,
2024-08-01,学校法人中京学園,その他・各種スクール,求人なし,愛知県名古屋市中村区則武本通2-55,1955,理事長 後藤 悠介,79 百万円,,,,,
2024-08-01,学校法人みだい幼稚園,その他・各種スクール,求人なし,山梨県南アルプス市有野4571,1975,理事長 松田 五十鈴,257 百万円,,,,,
2024-08-01,学校法人浄性寺学園,その他・各種スクール,求人なし,岐阜県岐阜市茜部本郷3-116-2,1965,理事長 堀江 泰弘,833 百万円,,,,,
2024-08-01,学校法人一宮栽松学園,その他・各種スクール,求人なし,愛知県一宮市大赤見字西川垂99-1,1966,理事長 鈴木 宗演,605 百万円,,,,,
2024-08-01,学校法人大曽根学園,その他・各種スクール,求人なし,愛知県名古屋市瑞穂区高田町2-5,1954,理事長 大曽根 康治,411 百万円,,,,,
2024-08-01,学校法人清正学園,その他・各種スクール,求人なし,愛知県名古屋市中村区藤江町4-32,1955,理事長 三枝樹 昭雄,688 百万円,,,,,
2024-08-01,学校法人小桜学園,その他・各種スクール,求人なし,愛知県名古屋市南区鳥栖1-6-2,1955,理事長 中村 美也子,447 百万円,,,,,
2024-08-01,学校法人自由ケ丘学園,その他・各種スクール,求人なし,愛知県名古屋市千種区富士見台3-9-2,1966,理事長 吉田 敬岳,916 百万円,,,,,
2024-08-01,学校法人星条学園,その他・各種スクール,求人なし,愛知県名古屋市中川区八熊3-11-5,1955,理事長 石川 達,432 百万円,,,,,
2024-08-01,学校法人清明学園,その他・各種スクール,求人なし,北海道札幌市東区北十条東14-2-8,1966,理事長 司馬 政一,"1,420 百万円",,,,,
2024-08-01,学校法人難波学園,その他・各種スクール,求人なし,広島県東広島市西条町寺家261,1979,理事長 難波元實,,,,,,
2024-08-01,学校法人浄光学園,その他・各種スクール,求人なし,北海道紋別郡遠軽町一条通南1-2-17,1977,理事長 堀 敬暁,126 百万円,,,,,
2024-08-01,学校法人彩の国学園,その他・各種スクール,求人なし,埼玉県三郷市戸ケ崎2336,1987,理事長 中村 敏晴,,,,,,
2024-08-01,学校法人筒井学園,その他・各種スクール,求人なし,愛知県名古屋市東区筒井町4-13,1958,理事長 秦 智宏,195 百万円,,,,,
2024-08-01,株式会社ユーエスカナダ学園,その他・各種スクール,求人なし,埼玉県所沢市大字松郷153,1988,代表取締役 篠原 幸子,10 百万円,,,,,
2024-08-01,株式会社セブンシーズ,その他・各種スクール,求人なし,東京都渋谷区恵比寿1-3-1朝日生命恵比寿ビル 9Ｆ、11Ｆ,2003,代表取締役 揚石 洋子,10 百万円,,,,,
2024-08-01,教育図書センター株式会社,その他・各種スクール,求人なし,愛知県名古屋市名東区本郷3-135本郷インタービル 2Ｆ,2004,代表取締役 古川 紀明,10 百万円,,,,,
2024-08-01,有限会社アプライズ,その他・各種スクール,求人なし,広島県広島市佐伯区美鈴が丘西4-7-15,2004,代表取締役 上利 絹江,3 百万円,,,,,
2024-08-01,グローリーハイグレイス有限会社,その他・各種スクール,求人なし,群馬県高崎市棟高町999-7,2004,取締役 相京 恵,3 百万円,,,,,
2024-08-01,株式会社理究エデュオ,その他・各種スクール,求人なし,東京都目黒区自由が丘2-14-7,2003,代表取締役 米田 正人,85 百万円,,,,,
2024-08-01,有限会社Ｔｈｅ友志,その他・各種スクール,求人なし,大阪府大阪市東住吉区桑津1-9-14,2004,取締役 西郷 弘子,3 百万円,,,,,
2024-08-01,有限会社どんぐり山のうさぎ,その他・各種スクール,求人なし,東京都葛飾区西亀有1-26-9,2004,代表取締役 宇佐美 清江,12 百万円,,,,,
