更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,ニチバンプリント株式会社,製紙・パルプメーカー,求人なし,埼玉県日高市大字中沢201,1965,代表取締役 山田 隆文,90,39 百万円,,,,
2024-08-01,デュポン・エムシーシー株式会社,その他メーカー,求人なし,東京都千代田区永田町2-11-1山王パークタワー,1986,代表取締役 椙田 知宏,90,450 百万円,,,,
2024-08-01,新興化学工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,大阪府大阪市中央区南船場2-1-3フェニックス南船場 6Ｆ,1938,代表取締役 泉谷 英史,90,100 百万円,,,,
2024-08-01,日本サニパック株式会社,文房具・事務・オフィス用品メーカー,求人なし,東京都渋谷区幡ヶ谷1-25-5,1970,代表取締役 井上 充治,90,20 百万円,,,,
2024-08-01,伊藤忠ファッションシステム株式会社,繊維メーカー,求人なし,東京都港区北青山2-5-1伊藤忠ビル 17Ｆ,1971,代表取締役 駒谷 隆明,90,200 百万円,,,,
2024-08-01,株式会社ダイドーフォワード,繊維メーカー,求人なし,東京都千代田区外神田3-1-16ダイドーリミテッドビル 3Ｆ,2007,代表取締役 鍋割 宰,90,100 百万円,,,,
2024-08-01,タマ化學工業株式会社,機能性化学（有機・高分子）メーカー,無,埼玉県八潮市大字新町29,1962,代表取締役 五十嵐 喜雄,89,126 百万円,,,■医薬品原料・農薬原料等の製造業 2024年2月doda掲載求人より引用,
2024-08-01,エルエヌジージャパン株式会社,石油化学メーカー,求人なし,東京都千代田区永田町2-10-3東急キャピトルタワー 12Ｆ,1967,代表取締役 宮澤 俊樹,89,"22,142 百万円",,,,
2024-08-01,佐藤産業株式会社,ファッション・アパレル・アクセサリーメーカー,無,東京都千代田区岩本町2-6-9佐藤産業ビル,1953,代表取締役 幾永 詩木,89,95 百万円,,,,
2024-08-01,化薬ヌーリオン株式会社,その他メーカー,求人なし,東京都中央区日本橋堀留町2-1-3,1970,代表取締役 マーカス・ティルボーグ,89,400 百万円,,,,
2024-08-01,株式会社エコポート九州,石油化学メーカー,求人なし,熊本県熊本市西区新港1-4-10,2007,代表取締役 石坂 孝光,89,490 百万円,,,,
2024-08-01,八戸セメント株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,青森県八戸市大字新井田字下鷹待場7-1,1977,代表取締役 明代 知也,88,100 百万円,,,,
2024-08-01,日本ビューテック株式会社,化粧品メーカー,求人なし,長野県駒ヶ根市中沢3175-1,1973,代表取締役 山﨑 智士,88,10 百万円,,,,
2024-08-01,株式会社ダイセキＭＣＲ,金属・製綱・鉱業・非鉄金属メーカー,求人なし,栃木県宇都宮市平出工業団地38-25,1973,代表取締役 本郷 忠史,88,30 百万円,,,,
2024-08-01,美鈴紙業株式会社,製紙・パルプメーカー,求人なし,大阪府摂津市三島3-2-1,1948,代表取締役 三木 秀一,88,100 百万円,,,,
2024-08-01,株式会社ＳＮリフラテクチュア東海,その他メーカー,求人なし,愛知県刈谷市小垣江町南藤1,2004,代表取締役 岩口 勉,88,75 百万円,,,,
2024-08-01,デリカフーズ長崎株式会社,食品・飲料メーカー（原料含む）,求人なし,長崎県諫早市津久葉町5-70,2020,代表取締役 澤田 清春,88,10 百万円,,,,
2024-08-01,メキシケムジャパン株式会社,石油化学メーカー,求人なし,東京都品川区東品川2-2-4天王洲ファーストタワー 14Ｆ,1992,代表取締役 駒井 亨,87,727 百万円,,,,
2024-08-01,イビデン物産株式会社,その他メーカー,求人なし,岐阜県本巣市有里339,1975,代表取締役 久保 修一,87,30 百万円,,,,
2024-08-01,ニッタエアソリューションズ株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,東京都中央区日本橋本町1-1-8,1965,代表取締役 門野 貴行,87,30 百万円,,,,
2024-08-01,朝日加工株式会社,石油化学メーカー,求人なし,大阪府大阪市中央区南本町1-8-14堺筋本町ビル 8Ｆ,1943,代表取締役 丸山 武宏,87,80 百万円,,,,
2024-08-01,タキロンポリマー株式会社,その他メーカー,求人なし,福岡県八女市今福437-1,2006,代表取締役 高山 隆司,87,50 百万円,,,,
2024-08-01,株式会社ＣＰコスメティクス,食品・飲料メーカー（原料含む）,求人なし,東京都新宿区北新宿2-21-1新宿フロントタワー 27Ｆ,2006,代表取締役 児玉 晃洋,87,100 百万円,,,,
2024-08-01,豊田メタル株式会社,その他メーカー,求人なし,愛知県半田市日東町1-6,1970,代表取締役 原口 博仁,86,600 百万円,,,,
2024-08-01,クレードル食品株式会社,食品・飲料メーカー（原料含む）,求人なし,北海道網走郡美幌町字稲美164,1961,代表取締役 佐野 成昭,86,200 百万円,,,,
2024-08-01,三協化成株式会社,石油化学メーカー,求人なし,富山県高岡市福岡町下向田3-1,1975,代表取締役 浦谷 昌克,86,100 百万円,,,,
2024-08-01,関西製糖株式会社,食品・飲料メーカー（原料含む）,求人なし,大阪府泉佐野市住吉町25,2002,代表取締役 西村 信明,86,100 百万円,,,,
2024-08-01,ツバメタオル株式会社,家具・インテリア・生活雑貨メーカー,求人なし,大阪府泉佐野市日根野7181,1962,代表取締役 谷 治,86,20 百万円,,,,
2024-08-01,ゼットクリエイト株式会社,ファッション・アパレル・アクセサリーメーカー,求人なし,大阪府大阪市天王寺区烏ケ辻1-2-16ゼット本社ビル 5Ｆ,1979,代表取締役 和田 耕一,86,100 百万円,,,,
2024-08-01,秩父コンクリート工業株式会社,住宅設備・建材メーカー,求人なし,東京都台東区上野7-7-6ＭＰＲ上野駅前ビル 6Ｆ,1956,代表取締役 山口 博司,85,180 百万円,,,,
2024-08-01,ダイセルパックシステムズ株式会社,石油化学メーカー,求人なし,東京都千代田区神田須田町2-8-1須田町ＭＫビル 5Ｆ,1951,代表取締役 小林 功史,85,49 百万円,,,,
2024-08-01,冨士レジン工業株式会社,石油化学メーカー,求人なし,兵庫県尼崎市潮江3-1-17,1953,代表取締役 松本 一郎,85,300 百万円,,,,
2024-08-01,アイ・エフ・エフ日本株式会社,食品・飲料メーカー（原料含む）,求人なし,東京都品川区東大井1-21-4アイ・エフ・エフビル,1965,代表取締役 塚越 伸朗,85,"4,830 百万円",,,,
2024-08-01,株式会社タツタ環境分析センター,試薬メーカー・受託合成・受託分析,求人なし,大阪府東大阪市岩田町2-3-1タツタ電線（株）内,1979,代表取締役 今井 雅文,85,10 百万円,,,,
2024-08-01,新電元メカトロニクス株式会社,その他メーカー,求人なし,埼玉県飯能市稲荷町11-8,2002,代表取締役 小田原 洋之,85,100 百万円,,,,
2024-08-01,株式会社朝びき若鶏,食品・飲料メーカー（原料含む）,求人なし,群馬県高崎市神戸町359-1,2015,代表取締役 花房 猛,85,6 百万円,,,,
2024-08-01,バンポー工業株式会社,石油化学メーカー,無,大阪府堺市美原区木材通1-5-8,1955,代表取締役 田中 勇一,84,100 百万円,,,,
2024-08-01,シノムラ化学工業株式会社,製紙・パルプメーカー,求人なし,静岡県袋井市国本291,1972,代表取締役 大橋 宏行,84,40 百万円,,,,
2024-08-01,株式会社ベストーネ,食品・飲料メーカー（原料含む）,求人なし,滋賀県犬上郡多賀町大字中川原字大久保491-3,1991,代表取締役 田中 仁史,84,50 百万円,,,,
2024-08-01,播州調味料株式会社,食品・飲料メーカー（原料含む）,求人なし,兵庫県姫路市野里948,1966,代表取締役 中川 善弘,84,100 百万円,,,,
2024-08-01,正同化学工業株式会社,石油化学メーカー,求人なし,大阪府大阪市中央区北浜2-1-26北浜松岡ビル 3Ｆ,1947,代表取締役 吉川 友章,84,90 百万円,,,,
2024-08-01,日本トレルボルグシーリングソリューションズ株式会社,石油化学メーカー,求人なし,東京都江東区東陽7-1-1イーストネットビルディング 2Ｆ,1987,代表取締役 オリバー・ウィング・タック・チャン,84,10 百万円,,,,
2024-08-01,マスセット株式会社,文房具・事務・オフィス用品メーカー,求人なし,東京都足立区島根2-25-17,1970,代表取締役 畠山 義生,83,84 百万円,,,,
2024-08-01,高圧化学工業株式会社,試薬メーカー・受託合成・受託分析,無,大阪府大阪市大正区鶴町5-1-12,1959,代表取締役 矢野 裕史,83,60 百万円,,,,
2024-08-01,株式会社トーシンパッケージ,製紙・パルプメーカー,求人なし,埼玉県加須市北大桑516-1,2003,代表取締役 富田 史朗,83,80 百万円,,,,
2024-08-01,ダテックス株式会社,石油化学メーカー,求人なし,茨城県筑西市玉戸1019-9,1959,代表取締役 中野 克哉,83,18 百万円,,,,
2024-08-01,本町化学工業株式会社,農薬メーカー,求人なし,東京都足立区中央本町1-2-11,1954,代表取締役 小田 利明,83,97 百万円,,,,
2024-08-01,株式会社エムアイイーテクノ,金属・製綱・鉱業・非鉄金属メーカー,求人なし,三重県桑名市大字星川1001,1907,代表取締役 中山 弥一,83,300 百万円,,,,
2024-08-01,株式会社アサヒウェルネスフーズ,食品・飲料メーカー（原料含む）,求人なし,大阪府貝塚市二色中町7-11,1989,代表取締役 藤田 良宏,83,100 百万円,,,,
2024-08-01,鎌倉産業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,静岡県榛原郡吉田町川尻4391-1,2004,代表取締役 武藤 純一,83,80 百万円,,,,
2024-08-01,オーム乳業株式会社,食品・飲料メーカー（原料含む）,求人なし,福岡県大牟田市新勝立町1-38-1,1937,代表取締役 伊與田 良一,82,90 百万円,,,,
2024-08-01,パレス化学株式会社,石油化学メーカー,求人なし,神奈川県横浜市金沢区福浦1-11-16,1965,代表取締役 山村 洋雄,82,193 百万円,,,,
2024-08-01,株式会社東海メガネコンタクト,繊維メーカー,求人なし,神奈川県横浜市港南区港南台5-6-37岡田眼科ビル 1Ｆ,1993,代表取締役 岡田 容子,82,30 百万円,,,,
2024-08-01,株式会社ハート,食品・飲料メーカー（原料含む）,無,東京都台東区駒形2-5-4バンダイ第2ビル 6Ｆ,1963,代表取締役 杉崎 晋哉,82,93 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 「玩具菓子」「季節催事菓子」の企画、製造、販売をしています。オリジナルも含めた多種多様なキャラクターを活用し、企画からデザイン、製造、販売まで自社内で行う事で、幅広いニーズにお応えしています。 2022年4月doda掲載求人より引用,
2024-08-01,大豊製紙株式会社,製紙・パルプメーカー,求人なし,岐阜県加茂郡川辺町上川辺252-1,1996,代表取締役 工藤 健一,81,99 百万円,,,,
2024-08-01,ＭＯＳ株式会社,製紙・パルプメーカー,求人なし,東京都千代田区大手町1-4-2丸紅ビル,1962,代表取締役 永野 毅,81,100 百万円,,,,
2024-08-01,株式会社ミクニライフ＆オート,その他メーカー,求人なし,埼玉県加須市間口456-1,1984,代表取締役 佐藤 好宏,81,10 百万円,,,,
2024-08-01,株式会社クレハ分析センター,試薬メーカー・受託合成・受託分析,求人なし,福島県いわき市錦町落合16,1990,代表取締役 坂根 司,81,50 百万円,,,,
2024-08-01,メタルテック株式会社,その他メーカー,求人なし,東京都墨田区緑4-29-9木野ビル,1953,代表取締役 木野 裕貴,81,50 百万円,,,,
2024-08-01,シック・ジャパン株式会社,文房具・事務・オフィス用品メーカー,求人なし,東京都品川区上大崎2-24-9ＩＫビル,2003,代表取締役 後藤 秀夫,81,310 百万円,,,,
2024-08-01,すばるスチール株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,大阪府大阪市浪速区湊町1-4-38近鉄新難波ビル 11Ｆ,1988,代表取締役 木水勲,80,57 百万円,,,,
2024-08-01,宝積飲料株式会社,食品・飲料メーカー（原料含む）,求人なし,広島県東広島市志和町別府2061-3,1962,代表取締役 大戸 章浩,80,10 百万円,,,,
2024-08-01,クラボウケミカルワークス株式会社,石油化学メーカー,求人なし,広島県東広島市黒瀬町乃美尾119,1963,代表取締役 中村 潔,80,100 百万円,,,,
2024-08-01,株式会社トーカン,石油化学メーカー,求人なし,千葉県松戸市稔台6-2-1,1935,代表取締役 松岡 達雄,80,460 百万円,,,,
2024-08-01,日星精工株式会社,その他メーカー,求人なし,愛知県名古屋市南区丹後通2-1-3,1949,代表取締役 坂口 一哉,80,80 百万円,,,,
2024-08-01,四国丸一鋼管株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,香川県三豊市詫間町詫間2112-48,1959,代表取締役 吉村 貴典,80,67 百万円,,,,
2024-08-01,帝人テクロス株式会社,繊維メーカー,求人なし,愛知県稲沢市祖父江町四貫堤外22,1957,代表取締役 新実 啓悦,80,480 百万円,,,,
2024-08-01,株式会社日本ホールマーク,その他メーカー,求人なし,東京都港区芝1-10-13芝日景有楽ビル 4Ｆ,1986,代表取締役 シャウナ・ルナ・シュワート,80,10 百万円,,,,
2024-08-01,株式会社チャレンヂ,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,埼玉県狭山市大字根岸679-1,1982,代表取締役 辰巳 久之,80,10 百万円,,,,
2024-08-01,三重太平洋鉱業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,三重県いなべ市藤原町東禅寺130-1,1948,代表取締役 大嶋 正士,79,68 百万円,,,,
2024-08-01,株式会社ジャイアント,ファッション・アパレル・アクセサリーメーカー,無,神奈川県川崎市中原区小杉御殿町2-44-3,1989,代表取締役 中村 晃,79,200 百万円,,,,
2024-08-01,株式会社キヨリックス三重,その他メーカー,求人なし,愛知県名古屋市港区築三町2-41,1992,代表取締役 天竺桂 洋,79,50 百万円,,,,
2024-08-01,ナラサキ石油株式会社,石油化学メーカー,無,北海道札幌市中央区北一条西7-1,1959,代表取締役 小松 誠一,78,130 百万円,,,,
2024-08-01,ジャノメダイカスト株式会社,その他メーカー,求人なし,山梨県都留市井倉775,2002,代表取締役 芳川 敏雄,78,100 百万円,,,,
2024-08-01,コックフーズ株式会社,食品・飲料メーカー（原料含む）,無,東京都港区芝浦2-13-4,1974,代表取締役 前川 通,78,40 百万円,,,,
2024-08-01,ニッポンスリッパ株式会社,その他メーカー,求人なし,東京都台東区駒形1-5-2,1963,代表取締役 板垣 純一,78,50 百万円,,,,
2024-08-01,株式会社オハラ・クオーツ,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,和歌山県和歌山市湊1850,2008,代表取締役社長 三谷 真,78,310 百万円,,,,
2024-08-01,日新興業株式会社,石油化学メーカー,求人なし,東京都千代田区神田須田町1-26-5日新興業ビル,1946,代表取締役 福田 俊明,77,300 百万円,,,,
2024-08-01,永井産業株式会社,製紙・パルプメーカー,求人なし,兵庫県姫路市北条宮の町385永井ビル 7Ｆ,1947,代表取締役社長 林 叔子,77,38 百万円,,,,
2024-08-01,タジマ食品工業株式会社,食品・飲料メーカー（原料含む）,求人なし,兵庫県豊岡市日高町東芝435,1961,代表取締役 田村 幸一,77,50 百万円,,,,
2024-08-01,ピー・エス・コンクリート株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,東京都千代田区九段北1-5-9九段誠和ビル 7Ｆ,2007,代表取締役 井筒 浩二,77,90 百万円,,,,
2024-08-01,株式会社永谷園,食品・飲料メーカー（原料含む）,求人なし,東京都港区西新橋2-36-1永谷園ビル,2015,代表取締役 成田 健一,77,350 百万円,,,,
2024-08-01,株式会社マルハニチロ九州,食品・飲料メーカー（原料含む）,求人なし,熊本県菊池郡菊陽町大字辛川666,1974,代表取締役 杉浦 素之,76,50 百万円,,,,
2024-08-01,株式会社トージツ,金属・製綱・鉱業・非鉄金属メーカー,求人なし,愛知県豊橋市明海町1,1973,代表取締役 宮腰 勉,76,80 百万円,,,,
2024-08-01,株式会社ウェーブロック・アドバンスト・テクノロジー,石油化学メーカー,求人なし,東京都中央区明石町8-1聖路加タワー 13Ｆ,2010,代表取締役 島田 康太郎,76,100 百万円,,,,
2024-08-01,株式会社松本商店,金属・製綱・鉱業・非鉄金属メーカー,求人なし,福岡県久留米市津福本町2348-29,1986,代表取締役 松本 正二郎,75,30 百万円,,,,
2024-08-01,タクセル株式会社,石油化学メーカー,求人なし,栃木県栃木市西方町本郷600,1943,代表取締役 小林 学,75,495 百万円,,,,
2024-08-01,東京ピグメント株式会社,その他メーカー,求人なし,埼玉県熊谷市御稜威ヶ原201-11,1984,代表取締役 宮本 康弘,75,100 百万円,,,,
2024-08-01,株式会社バンディック,石油化学メーカー,求人なし,山梨県韮崎市龍岡町下條南割596-146,1983,代表取締役 寺内 利浩,75,96 百万円,,,,
2024-08-01,セラケム株式会社,機能性化学（有機・高分子）メーカー,求人なし,東京都台東区東上野3-14-8まつの屋ビル 2Ｆ,1961,代表取締役社長 小島 芳勝,74,80 百万円,,,,
2024-08-01,太平株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,富山県南砺市福光737,1924,代表取締役 石崎 直人,74,300 百万円,,,,
2024-08-01,サンヨー宇部株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,山口県山口市朝田1091-1,1948,代表取締役 大西 利勝,74,50 百万円,,,,
2024-08-01,株式会社ニチアロイ,金属・製綱・鉱業・非鉄金属メーカー,求人なし,愛知県安城市東端町青ノ山170-1,1952,代表取締役 小澤 謙二,74,10 百万円,,,,
2024-08-01,フィード・ワンフーズ株式会社,食品・飲料メーカー（原料含む）,求人なし,神奈川県横浜市鶴見区大黒町3-53,2001,代表取締役 矢野 博之,74,100 百万円,,,,
2024-08-01,アイシア株式会社,食品・飲料メーカー（原料含む）,求人なし,東京都港区芝2-3-3ＪＲＥ芝二丁目大門ビル 4Ｆ,1990,代表取締役 天野 秀隆,74,660 百万円,,,,
2024-08-01,株式会社アクセスゲームズ,その他メーカー,求人なし,東京都中央区八丁堀3-27-10八丁堀プラザビル,1996,代表取締役 吉田 茂,74,30 百万円,,,,
2024-08-01,株式会社四阪製錬所,金属・製綱・鉱業・非鉄金属メーカー,求人なし,愛媛県新居浜市西原町3-5-3,2010,代表取締役 藤山 哉,74,400 百万円,,,,
2024-08-01,大和興産株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,岡山県岡山市中区平井7-19-18,2007,代表取締役 吉田 毅,73,30 百万円,,,,
2024-08-01,静岡ローストシステム株式会社,食品・飲料メーカー（原料含む）,無,静岡県牧之原市大寄542-1,1994,代表取締役 廣田 公雄,73,10 百万円,,,■ほうじ茶の製造、販売■ウーロン茶、紅茶、プアール茶、ジャスミン茶などの各種茶葉の受託加工■どくだみ、杜仲茶、桑、アマチャヅル、ルイボスなどの各種健康茶の受託加工■各種ハーブの異物除去クリーニング作業、ブレンド■各種茶葉、各種健康茶の殺菌加工■各種茶葉、各種健康茶のパウダー加工 2024年2月doda掲載求人より引用,
2024-08-01,東洋産業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,宮城県黒川郡大衡村大衡字鍜冶屋敷16,1956,代表取締役 加藤 雄二,73,160 百万円,,,,
2024-08-01,株式会社ニチモクファンシーマテリアル,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,滋賀県蒲生郡日野町大字猫田17-1,1948,代表取締役 脇田 丈士,73,50 百万円,,,,
2024-08-01,昭和冷凍食品株式会社,食品・飲料メーカー（原料含む）,求人なし,新潟県新潟市南区下塩俵1123,1993,代表取締役 鈴木 雄一,72,100 百万円,,,,
2024-08-01,株式会社薄衣電解工業,金属・製綱・鉱業・非鉄金属メーカー,求人なし,神奈川県川崎市川崎区池上新町3-3-1,1960,代表取締役 薄衣 敏則,72,80 百万円,,,,
2024-08-01,松美工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,愛知県豊田市篠原町敷田37-2,1961,代表取締役 小林 義光,72,10 百万円,,,,
2024-08-01,株式会社Ｐｅａｃｅ　Ｄｅｌｉ,食品・飲料メーカー（原料含む）,求人なし,東京都千代田区二番町8-8,1953,代表取締役 和瀬田 純子,72,100 百万円,,,,
2024-08-01,極洋フレッシュ株式会社,食品・飲料メーカー（原料含む）,求人なし,東京都江戸川区臨海町3-3-2,2010,代表取締役 横山 康孝,72,90 百万円,,,,
2024-08-01,株式会社大貴,製紙・パルプメーカー,1,東京都千代田区飯田橋3-3-1,2018,,77,11百万円,37.9,,"■事業内容： ・ペット用品、紙加工品等の開発及び製造販売・リサイクル商品、産業廃棄物の再生処理業・新商品の企画・開発、製造・販売■企業理念： ""人にやさしく、ペットにやさしく、地球にやさしく""現在の限りある資源を有効に活用し人と自然環境の調和を保ちながら循環型社会の実現に貢献する。そのことを通じて、DAIKIに集う社員一人ひとりが物心ともに幸せになる。",
2024-08-01,日本イットリウム株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,福岡県大牟田市大字唐船2081-398,1966,代表取締役 小林 大作,71,400 百万円,,,,
2024-08-01,日本ルーブリゾール株式会社,石油化学メーカー,求人なし,東京都目黒区下目黒1-8-1アルコタワー 18Ｆ,1964,代表取締役 木村 将広,71,"1,160 百万円",,,,
2024-08-01,株式会社ネイルラボ,食品・飲料メーカー（原料含む）,求人なし,東京都渋谷区神宮前6-28-9東武ビル 4Ｆ,1988,代表取締役 髙宮 邦彦,71,250 百万円,,,,
2024-08-01,株式会社スタジオアタオ,繊維メーカー,求人なし,兵庫県神戸市中央区御幸通8-1-6神戸国際会館,2005,代表取締役社長 瀬尾 訓弘,71,398 百万円,33.5,,,グロース
2024-08-01,ＷＩＮＯＡ　ＩＫＫ　ＪＡＰＡＮ株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,愛知県東海市南柴田町ヌノ割412-4,1993,代表取締役 本多 昭彦,70,300 百万円,,,,
2024-08-01,ヴァーレ・ジャパン株式会社,その他メーカー,求人なし,三重県松阪市猟師町345-32,1965,代表取締役 遊上博幸,70,"2,000 百万円",,,,
2024-08-01,マクダーミッド・パフォーマンス・ソリューションズ・ジャパン株式会社,その他メーカー,求人なし,神奈川県平塚市東豊田480-28,1988,代表取締役 吉成 吾郎,70,111 百万円,,,,
2024-08-01,東亜紡織株式会社,繊維メーカー,求人なし,大阪府大阪市中央区城見1-2-27クリスタルタワー 18Ｆ,1973,代表取締役 戸口 雄吾,70,100 百万円,,,,
2024-08-01,ニチハエンジニアリング株式会社,その他メーカー,求人なし,愛知県名古屋市港区汐止町12,1995,代表取締役 松岡 宏,70,10 百万円,,,,
2024-08-01,藤原製麺株式会社,食品・飲料メーカー（原料含む）,求人なし,北海道旭川市九条通14-10,1957,代表取締役 長沼 伸一,70,40 百万円,,,,
2024-08-01,阪和スチールサービス株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,滋賀県甲賀市水口町ひのきが丘32-2近江水口第2テクノパーク,2002,代表取締役 太田 伸一郎,70,100 百万円,,,,
2024-08-01,株式会社エヌティーシー,金属・製綱・鉱業・非鉄金属メーカー,求人なし,大阪府貝塚市二色北町1-11,2000,代表取締役 熊井 雅章,70,10 百万円,,,,
2024-08-01,マルサンアイ鳥取株式会社,食品・飲料メーカー（原料含む）,求人なし,鳥取県鳥取市河原町西円通寺81-1,2016,代表取締役 磯村 智,70,250 百万円,,,,
2024-08-01,株式会社ブラスト,その他メーカー,求人なし,東京都千代田区九段北4-1-7九段センタービル 11Ｆ,1950,代表取締役 村本 豊彦,69,50 百万円,,,,
2024-08-01,日本パフ株式会社,食品・飲料メーカー（原料含む）,求人なし,大阪府寝屋川市東神田町1-8,1979,代表取締役 岡本 富雄,69,50 百万円,,,,
2024-08-01,埴生ミートパッカー株式会社,食品・飲料メーカー（原料含む）,無,大阪府羽曳野市向野2-4-14,1985,代表取締役 浅田 充隆,69,100 百万円,,,★国内トップクラスの市場規模を誇る“牛肉メーカー”私たちは良質な国産牛を中心に取り扱う牛肉メーカーです。取引先は誰もが知る百貨店やスーパー、ハムなどのメーカー、専門商社など。安定したお取引と業績が、ムリなく働きやすい職場環境を生み出しています。 2024年3月doda掲載求人より引用,
2024-08-01,ヘレウス株式会社,金属・製綱・鉱業・非鉄金属メーカー,無,東京都文京区大塚2-9-3住友不動産音羽ビル 1Ｆ、2Ｆ、5Ｆ,1986,代表取締役 山内 秀人,69,490 百万円,,,,
2024-08-01,日塗化学株式会社,その他メーカー,求人なし,東京都港区芝1-6-10芝ＳＩＡビル 6Ｆ,2006,代表取締役 野田 秀吉,69,80 百万円,,,,
2024-08-01,株式会社ユイット・ラボラトリーズ,化粧品メーカー,求人なし,山梨県北杜市長坂町渋沢725-1,2016,代表取締役 段 卓,69,100 百万円,,,,
2024-08-01,株式会社ＢＵＺＺＷＩＴ,ファッション・アパレル・アクセサリーメーカー,無,東京都港区台場2-3-2台場フロンティアビル 7Ｆ,2016,代表取締役 黒田 泰則,69,10 百万円,,,,
2024-08-01,株式会社タイツウ,石油化学メーカー,求人なし,神奈川県川崎市中原区木月2-23-20,1951,代表取締役 谷口 一成,68,95 百万円,,,,
2024-08-01,アズマプレコート株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,千葉県市川市塩浜2-30,1958,代表取締役 石井 伸之,68,250 百万円,,,,
2024-08-01,新光硝子工業株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,富山県砺波市太田1889-1,1953,代表取締役 関谷 智宏,68,50 百万円,,,,
2024-08-01,株式会社エバーフレッシュ函館,食品・飲料メーカー（原料含む）,求人なし,北海道函館市港町3-19-5,1990,代表取締役 島袋 正弘,68,50 百万円,,,,
2024-08-01,株式会社オークラパック香川,その他メーカー,求人なし,香川県丸亀市中津町1515大倉工業（株）内,1995,代表取締役 三島 洋祐,68,10 百万円,,,,
2024-08-01,大竹明新化学株式会社,総合化学メーカー,求人なし,広島県大竹市明治新開1-7,1985,代表取締役 中村 直哉,67,84 百万円,,,,
2024-08-01,株式会社マルハニチロ山形,食品・飲料メーカー（原料含む）,求人なし,山形県村山市楯岡北町2-5-6,1961,代表取締役 松岡 信人,67,40 百万円,,,,
2024-08-01,松山産業株式会社,その他メーカー,求人なし,滋賀県甲賀市土山町北土山1700,1963,代表取締役 松山 健一郎,67,40 百万円,,,,
2024-08-01,アサノコンクリート株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,東京都中央区東日本橋2-27-8アサノ東日本橋ビル,1951,代表取締役社長 本宮 秀明,67,300 百万円,,,,
2024-08-01,大阪ミガキ株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,大阪府東大阪市本庄西3-7-4,1941,代表取締役 松井 亮一,67,40 百万円,,,,
2024-08-01,株式会社椿本鋳工,金属・製綱・鉱業・非鉄金属メーカー,求人なし,埼玉県飯能市大字新光20,1968,代表取締役 柏崎 充幸,67,50 百万円,,,,
2024-08-01,株式会社エヌ・エル・エム・エカル,住宅設備・建材メーカー,求人なし,静岡県静岡市清水区蒲原161,1972,代表取締役 内田 勝也,67,80 百万円,,,,
2024-08-01,大成毛織株式会社,ファッション・アパレル・アクセサリーメーカー,求人なし,愛知県一宮市今伊勢町本神戸字河原1,1932,代表取締役 安島 正浩,66,30 百万円,,,,
2024-08-01,日鉄物産メタルズ株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,愛知県尾張旭市井田町3-52,1961,代表取締役 冨永 憲二,66,100 百万円,,,,
2024-08-01,株式会社ユニフルーティージャパン,食品・飲料メーカー（原料含む）,求人なし,東京都千代田区丸の内1-11-1パシフィックセンチュリープレイス丸の内 17Ｆ,1962,代表取締役 ケナード・ウォング,66,310 百万円,,,,
2024-08-01,株式会社大洋食品,食品・飲料メーカー（原料含む）,求人なし,長崎県長崎市土井首町500,1958,代表取締役 上妻 洋幸,65,62 百万円,,,,
2024-08-01,デンコーテクノヒート株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,愛知県刈谷市半城土町大組15,1991,代表取締役社長 西澤 俊一,65,70 百万円,,,,
