更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,株式会社ヤマモト,食品・飲料メーカー（原料含む）,2,■概要：国内でも有数の総合養鶏企業とて養鶏に関するスペシャリストとして事業展開を行っております。,京都府亀岡市保津町上火無66-2,1952,45,98百万円,,http://www.yamamoto-corp.jp/,,
2024-07-01,株式会社光製作所,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,4,■事業内容： コンクリー卜製品製造～多様なニーズに答えるコンクリート製品を製造しています～,京都府亀岡市旅籠町17,1973,101,10百万円,,http://www.hikariseisakusyo.net/index.html,,
2024-08-01,株式会社田村工機,製紙・パルプメーカー,1,■事業内容： 段ボール・紙器用抜型製造、販売関連資材・装置製造、販売段ボール・紙器製品企画、設計デザイン、販売 ■事業の特徴：ダンボール用抜型 製造・販売…私たちは創業以来一貫して、主たる事業である抜型製作に取り組んで参りました。より良いものを創るために、日々の試行錯誤は怠りません。材料販売…抜型製作に必要な材料や取引先の機械に取り付ける部品の販売も行っております。ダンボール製品企画/設計/デザイン…地域の企業様と手を組み、ダンボールを使って様々なものを設計・製作しております。,神奈川県川崎市高津区下作延5-38-8,1969,58,15百万円,37.0,http://www.tamurakoki.co.jp/,,
2024-07-01,高友繊維株式会社,ファッション・アパレル・アクセサリーメーカー,1,■事業内容： メンズソックス・レディースソックス・キッズソックスの製造販売。企画・提案力に強みを持つファブレスメーカーです。■事業詳細：アジアに提携工場を構えていて、そこで製品の製造を行っています。コストを抑えて製品を製造し、日本の大手優良アパレル企業名へ商品を卸していおり、現地採用した社員をアジアで駐在頂くことで、現場の品質管理・生産管理を徹底しております。,大阪府大阪市北区大淀南2-1-1,1925,35,15百万円,42.0,なし,,
2024-07-01,株式会社アクト,その他メーカー,4,■事業内容印刷技術を核とするサイン・マーキング事業■事業の特徴≪主な事業領域≫（1）車のマーキング（車のフルラッピング業務から、小さなステッカー作成等）トラック及び商用／乗用車両の面図をデザインVI管理し、製作スタッフがデザインの検証を行った上で最適なマーキングレイアウトを提供しています。（2）店舗・商空間のサイン・グラフィック（ディスプレイ／コルトン／ウィンドウ等）苛酷な条件下でその美観や機能を維持する広範囲のノウハウが求められる屋外のビジュアル、サイン類を得意としています。,神奈川県川崎市高津区久地3-15-3,1974,74,70百万円,42.0,https://www.act-com.net/,,
2024-08-01,株式会社サンフェステ,食品・飲料メーカー（原料含む）,3,■事業内容（1）酒類販売 （2）食品小売 （3）業務用卸 （4）飲食営業 （5）FC事業 （6）経営コンサルタント～業務スーパー、コメダ珈琲店、かつやのフランチャイズ店舗を経営し、出店スピードに強み。酒販店の展開や飲食店への卸売業のほか、自社で焼酎の製造販売～,京都府亀岡市東つつじケ丘都台1-12-1,1994,101,90百万円,40.4,http://www.sunfeste.co.jp/,,
2024-08-01,豊味食品株式会社,食品・飲料メーカー（原料含む）,3,■事業内容：・調味料、食品添加物の製造販売・オリジナル商品販売 ■同社の強み：（1）提案力…液体から粉体まで様々な製品を、小ロットからの製造にスピーディに対応します。充填容器・容量などのラインナップも豊富で、細かい点まで顧客の要望に対し、提案します。（2）開発力…和食、洋食、中華、ラーメンなどはもとよりデザートソースまで幅広い開発実績、ノウハウを構築しています。と同社独自の開発チームをもち、様々な資格（管理栄養士、栄養士）・経験を有しています。（3）品質力…ISO22000に基づく徹底した管理体制で品質の安全性の確保に目を光らせています。,京都府城陽市久世荒内183-1,1969,144,90百万円,42.0,https://houmi.co.jp,,
2024-08-01,中島工業株式会社,製紙・パルプメーカー,4,■事業内容：プラスチックフィルムに対するコーティング及び設計・開発最近では電気自動車における車載ディスプレイの需要増加により、ますます当社のフィルムの需要も高まっています。■取扱製品：（1）離型フィルム…電子機器用途等に悪影響を与えやすいシリコーンを使用しない離型フィルムです。※用途…衣料用途、電子部品用途、他（2）遮熱フィルム…熱線を吸収するナノ粒子を含む被膜を透明フィルム上に形成しています。これにより高い透明性を維持しながら熱線をカットします。※用途…住宅やビル等の窓貼り、自動車や電車・飛行機等の窓貼り、ビニールハウス（農業用）やテント等,京都府城陽市平川広田78-1,1977,180,80百万円,35.0,http://www.nakajima-ic.co.jp/,,
2024-08-01,京都精管株式会社,金属・製綱・鉱業・非鉄金属メーカー,2,■事業概要：シームレス・ステンレスパイプ（冷間引抜継目無精密鋼管）製造加工メーカー油圧機器（建機等のバルブに使用）・空圧機器（電車・バス等自動ドアなどのバルブに使用）及び自動車関連等が主要用途に使われており、高精度引き抜き技術の開発により、当社ステンレスをベースとした総合的なパイプメーカーとして、ユーザーからの厚い期待を集めています。■主要製品品目：・冷間引抜継目無精密鋼管・ステンレスシリンダチューブ・油圧・空圧用ソレノイドガイドパイプ・ブルドン管用ステンレスチューブ・航空機・半導体・産業機器用ステンレスパイプ,京都府城陽市市辺西川原83-1,1976,30,10百万円,,https://kyotoseikan.jp/,,
2024-08-01,パネフリ工業株式会社,住宅設備・建材メーカー,11,"■概要：プラスチックを主とした家具部材・建材・住宅内装部材の製造・販売/園芸・菌体事業■詳細：主に家具などの断面を化粧するためにつかわれているエッジバンドの製造、販売を行っております。自社ブランド製品の品揃えでは競合他社の追随を許さず、木目調から金・銀色の金属感まで、その数は大よそ1,000種類。各々のバリエイションまで含めれば、業界内で群を抜く種類を所持しています。製造は三重県に３拠点ある工場にて行っており、主にハウスメーカー、システムキッチンメーカー、家具メーカーに対して販売をしています。グループ会社にジャパンクラフト株式会社という販売会社もございます。",京都府長岡京市一里塚2-11,1979,181,34百万円,45.0,http://www.edgeband.com/,,
2024-07-01,株式会社コーヨ化学研究所,試薬メーカー・受託合成・受託分析,1,■事業内容：有機・無機化合物（有機染料、感光色素、界面活性剤、医薬品中間体、試薬を含む）の受託研究開発、製造及び精製■当社の特徴：・1968年の創業以降、50年以上に渡り数多くの実績と信頼を積み重ねています。化学に精通したプロフェッショナル集団として、様々なニーズに対応しています。・社員の75％が製造経験者であり、高い製造技術を保有。長年培った製造ノウハウ、形式知化された高度な製造手法等を武器にお客様に提供しています。・先端電子材料や各種薬品など高い品質を求められる分野で数多くの大手企業と直接取引し、評価されています。,京都府長岡京市勝竜寺六ノ坪7-6,1981,40,20百万円,,http://www.ko-yochem.co.jp/,,
2024-08-01,株式会社玉井,家具・インテリア・生活雑貨メーカー,15,■事業内容： 寝具小売業、寝具卸売業■同社について： 当社は創業当初より寝具専門店として商いを始め、2017年で早や56周年。その間、多くのお客様に「ありがとう」のお言葉を頂いてきました。「良く眠れる。」「不調だった身体が良くなった、こんないい商品があったんだね。」寝具専門店として、とても有り難いお言葉です。私たちはこれからも、ずっとずっとお客様に喜ばれる会社でありたいと思います。,神奈川県川崎市麻生区高石4-21-27,2000,93,10百万円,,http://www.sleepsquare.jp/,,
2024-08-01,株式会社小北商店,食品・飲料メーカー（原料含む）,2,■事業内容： 1．各種飼料販売業2．鶏卵・鶏肉販売業3．飲食店経営4．食品の卸業5．全各号に付帯する一切の業務,京都府八幡市下奈良小宮10,1952,177,10百万円,,https://job-gear.jp/kogitamago/,,
2024-08-01,株式会社ニッキーフーズ,食品・飲料メーカー（原料含む）,5,■事業内容： 麺類、惣菜類の製造及び販売（冷凍麺類、冷凍食品、惣菜等の食品全般）,大阪府大阪市淀川区西中島4-1-1,1965,111,60百万円,44.0,https://nickyfoods.co.jp/,,
2024-06-01,石川包材産業株式会社,製紙・パルプメーカー,1,■事業内容：・食品業界への包装資材・包装機器の販売・レジスター・ラベルプリンター付き計量器等のOA機器の販売と保守・環境関連機器の販売・店舗用品・POP用品等の販売,愛知県岡崎市伊賀新町35-15,1974,30,10百万円,35.0,http://www.3p3.co.jp,,
2024-07-01,大同化成工業株式会社,機能性化学（有機・高分子）メーカー,1,■事業内容：・塗料用樹脂、接着剤、粘着剤、コーティング材の製造及び販売・医薬及び化粧品用添加剤、原料の製造及び販売・成形品（射出、押出）の製造及び販売,大阪府大阪市西淀川区竹島4-4-28,1940,110,210百万円,42.2,http://www.daido-chem.co.jp/,,
2024-08-01,株式会社山崎シヤーリング,金属・製綱・鉱業・非鉄金属メーカー,3,◆事業内容：・厚板鋼材の切断・加工・販売,大阪府大阪市西淀川区中島2-8-1,1967,65,88百万円,42.8,http://yamasaki-ys.co.jp/,,
2024-08-01,ヤヱガキ酒造株式会社,食品・飲料メーカー（原料含む）,1,■事業内容： 清酒販売（自社醸造酒）,兵庫県姫路市林田町六九谷681,1963,58,30百万円,45.0,"Failed to retrieve page, status code: 410",,
2024-08-01,宏和製作株式会社,金属・製綱・鉱業・非鉄金属メーカー,3,■概要：住友化学株式会社、旭化成株式会社など大手化学メーカーに納品実績のあるステンレス加工品の製作、材料切断加工のリーディングカンパニー。製缶・板金の製作業で多数の実績を残しています。■詳細：同社の事業は大きく二つに分かれます。(１)加工品部：主に大手化学メーカーを中心に特殊タンクや熱交換器を製作、納品しています。プラント機器の中でも、高圧タンクや危険物を貯蔵するタンクの場合は法規性がかかり、第三者機関に認定された工場でしか生産できません。同社は認定を受けており特殊タンクを生産できる工場です。,大阪府大阪市西淀川区中島2-1-105,1959,49,10百万円,,http://www.kowa-seisaku.co.jp,,
2024-05-01,株式会社岡崎特機,その他メーカー,1,■事業内容： 不動産賃貸業、ウォーターサーバーのレンタル事業,愛知県岡崎市六名南1-1-3SANKI373ビル 2F,1980,5,10百万円,,なし,,
2024-08-01,有限会社秋山木工,家具・インテリア・生活雑貨メーカー,5,■事業内容：・注文家具の製造及び据付工事,神奈川県横浜市都筑区荏田東町4394,1971,25,48百万円,,https://www.akiyamamokkou.co.jp,,
2024-08-01,大阪特殊合金株式会社,金属・製綱・鉱業・非鉄金属メーカー,5,■事業内容： 機能性材料（合金鉄、特殊合金、鋳鉄添加剤）の製造と販売を行っています。鋳鉄、鉄鋼、非鉄金属向け機能性材料のトップメーカーとして様々な産業に貢献しています。特殊合金というニッチな商品に特化し、独自の技術でユーザー様より高い評価を得ています。,大阪府大阪市北区梅田3-3-20明治安田生命大阪梅田ビル12F,1961,120,300百万円,38.0,http://otg.co.jp/index.html,,
2024-07-01,南部開発株式会社,住宅設備・建材メーカー,2,■事業内容： 産業廃棄物収集運搬・処理業、建設土木工事一式、各種浚渫工事一式、上下水道更生工事、高圧洗浄・吸引作業、生コンクリート製造・販売、工業薬品代理店,香川県高松市勅使町299-2,1983,22,20百万円,,http://nanbu-dvp.com/,,
2024-08-01,アークハリマ株式会社,金属・製綱・鉱業・非鉄金属メーカー,3,■企業概要創業55年の歴史を持ち、ステンレス・チタン・アルミ等の金属材料の卸売から、切断加工、半導体関連装置の製作まで、幅広い分野の技術とノウハウでお客様の多様なニーズにお応えする「金属材料のエキスパート集団」です。「社員の成長が会社成長の原動力」という考え方のもと、人材育成に力を注ぎ「自立創造経営」をキーワードに、社員一人ひとりがイキイキと仕事に取り組んでいる企業です。■事業内容：ステンレス等金属材料の販売・加工、各種プラントの機械部品・装置製作,兵庫県姫路市花田町加納原田771-1,1969,54,19百万円,42.0,https://www.arc1.co.jp/,,
2024-07-01,株式会社さん・おいけ,文房具・事務・オフィス用品メーカー,1,■各種水引の応用製品の企画・製造・販売■衣裳文庫の製造及び販売■紙工品の企画・製造・販売■冠婚葬祭・教材用・装飾用・工芸手芸用など水引全般の製造及び卸販売■文具関係の企画・製造・販売■絵馬の企画・製造・販売■食品の包装・梱包,■本社：京都府久世郡久御山町田井新荒見105-1■四国事業所：愛媛県四国中央市川之江町4105-31,1958,40,4000万円,,http://www.sun-oike.co.jp/,代表取締役 尾池 幸治,
2024-07-01,近畿シコー株式会社,トイレタリーメーカー,2,【事業内容】■主要な事業はプラスチック容器の製造販売ですが、製品の業種や設備を狭く限定することなく、多様な顧客からの要望に対応しています。,京都府久世郡久御山町佐山双栗41,1949,78,77百万円,45.0,https://www.kinkishiko.co.jp/,,
2024-07-01,ヤヱガキ醗酵技研株式会社,食品・飲料メーカー（原料含む）,3,■事業内容：ヤヱガキ醗酵技研株式会社は酒造りに源をもつ、研究開発型企業です。紅麹色素をはじめとする食品用天然色素においては国内で大きなシェアを持っており、機能性食品原料、発酵素材の開発においても高い評価を得ています。食品、健康食品の素材、原料開発、さらには医薬品、化粧品などの素材開発を通じて、健康で健やかな社会作りに貢献したいと考えています。■支店：・安富工場：機能性食品関連製品の製造/エタノール製剤の製造/天然系粉末色素の製造・東京支店：東日本地区での製品販売,兵庫県姫路市林田町六九谷681,1979,110,87百万円,,https://www.yaegaki.co.jp/bio/company/about.html,,
2024-08-01,太田油脂株式会社,食品・飲料メーカー（原料含む）,13,■企業概要：明治35年4月に創業をし110年以上をかけて油づくりに携わっております。現在では油製品だけではなく培ったノウハウを生かしグループ会社と共に多岐業務を手掛けております。＜業務内容＞以下製品の製造・加工・販売植物油（コーン油・えごま油・菜種油・オリーブ油他多種）／シーズニングオイル(風味油)・バターオイル／調味料／アレルギー対応食品（お菓子・レトルト食品等）／バイオディーゼル燃料（使用済食用油の再利用）／飼料／園芸肥料／塗油,愛知県岡崎市福岡町字下荒追28,1947,283,45百万円,,https://www.ota-oil.co.jp/,,
2024-08-01,クリロン化成 株式会社,機能性化学（有機・高分子）メーカー,1,■事業内容： 独自技術・製法により、特徴ある高機能な複合フィルムを製造・販売しています。食品、医療品、電子部品等の多様な製品分野へ展開し、業務用の他に一般消費者向けまで多岐にわたります。,大阪府大阪市東淀川区南江口1-3-20,1960,,32百万円,,http://www.kurilon.co.jp,,
2024-08-01,株式会社アリミノ,化粧品メーカー,18,■当社について：ヘアサロン専用プロダクトの開発製造、販売を行っております。■商品について：下記の商品を開発、製造を行っております。なお全てが美容室向けの専門品となります。・コールドパーマ液（コスメカールシリーズ）・ヘアカラー（アジアインカラーデザインエキスパートシリーズ）・スタイリング剤（PEACE、SPICEシリーズ）・シャンプー・トリートメント（シェルパシリーズ）・ヘアケア製品（ケアトリコシリーズ）・スキンケア製品・頭髪及び肌用化粧品,東京都新宿区下落合1-5-22,1946,364,40百万円,42.0,http://www.arimino.co.jp/,,
2024-08-01,東海光学株式会社,その他メーカー,10,■事業内容：昭和14年創業以来、豊富な経験と確かな技術力で、眼鏡レンズ専門メーカーとして邁進してまいりました。現在、日本国内におけるシェアは16%です。 本社は岡崎市花園工業団地にハイテクノロジーを駆使した工場とともにあり、国内をはじめ東南アジア、ヨーロッパ、北米の方々に弊社のレンズをご使用いただいております。,愛知県岡崎市恵田町字下田5-26,1939,455,100百万円,41.0,https://www.tokaiopt.co.jp/,,
2024-07-01,株式会社ＯＮＯ　ｐｌｕｓ,機能性化学（有機・高分子）メーカー,2,■事業内容：（1）フィルム加工（スリット／コロナ処理／欠点検知／高密度除電）（2）アルミ箔スリット（3）総合管理システム,京都府京都市伏見区常盤町34-1,1969,125,40百万円,44.0,https://ono-plus.com/,,
2024-07-01,四国トーセロ株式会社,機能性化学（有機・高分子）メーカー,3,■事業内容： ・プラスチックフィルムの製造・加工・食肉用ケーシングの製造・加工・販売・PMビーズの製造・加工・販売,徳島県徳島市応神町吉成字只津37,1957,125,450百万円,,https://www.shikoku-tohcello.co.jp/,,
2024-08-01,株式会社バルカー,石油化学メーカー,24,私たちは、1927年の創業以来、産業機器・化学・機械・エネルギー・通信機器・半導体・自動車・宇宙産業・航空産業など、あらゆる産業向けに、ふっ素樹脂製品や高機能ゴムなど各種素材製品を設計・製造・加工および販売しています。代表的な製品であるパッキンやガスケットといったシール製品は、油や溶剤・ガスなどの流体や熱・エネルギーなどの漏洩、ロス防止という役割を果たしており、まさに産業の根幹を支えるこれら製品は、生産の効率化や安全性の確保、性能のアップや高機能化、さらには省エネルギーや環境安全にも貢献しています。,東京都品川区大崎2-1-1ThinkPark Tower24F,1932,417,"13,957百万円",46.8,http://www.valqua.co.jp/,,プライム市場
2024-08-01,鈴野化成株式会社,化粧品メーカー,3,鈴野化成株式会社は、リップ、アイブロウ、アイライナーなどプラスチック製化粧品容器の開発・設計・製造を専門とする会社です。 自社内に金型製造部門をもつ、業界でも数少ない企業で、急な受注にもスピーディーに対応できます。■事業内容プラスチック製化粧品繰り出し容器の開発・設計・製造,東京都新宿区下落合1-3-22,1966,31,30百万円,,http://www.suzuno.jp/index.html,,
2024-07-01,株式会社プロスタッフ,その他メーカー,1,■自動車用品の製造及び販売■アウトドア用品の製造及び販売■家庭用品、消臭・除菌用品の製造及び販売■EV関連事業■カーコーティング事業＜関連会社＞・上海保斯道貿易有限公司・台灣保斯道有限公司,愛知県一宮市丹羽字大森25-1,1952,93,1億円,,https://prostaff-jp.com/,代表取締役 廣瀬 徳藏,
2024-08-01,株式会社ユノス,化粧品メーカー,4,■事業内容：化粧品・化粧用具（フェイシャルマスク、シートコスメ等）の製造,大阪府大阪市都島区都島北通1-2-16,1994,506,30百万円,,http://www.yunos.co.jp/,,
2024-07-01,中京ビニール株式会社,文房具・事務・オフィス用品メーカー,1,■ビニール製品の製造・加工・販売＜主な取扱製品＞通帳ケース・証書ケース・キャッシュカードケース・車検証ケース・証書ファイル・年金証書ケース・PPファイル・PPホルダー・PPジャバラ・付帯物件袋・硬貨入袋・カレンダー袋・書類袋・手提げ袋・ワッペン・名札・カルトン・番号札・伝票立て・ディスプレイ・メール袋・渉外用カバン・メールカバン・捺印台・チャック袋・腕章・販促品 他,愛知県一宮市浅野字西屋敷28番地3,1967,,2000万円,,http://www.chuvic.co.jp/#overview,代表取締役 中村 文泰,
2024-07-01,小出鋼管株式会社,金属・製綱・鉱業・非鉄金属メーカー,5,■概要：同社は主に自動車用防振金具となる鋼管・アルミ管の加工販売を行っています。 長材を仕入れ、お客様の要望にそった形で切断加工し、部品メーカー等に販売するという形をとっており、メーカー的な部分と商社的な部分の両方を持ち合わせた企業といえます。,香川県高松市檀紙町182-3,1974,80,30百万円,,https://www.koidekokan.co.jp/,,
2024-07-01,株式会社 タイキ,化粧品メーカー,1,■事業内容：化粧品・化粧用具（クッションファンデ・フェイスマスク・スポンジなど）を中心に、「美と健康と環境を創造する」総合メーカーとして「安全で安心できるひと味違う商品」を世界中のお客様にお届けしています。■企業理念：「愛念の入った創意と工夫で誰からも信頼されるひと味違った商品を提供しよう」の企業理念の下、物作りの基本を大切に「新価値創造企業」を目指し、技術革新を続けています。,大阪府大阪市都島区都島北通1-2-16,1993,490,30百万円,43.0,https://www.tikg.co.jp/,,
2024-08-01,東洋工業株式会社,住宅設備・建材メーカー,27,■事業内容：住宅・公園・街並などのエクステリア製品、景観製品の製造販売■事業の特徴：同社は、人々の庭での暮らしを提案する「エクステリア＆ガーデン」事業と、人々が暮らしやすい街づくりを提案する「ランドスケープ」事業の2つを中核事業として全国に展開する企業です。本社のある香川県をはじめ全国のネットワーク拠点を通じて、生活空間をコーディネイトする商品の企画開発、製造、販売を行っています。,香川県高松市観光通1-2-14,1953,330,90百万円,,http://www.toyo-kogyo.co.jp/,,
2024-08-01,株式会社餃子計画,食品・飲料メーカー（原料含む）,7,■事業内容： 餃子計画では大阪・福岡・秋田・群馬の4カ所に「餃子専門の工場」を備え、餃子計画の全商品を製造しています。主力商品としまして「創業の味生餃子」や、「UMAUMAグルテンフリー野菜ギョーザ」など、消費者のニーズに合わせた多様な商品を展開しております。素材や品質に一切の妥協をせず、おいしい餃子をお客様に届けるために日々努力しております。■設立背景： 先代の社長が立ち上げた中華料理店から始まり、現在に至っています。中華料理店のときから餃子へかける思いは強く、材料の仕入れ、加工、品質、出荷に至るまで徹底した管理を行うことで高品質の商材を提供しています。,東京都港区西新橋2-7-4,1999,150,90百万円,45.0,http://www.gyozakeikaku.com/,,
2024-08-01,株式会社シンコール,住宅設備・建材メーカー,6,■事業概要：カーテン、カーペット、クロス、床材、ビニールレザー、椅子用織物布地、アコーディオンカーテン、ブラインド、照明器具、その他、家具およびインテリア資材の卸販売,香川県高松市郷東町23-2,1969,65,15百万円,,http://www.sincol-s.co.jp/,,
2024-07-01,高橋石油株式会社,住宅設備・建材メーカー,1,■事業内容： 石油製品・LPGの卸、小売並びにこれらに付帯する器具等の販売及び修理自動車用電装品、身障者用自動車運転装置、車椅子用昇降リフト等の販売、施工及び修理住宅設備機器及びリフォームの提案、販売、施工太陽光発電装置・非常用発電設備・蓄電池の販売、施工、メンテナンス国産きくらげ「さぬきくらげ」の生産、加工、販売,香川県高松市三条町50-3,1951,173,30百万円,43.0,https://www.takahashi-energie.co.jp/,,
2024-07-01,キリヤ化学株式会社,食品・飲料メーカー（原料含む）,2,■事業内容： 合成・天然食用色素など食品添加物全般および一般工業用染料の製造・販売■取り扱い製品：（1）食品添加物・食用色素（合成色素、合成色素製剤品、天然色素、天然型合成色素）・日持向上剤・酸化防止剤（2）食品関連（紀州備長炭など）（3）一般工業用染料（4）サニーテーション（殺菌剤）,大阪府大阪市東成区深江北2-6-9,,25,18百万円,,https://www.kiriya-chem.co.jp/,,
2024-08-01,株式会社サーモセッタ,石油化学メーカー,2,■事業内容： ⇒耐熱性プラスチック製品の製造を中心に事業を営んでおります。当社独自の技術力を駆使した製品を企画・設計、製造・販売までー貫して手がけ、高性能製品をフレキシブルにお届けしております,愛知県一宮市三ツ井4-6-28,1980,100,10百万円,,http://www.thermoseter.co.jp/,,
2024-07-01,玉一商店株式会社,ファッション・アパレル・アクセサリーメーカー,1,■概要：同社は創業以来、顧客のニーズを適確にとらえ、アパレル業界で注目を浴びています。業績も年々増加し、それに甘んじることなくさらなる事業展開を考えています。■事業内容：40代からのミセスファッション（コート、ジャケット、スーツ、ブラウス・カットソーなど）の企画・製造・販売,愛知県一宮市南出町86-1,1982,90,88百万円,,https://tamaichi-st.co.jp/wordpress/,,
2024-08-01,株式会社日鋼サッシュ製作所,金属・製綱・鉱業・非鉄金属メーカー,11,■事業内容：鋼製建具、アルミニウム製建具、ステンレス製建具、各種建築金物類の設計製造販売ならびに施工,香川県高松市松並町1035,1961,265,36百万円,38.1,https://www.nikko-ltd.jp/,,
2024-07-01,株式会社ビームス,繊維メーカー,6,■事業内容：紳士服、婦人服、バッグ、靴、雑貨等の販売,東京都渋谷区神宮前1-5-8神宮前タワービルディング,1982,1682,20百万円,36.0,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社阿部商会,その他メーカー,1,■パッケージ企画（紙器・段ボール・包装紙などの企画・開発・製造）■各種印刷事業 ほか,愛知県一宮市奥町加古穂25-1（本社）,1959,23,1000万円,,https://www.abe-sk.com/,代表取締役 阿部 博,
2024-06-01,株式会社ワイ・ビー・ケイ工業,住宅設備・建材メーカー,1,■事業内容：自然土舗装材「ガンコマサシリーズ」の製造・販売,徳島県徳島市国府町延命385-1,,20,10百万円,,http://www.ybk-jp.com/,,
2024-08-01,平川宇部生コンクリート株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,1,■事業内容： 生コンクリートの製造■存在意義： 品質管理・安全管理に努め、世の中の様々なニーズに対応した生コンクリートを提供する■基本方針：全国統一の品質管理監査に対応した品質管理体制の確立↓発注者・購入者からの高い信頼↓まちづくり・災害に強いインフラの基礎,神奈川県横須賀市長瀬3-10-5,1968,28,26百万円,,なし,,
2024-06-01,宇治製薬株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,1,無機塩を製造する製薬会社,徳島県鳴門市瀬戸町明神字上本城7,1950,21,10百万円,,http://uji-pharmaceutical.jp/,,
2024-07-01,馬居化成工業株式会社,その他メーカー,7,■事業内容： 化学品製造業・化学薬品商社業,徳島県鳴門市撫養町黒崎字松島60,1944,77,35百万円,,https://umaichem.co.jp/,,
2024-07-01,株式会社オーエー・システムシャープ,文房具・事務・オフィス用品メーカー,1,"■企業概要・沿革：同社は、昭和58年にオフィスコンピュータの独自のシステム開発と販売を目的として創業しました。その後、ビジネスパソコンに移行し、新聞販売店システム,牛乳販売店販売管理システム, 接骨院専用保険請求システムなど多岐に渡りサービスを展開。 商材が広がる中で、接骨院のニーズをキャッチし、システムへ反映させたことで北海道から九州まで全国の整骨,接骨院で支持されるシステムとなりました。■事業概要： 接骨院用レセプト作成管理システム、顧客情報一元管理システム、LMSを利用した遠隔学習管理システム等の開発及び販売",香川県高松市室新町3-7,1983,30,10百万円,,https://www.oasharp.co.jp/,,
2024-08-01,フジプレアム株式会社,石油化学メーカー,1,■事業内容：同社は「精密貼合技術」「太陽電池モジュール製造技術」「ナノテクノロジー（超微細加工技術）」といったコア技術をもとに、現在活況を呈している薄型テレビ業界の先端を担う光学部材分野において、圧倒的なシェアを占めるトップメーカーです。,兵庫県姫路市飾西38-1,1982,136,"2,000百万円",36.2,http://www.fujipream.co.jp/,,スタンダード市場
2024-06-01,きた産業株式会社,その他メーカー,2,■事業内容：・キャップ、PETボトル、加熱機能つき容器の製造、販売・ガラスびん、アルミ缶、紙製品などの各種パッケージの企画・販売・包装資材の輸入・販売、パッケージなどのデザイン,大阪府大阪市生野区桃谷1-3-9,1916,130,140百万円,41.0,https://kitasangyo.com/,,
2024-07-01,ＢＳ西日本テック株式会社,金属・製綱・鉱業・非鉄金属メーカー,1,■製鋼・資源・製鋼モールド整備・半製品ガス切断、ガススカーフ等・製鋼原料収集販売 等■圧延部門・圧延オフライン処理・荷揃・端数材の切揃え・小口ロット向け荷揃え・製品の手入れ・手直し処理・製品の検査・圧延ロール加工・圧延ガイド整備・ロール運搬■設備保守・JFE条鋼株式会社機械設備のメンテナンス■工事部門・鉄鋼機械設備の設計・施工・メンテナンス 等■外部販売他,兵庫県姫路市飾磨区細江1280,1977,93,3000万円,51.4,https://www.jfe-bs.co.jp/bsnt/index.html,代表取締役社長 岡田 純一郎,
2024-07-01,株式会社東邦,化粧品メーカー,1,洗濯洗剤などの日用品およびヘアケア・スキンケア化粧品、医薬部外品の製造・販売,大阪府大阪市生野区巽東2-19-19,1949,57,3600万円,33.0,https://www.toholtd.com/,代表取締役社長 西本 武司（にしもと たけし）,
2024-08-01,株式会社エーデルワイス,食品・飲料メーカー（原料含む）,2,■事業内容：洋菓子・パン・チョコレート等菓子類の製造販売・喫茶,兵庫県神戸市中央区三宮町2-5-1,1966,2050,100百万円,36.2,https://www.edelweiss.co.jp/,,
2024-06-01,三和紙器株式会社,製紙・パルプメーカー,1,■概要：同社は紙粉除去段ボールの製造・販売をはじめとして、「ミスタードーナツ」や「コメダ珈琲」など飲食の提供、各企業や家庭の衛生向上を通じ、世界に安心・安全な環境や感動の心を提供しています。また、多くの人が集まる「場」を創造する同社の店舗展開には、土地の有効利用を考える個人や事業者からも注目されています。■事業内容：・段ボール製造並びに包装関連商品販売・菓子類の製造並びに販売（ミスタードーナツ）・外食事業（コメダ珈琲）・清掃事業（ダスキンサービスマスター加盟店）,兵庫県尼崎市椎堂2-1-1,1964,36,36百万円,,http://www.sanwasiki.co.jp/index.html,,
2024-07-01,株式会社キクノ,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,3,＜事業内容＞セメント／生コン／生SL材／地盤改良材／流動化処理土／コンクリート製品／骨材／石油／LED／車両整備／運輸／損害保険／コインパーキング／ソーラー発電他＜企業概要＞当社はキクノグループの中核企業で主に上下水道などの社会基盤の整備や建設現場に使われる生コン、セメント、コンクリート製品の設計・製造・販売を手掛けております。創業以来、堅実に成長を続け、松山、西条、大洲、八幡浜、宇和島、高松、高知、大阪に拠点を構えて地域密着で製品の供給を行っております。セメント卸売では、四国島内の約30％の圧倒的なシェアを有し、愛媛県で業界ナンバーワンの優良企業です。,愛媛県松山市大手町1-8-8,1973,99,50百万円,,https://www.kikuno.jp/,,
