更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,木津運送株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,京都府木津川市山城町椿井伊賀落3-3,1966,代表取締役 岡吉 利昌,10 百万円,,,,,
2024-08-01,日本機械保線株式会社,鉄道業,求人なし,東京都港区港南2-1-95ＪＲ東海品川ビルＢ棟 5Ｆ,1967,代表取締役社長 内田 吉彦,100 百万円,,,,,
2024-08-01,東海西部運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,無,愛知県一宮市北小渕字中田21-3,1992,代表取締役 重友 伸文,43 百万円,,,,,
2024-08-01,タムラ運輸サービス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横須賀市久里浜1-2000-12,1978,代表取締役 田村 琢馬,36 百万円,,,,,
2024-08-01,東京寝台自動車株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都新宿区信濃町34-1,1939,代表取締役 老川 功明,30 百万円,,,,,
2024-08-01,東海運株式会社,海運業,求人なし,徳島県徳島市川内町平石流通団地63,1956,代表取締役 粟飯原 啓知郎,90 百万円,,,,,
2024-08-01,尾張交通株式会社,道路貨物運送業（宅配便・トラック運送など）,無,愛知県一宮市本町3-5-9,1937,代表取締役 長屋 壽美,27 百万円,,,,,
2024-08-01,株式会社鈴鉦運輸,道路貨物運送業（宅配便・トラック運送など）,無,愛知県一宮市東島町2-25-1,1975,代表取締役 鈴木 由里子,30 百万円,,,,,
2024-08-01,ノヴィルパブリックワークス株式会社,運輸・物流業界,求人なし,徳島県徳島市沖浜東3-15,1947,代表取締役 久岡 征司,200 百万円,,,,,
2024-08-01,大川陸運株式会社,倉庫業・梱包業,求人なし,香川県高松市朝日町5-14-4,1957,代表取締役 後藤 耕司,20 百万円,,,,,
2024-08-01,日隆産業株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府大阪市東淀川区小松2-7-7,1987,代表取締役 谷 峰範,26 百万円,,,,,
2024-08-01,東海倉庫株式会社,倉庫業・梱包業,求人なし,愛知県一宮市八幡4-1-16,1947,代表取締役 橋本 喜弘,360 百万円,,,,,
2024-08-01,尾州倉庫株式会社,倉庫業・梱包業,求人なし,愛知県一宮市新生3-8-1,1941,代表取締役 藤原 一弘,80 百万円,,,,,
2024-08-01,丸久運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県一宮市千秋町町屋字五反畑22,1966,代表取締役 牛田 勝己,10 百万円,,,,,
2024-08-01,北四国クレーン株式会社,倉庫業・梱包業,求人なし,香川県高松市一宮町228-1ＫＳＣビル 4Ｆ,1966,代表取締役 植松 恵美子,35 百万円,,,,,
2024-08-01,森吉通運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県一宮市新生2-1-4,1950,代表取締役 宇佐美 方邦,40 百万円,,,,,
2024-08-01,中野運送株式会社,道路貨物運送業（宅配便・トラック運送など）,無,愛知県一宮市萩原町東宮重字下祢宜屋373,1973,代表取締役 中野 雅仁,10 百万円,,,,一般区域貨物自動車運送業 2024年1月doda掲載求人より引用,
2024-08-01,株式会社田中重機運輸,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県一宮市北方町北方字沼上3-1,1976,代表取締役 伊藤 建也,10 百万円,,,,,
2024-08-01,丸喜梱包有限会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県一宮市南小渕字貴船57-1,1971,代表取締役 長屋 かなよ,10 百万円,,,,,
2024-08-01,ＮＸ徳通株式会社,運輸・物流業界,求人なし,徳島県徳島市南沖洲5-8-72,1943,代表取締役 大西 恭司,50 百万円,,,,,
2024-08-01,瀬戸内陸運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,香川県高松市朝日町5-3-110,1958,代表取締役 楠木 寿嗣,60 百万円,,,,,
2024-08-01,高松商運株式会社,航空運輸業,求人なし,香川県高松市サンポート1-1高松港旅客ターミナルビル 8Ｆ,1942,代表取締役 松村 英幹,20 百万円,,,,,
2024-08-01,高松市場運送株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,香川県高松市朝日町6-12-42,1968,代表取締役 成木 肇,40 百万円,,,,,
2024-08-01,菅原運送株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府大阪市東成区玉津2-10-2,1958,代表取締役 菅原 茂雄,20 百万円,,,,,
2024-08-01,大成運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府大阪市東成区神路3-7-29,1964,代表取締役 小畑 光司,20 百万円,,,,,
2024-08-01,東讃交通株式会社,道路旅客運送業,求人なし,香川県高松市通町6-2東讃交通ビル,1945,代表取締役 川畑 憲太郎,50 百万円,,,,,
2024-08-01,大和製罐運送株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府大阪市東成区神路1-9-13,1955,代表取締役 ケイン・ジョージ,10 百万円,,,,,
2024-08-01,株式会社山運,道路貨物運送業（宅配便・トラック運送など）,無,愛知県稲沢市赤池坂畑町60-1,1984,代表取締役 山本 大輔,10 百万円,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ＜一般貨物自動車運送業＞ 重機専用ボデー製作・販売／土木機械運送／建設機械運送／舗装機械運送／高速道路専用機械／各種機械の運送 2021年9月doda掲載求人より引用,
2024-08-01,キユーソー四国株式会社,倉庫業・梱包業,求人なし,香川県綾歌郡宇多津町2628-994,1960,代表取締役 炭田 栄二,20 百万円,,,,,
2024-08-01,モリリン物流株式会社,倉庫業・梱包業,求人なし,愛知県一宮市せんい2-3-13,1989,代表取締役 中村 昭徳,90 百万円,,,,,
