更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,西之宮陸運株式会社,道路貨物運送業（宅配便・トラック運送など）,無,神奈川県横浜市中区本牧ふ頭1-1神奈川臨海鉄道本牧埠頭第二ビル 2Ｆ,1976,代表取締役 西川 拓哉,10 百万円,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 一般貨物自動車運送業、重量物輸送取扱い業務、貨自動車 2021年10月doda掲載求人より引用,
2024-08-01,株式会社アルト,道路貨物運送業（宅配便・トラック運送など）,求人なし,富山県富山市水橋市田袋280,1987,代表取締役 坂下 明義,10 百万円,,,,,
2024-08-01,株式会社ＳＫＧ,海運業,求人なし,神奈川県横浜市中区本牧十二天3-10,1975,代表取締役 本山 智子,10 百万円,,,,,
2024-08-01,輪島屋鮮冷株式会社,道路貨物運送業（宅配便・トラック運送など）,無,石川県金沢市神田1-18-10,1976,代表取締役 山形 久之,10 百万円,,,,■一般貨物自動車運送事業■貨物利用運送事業（生鮮食料品、冷凍食品及び関連食品の輸送） 2024年4月doda掲載求人より引用,
2024-08-01,田中産業株式会社,海運業,求人なし,東京都中央区新富2-12-4ＯＮＺＥＭＡＲＩＮＡ,1941,代表取締役 田中 嘉一,10 百万円,,,,,
2024-08-01,有限会社古志建設運輸,道路貨物運送業（宅配便・トラック運送など）,求人なし,富山県富山市浜黒崎3195-7,1986,代表取締役 石田 浩一,30 百万円,,,,,
2024-08-01,有限会社カネコ運輸,運輸・物流業界,求人なし,石川県金沢市湊1-135-6,1987,代表取締役 守田 耕作,14 百万円,,,,,
2024-08-01,前田運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市岩崎839-8,1974,代表取締役 前田 一美,10 百万円,,,,,
2024-08-01,矢島運輸株式会社,海運業,求人なし,神奈川県横浜市港南区日野9-42-8,1964,代表取締役 小島 繁廣,45 百万円,,,,,
2024-08-01,甲府倉庫株式会社,倉庫業・梱包業,求人なし,山梨県甲府市青葉町16-4,1948,代表取締役 坂本 宗隆,33 百万円,,,,,
2024-08-01,東洋埠頭株式会社,倉庫業・梱包業,求人なし,東京都中央区晴海1-8-8晴海トリトンスクエアＷ棟 19Ｆ,1940,代表取締役社長 原 匡史,"8,260 百万円",,,,,スタンダード
2024-08-01,株式会社ジャパンロジスティクス,倉庫業・梱包業,求人なし,神奈川県横浜市中区本牧ふ頭1-1,1991,代表取締役 小野寺 信太郎,100 百万円,,,,,
2024-08-01,東神油槽船株式会社,海運業,求人なし,東京都中央区日本橋本町4-5-14入江ビル 7Ｆ,1949,代表取締役 大河 康宏,100 百万円,,,,,
2024-08-01,株式会社ヤシマコンテナサービス,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区住吉町1-12-1ｂｅｌｌｅ横浜 7Ｆ,1948,代表取締役 丹沢 秀幸,10 百万円,,,,,
2024-08-01,東京促成青果株式会社,道路貨物運送業（宅配便・トラック運送など）,無,東京都中央区築地6-23-7東京促成青果（株）,1948,代表取締役 大竹 康弘,45 百万円,,,,新鮮野菜・果物の専門卸販売＜主要取引先＞◆全国展開有名スーパー◆高級ホテル他、多数 2023年10月doda掲載求人より引用,
2024-08-01,東京冷凍株式会社,海運業,求人なし,東京都中央区新川1-11-11東京冷凍新川ビル,1961,代表取締役 石井 晶一,200 百万円,,,,,
2024-08-01,三葉運輸有限会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市姉崎海岸65,1991,代表取締役 佐藤 節夫,16 百万円,,,,,
2024-08-01,中野倉庫運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都中央区銀座1-21-4中野ビル,1951,代表取締役 中野 晋一,100 百万円,,,,,
2024-08-01,丸市倉庫株式会社,倉庫業・梱包業,求人なし,山梨県甲府市湯田2-7-9,1949,代表取締役 堀内 信,47 百万円,,,,,
2024-08-01,東邦貿易株式会社,倉庫業・梱包業,求人なし,千葉県市原市五井金杉4-33,1998,代表取締役 張本 健,78 百万円,,,,,
2024-08-01,株式会社北鉄航空,航空運輸業,求人なし,石川県金沢市割出町559-1,1983,代表取締役 小林 工,48 百万円,,,,,
2024-08-01,日本紙運輸倉庫株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都千代田区神田美土代町9-1ＪＲＥ神田小川町ビル 8Ｆ,1953,代表取締役 山田 隆,100 百万円,,,,,
2024-08-01,株式会社ＳＫＧトランスポート,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区本牧十二天3-10,1975,代表取締役 本山 智子,70 百万円,,,,,
2024-08-01,福鉄商事株式会社,道路旅客運送業,求人なし,福井県越前市北府2-6-4,1957,代表取締役 村田 治夫,30 百万円,,,,,
2024-08-01,ラニイ福井貨物株式会社,道路貨物運送業（宅配便・トラック運送など）,無,福井県福井市和田中町113-1,1950,代表取締役 藤尾 秀樹,40 百万円,,,,,
2024-08-01,ブン・トータルサービス株式会社,倉庫業・梱包業,求人なし,神奈川県横浜市中区海岸通4-23原田ビル 4Ｆ,1997,代表取締役 石川 太一,63 百万円,,,,,
2024-08-01,株式会社ヨコロジ,海運業,求人なし,神奈川県川崎市川崎区東扇島6-15,1997,代表取締役 二見 武,100 百万円,,,,,
2024-08-01,五十嵐運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区日本大通15横浜朝日会館 8Ｆ,1983,代表取締役 五十嵐 正浩,36 百万円,,,,,
2024-08-01,源総業株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市玉前西1-5-1,1968,代表取締役 時田 信義,70 百万円,,,,,
2024-08-01,日本海事興業株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,岡山県倉敷市老松町2-7-4日動火災倉敷ビル 3Ｆ,1963,代表取締役 中西 勝己,200 百万円,,,,,
2024-08-01,株式会社長太,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市五井8801,1967,代表取締役 浜野 崇,52 百万円,,,,,
2024-08-01,福井倉庫株式会社,倉庫業・梱包業,求人なし,福井県福井市南江守町1-1,1948,代表取締役 沼野 真治,49 百万円,,,,,
2024-08-01,日本フレートライナー株式会社,道路貨物運送業（宅配便・トラック運送など）,無,東京都千代田区岩本町2-14-2イトーピア岩本町ＡＮＮＥＸビル 2Ｆ,1969,代表取締役 峯 昭彦,100 百万円,,,,,
2024-08-01,一越観光株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都中央区日本橋室町1-3-9第1一越ビル 3Ｆ,1955,代表取締役 関谷 宣弘,40 百万円,,,,,
2024-08-01,太陽運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市八幡北町1-8-2,1958,代表取締役 北村 方宏,14 百万円,,,,,
2024-08-01,東京三友シッピング株式会社,海運業,求人なし,東京都中央区新富1-1-5新中央ビル京橋 7Ｆ,1974,代表取締役 井上 徹,30 百万円,,,,,
2024-08-01,磐城興運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市玉前西2-3-25,1976,代表取締役 佐川 満広,25 百万円,,,,,
2024-08-01,横浜海陸輸送株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区錦町5-4,1993,代表取締役 野本 彰男,10 百万円,,,,,
2024-08-01,プリヴェ運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,栃木県宇都宮市上欠町1182-1,1951,代表取締役 上田 敏夫,45 百万円,,,,,
2024-08-01,陽品運輸倉庫株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市五井5945-1,1972,代表取締役 鈴木 輝彦,200 百万円,,,,,
2024-08-01,株式会社芙蓉実業,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市青柳北3-2-17,1970,代表取締役 五味 文雄,75 百万円,,,,,
2024-08-01,竹原運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福井県福井市森行町3-8-1,1971,代表取締役 竹原 正和,27 百万円,,,,,
2024-08-01,山根海運株式会社,航空運輸業,求人なし,東京都中央区日本橋本石町3-3-5三友常盤橋ビル 7Ｆ,1971,代表取締役 新井 努,190 百万円,,,,,
2024-08-01,株式会社ワイケイ商運,海運業,求人なし,神奈川県横浜市中区常盤町2-17常盤町新井ビル 2Ｆ,1991,代表取締役 渡邊 直樹,10 百万円,,,,,
2024-08-01,丸池海運株式会社,海運業,求人なし,神奈川県横浜市中区住吉町1-2スカーフ会館ビル 7Ｆ,1949,代表取締役 平野 友也,100 百万円,,,,,
2024-08-01,日の丸観光タクシー株式会社,道路旅客運送業,求人なし,新潟県三条市東三条1-6-14,1969,代表取締役 西山 丈基,10 百万円,,,,,
2024-08-01,アサヒタクシー株式会社,道路旅客運送業,無,神奈川県横浜市中区山元町4-188,1952,代表取締役 藤井 嘉一郎,60 百万円,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 一般乗用旅客自動車運送事業（ハイヤー・タクシー）一般貨物自動車運送事業（タクシーデリバリー）自家用自動車運行管理請負業 2022年8月doda掲載求人より引用,
2024-08-01,福井郵便逓送株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福井県福井市板垣4-411,1960,代表取締役 佐々木 一浩,13 百万円,,,,,
2024-08-01,株式会社石川組,海運業,求人なし,神奈川県横浜市中区新山下3-13-14,1938,代表取締役 石川 隆義,100 百万円,,,,,
2024-08-01,藤木陸運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区新山下3-8-45,1969,代表取締役 藤木 幸太,100 百万円,,,,,
2024-08-01,栄光海運株式会社,海運業,求人なし,神奈川県横浜市中区山下町25上田ビル 303,1965,代表取締役 山田 剛弘,20 百万円,,,,,
2024-08-01,株式会社トランスコンテナ,海運業,求人なし,東京都品川区東品川4-10-27住友不動産品川ビル 14Ｆ,1973,代表取締役 友膳 誠司,100 百万円,,,,,
2024-08-01,株式会社エフワイ,道路貨物運送業（宅配便・トラック運送など）,求人なし,福井県福井市川合鷲塚町57-1,1974,代表取締役 岡島 宏和,10 百万円,,,,,
2024-08-01,江原運輸株式会社,海運業,求人なし,神奈川県横浜市中区新山下3-1-20,1947,代表取締役 江原 伴之,20 百万円,,,,,
2024-08-01,日本国際輸送株式会社,海運業,求人なし,神奈川県横浜市中区山下町1シルクセンター国際貿易観光会館Ｍ 2Ｆ,1969,代表取締役 海野 政裕,100 百万円,,,,,
2024-08-01,互興運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区海岸通4-23原田ビル 3Ｆ,1950,代表取締役 德橋三郎,90 百万円,,,,,
2024-08-01,後藤製函株式会社,倉庫業・梱包業,求人なし,神奈川県横浜市港南区下永谷3-73-9,1949,代表取締役 後藤 聡,20 百万円,,,,,
2024-08-01,港南運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区かもめ町52-1,1952,代表取締役 猪股 秀幸,20 百万円,,,,,
2024-08-01,福井高速運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,無,福井県福井市三本木町1-1,1974,代表取締役 加藤 信一郎,50 百万円,,,,,
2024-08-01,港栄作業株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区山下町279山下埠頭ビル 207,1944,代表取締役 佐々木 浩一,99 百万円,,,,,
2024-08-01,サンタクシー株式会社,道路旅客運送業,無,神奈川県横浜市中区かもめ町20,1953,代表取締役 馬場 正治,45 百万円,,,,,
2024-08-01,株式会社三協,海運業,求人なし,神奈川県横浜市中区北仲通2-14藤木ビル 5Ｆ,1953,代表取締役 藤木 幸三,215 百万円,,,,,
2024-08-01,京浜トランス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区弥生町5-48,1960,代表取締役 高松 正義,8 百万円,,,,,
2024-08-01,株式会社小野新聞店,道路貨物運送業（宅配便・トラック運送など）,求人なし,山梨県甲府市下飯田4-6-10,1986,代表取締役 小野 忠幸,20 百万円,,,,,
2024-08-01,白鳥運輸株式会社,海運業,求人なし,神奈川県横浜市中区山下町108小黒ビル 501,1950,代表取締役 坂田 薫,30 百万円,,,,,
2024-08-01,株式会社共栄,道路貨物運送業（宅配便・トラック運送など）,求人なし,山梨県笛吹市石和町中川1070,1976,代表取締役 北野 知一,16 百万円,,,,,
2024-08-01,関野運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区本町2-22京阪横浜ビル 6Ｆ,1950,代表取締役 関野 治夫,36 百万円,,,,,
2024-08-01,船舶企業株式会社,海運業,求人なし,神奈川県横浜市中区不老町2-10-12船舶企業ビル 4Ｆ,1959,代表取締役 中川 一成,50 百万円,,,,,
2024-08-01,第一船舶企業株式会社,海運業,求人なし,神奈川県横浜市中区北仲通2-17東海ビル 2Ｆ,1956,代表取締役 長谷川 元,80 百万円,,,,,
2024-08-01,市場急配センター株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,石川県金沢市駅西本町5-10-20,1987,代表取締役 堂野 俊一,20 百万円,,,,,
2024-08-01,帝蚕倉庫株式会社,倉庫業・梱包業,求人なし,神奈川県横浜市鶴見区大黒ふ頭6-1,1926,代表取締役 林 信行,270 百万円,,,,,
2024-08-01,東洋船舶作業株式会社,海運業,無,神奈川県横浜市中区山下町279-1,1950,代表取締役 松本 元,10 百万円,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 京浜港・日立港内での業務■港湾荷役事業■船内荷役事業■沿岸荷役事業■港湾運送関連事業 2022年12月doda掲載求人より引用,
2024-08-01,東西上屋倉庫株式会社,倉庫業・梱包業,求人なし,神奈川県横浜市中区海岸通1-1大さん橋ふ頭ビル 3Ｆ,1949,代表取締役 藤木 幸太,45 百万円,,,,,
2024-08-01,大宮倉庫株式会社,倉庫業・梱包業,求人なし,神奈川県横浜市中区末吉町3-61伊勢佐木町レインボーマンション,1951,代表取締役社長 村松 正彦,47 百万円,,,,,
2024-08-01,三条タクシー株式会社,道路旅客運送業,求人なし,新潟県三条市興野2-6-18,1941,代表取締役 渡辺 喜彦,68 百万円,,,,,
2024-08-01,日本商運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福井県吉田郡永平寺町松岡下合月12-3,1973,代表取締役 平木 ひとみ,70 百万円,,,,,
2024-08-01,日藤海運株式会社,海運業,求人なし,神奈川県横浜市中区桜木町1-1-8日石横浜ビル 27Ｆ,1962,代表取締役 小平 敏泰,50 百万円,,,,,
2024-08-01,八光社梱包運輸株式会社,倉庫業・梱包業,無,東京都中央区日本橋2-1-3アーバンネット日本橋二丁目ビル10Ｆ,1970,代表取締役 神林 仁,40 百万円,,,,,
2024-08-01,トナミ国際物流株式会社,海運業,求人なし,神奈川県横浜市中区山下町23日土地山下町ビル 7Ｆ,1953,代表取締役社長 吉田 博之,60 百万円,,,,,
2024-08-01,日本海運株式会社,海運業,求人なし,神奈川県横浜市中区太田町4-45第一国際ビル 201,1965,代表取締役 嘉山 泉,80 百万円,,,,,
2024-08-01,日本埠頭倉庫株式会社,倉庫業・梱包業,求人なし,神奈川県横浜市中区北仲通2-17東海ビル,1948,取締役社長 轟 英之,300 百万円,,,,,
2024-08-01,早川運輸株式会社,海運業,求人なし,神奈川県横浜市中区本町5-49早川ビル,1943,代表取締役 早川 正雄,46 百万円,,,,,
2024-08-01,富士倉庫株式会社,倉庫業・梱包業,求人なし,神奈川県横浜市中区新山下2-12-6,1946,代表取締役 坂口 雅彦,90 百万円,,,,,
2024-08-01,平和交通株式会社,道路旅客運送業,無,神奈川県横浜市中区太田町3-33,1950,代表取締役 新井 義弘,50 百万円,,,,,
2024-08-01,株式会社ホンマ,海運業,求人なし,神奈川県横浜市中区太田町6-87横浜フコク生命ビル 9Ｆ,1955,代表取締役 松方 雪雄,50 百万円,,,,,
2024-08-01,誠貿易運輸株式会社,海運業,求人なし,神奈川県横浜市中区住吉町2-27,1956,代表取締役社長 宮河 大輔,80 百万円,,,,,
2024-08-01,福井都タクシー株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福井県福井市西開発3-510-1,1948,代表取締役 筒井 基好,10 百万円,,,,,
2024-08-01,ジーエムエス・ライン株式会社,航空運輸業,求人なし,東京都中央区入船3-9-9ＧＭＳビル,1984,代表取締役 久我 信,10 百万円,,,,,
2024-08-01,武蔵貿易通関株式会社,海運業,求人なし,神奈川県横浜市中区山下町108,1956,代表取締役 小林 篤史,20 百万円,,,,,
2024-08-01,明治自動車株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区本牧町2-318明治ビル 1Ｆ,1963,代表取締役 井田 勝之,20 百万円,,,,,
2024-08-01,株式会社八楠,倉庫業・梱包業,無,神奈川県横浜市中区本町5-49,1948,代表取締役 楠原 一樹,84 百万円,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 港湾運送業、倉庫業、構内作業請負 2023年3月doda掲載求人より引用,
2024-08-01,横浜港湾作業株式会社,海運業,求人なし,神奈川県横浜市中区海岸通4-15,1949,代表取締役 酒井 裕介,37 百万円,,,,,
2024-08-01,横浜商船運輸株式会社,海運業,求人なし,神奈川県横浜市中区日本大通17ＪＰＲ横浜日本大通ビル 2Ｆ,1955,代表取締役 齋藤 俊介,33 百万円,,,,,
2024-08-01,株式会社日本システムサービス,航空運輸業,求人なし,東京都中央区八重洲1-1-3壽ビル 3Ｆ,1977,代表取締役 中山 晟,56 百万円,,,,,
2024-08-01,株式会社笹田組,海運業,求人なし,神奈川県横浜市中区本町3-30-7,1952,代表取締役 笹田 照近,20 百万円,,,,,
2024-08-01,セントラルトレーデング株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区山下町61-1,1951,代表取締役 結城 亨,10 百万円,,,,,
2024-08-01,株式会社日東調査設計,道路貨物運送業（宅配便・トラック運送など）,求人なし,福井県福井市飯塚町30-18日東ビル 1Ｆ,1971,代表取締役 小寺 誠,42 百万円,,,,,
2024-08-01,株式会社協同商会,海運業,求人なし,神奈川県横浜市中区新山下1-8-191号,1966,代表取締役 加山 剛,15 百万円,,,,,
2024-08-01,千葉やよい運送株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市出津7-3,1991,代表取締役 田邉 一郎,20 百万円,,,,,
2024-08-01,株式会社ニホンパッケージ,倉庫業・梱包業,求人なし,福井県福井市三尾野町第29号2-29,1982,代表取締役 田中 浩二,50 百万円,,,,,
2024-08-01,板橋商事株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区豊浦町6,1959,代表取締役 板橋 克尚,15 百万円,,,,,
2024-08-01,横浜トラツク株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区かもめ町15,1957,代表取締役 吉岡 慎太郎,10 百万円,,,,,
2024-08-01,帝蚕運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市鶴見区大黒ふ頭6-1,1948,代表取締役 酒井 憲一,30 百万円,,,,,
2024-08-01,協和海運株式会社,海運業,求人なし,神奈川県横浜市西区みなとみらい3-7-1オーシャンゲートみなとみらいビル8Ｆ143,1960,代表取締役 鈴木 文雄,18 百万円,,,,,
2024-08-01,丸辰海運株式会社,海運業,求人なし,神奈川県横浜市中区山元町3-129-9,1958,代表取締役 石井 洋太,30 百万円,,,,,
2024-08-01,北酸物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,富山県富山市上冨居1-3-69,1952,代表取締役 石川 浩三,10 百万円,,,,,
2024-08-01,株式会社横浜通商,海運業,求人なし,神奈川県横浜市中区新山下3-7-24富士貿易第2ビル 105,1973,代表取締役 大津隆一,98 百万円,,,,,
2024-08-01,福井口運送株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福井県福井市長本町1106,1961,代表取締役 北島 義朗,10 百万円,,,,,
2024-08-01,株式会社明治海運,海運業,求人なし,東京都中央区京橋2-18-2明海京橋ビル 8Ｆ,1984,代表取締役 藤川 仁,90 百万円,,,,,
2024-08-01,株式会社みなと輸送,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区北仲通2-14藤木ビル 4Ｆ,1978,代表取締役 藤木 幸吉,20 百万円,,,,,
2024-08-01,株式会社バンテックセントラル,道路貨物運送業（宅配便・トラック運送など）,無,神奈川県横浜市西区みなとみらい3-6-1みなとみらいセンタービル 4Ｆ,1971,代表取締役 髙田 裕孝,96 百万円,,,,,
2024-08-01,鈴江コンテナー・トランスポート株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区本牧ふ頭1,1979,代表取締役 渡邉 茂樹,50 百万円,,,,,
2024-08-01,新和シツピング株式会社,倉庫業・梱包業,求人なし,神奈川県横浜市中区山下町224-1山下町Ｋビル 10Ｆ,1971,代表取締役 新穗 浩士,23 百万円,,,,,
2024-08-01,横浜システムムーバー株式会社,倉庫業・梱包業,求人なし,神奈川県横浜市中区住吉町1-6ＭＰＳ関内 503,1970,代表取締役 富永 太郎,16 百万円,,,,,
2024-08-01,株式会社マルサン,道路貨物運送業（宅配便・トラック運送など）,求人なし,福井県福井市中ノ郷町32-11,1988,代表取締役 小坂 憲一,10 百万円,,,,,
2024-08-01,第一清運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都中央区新川1-13-4親川ビル,1970,代表取締役 田上 哲,14 百万円,,,,,
2024-08-01,三条運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,新潟県三条市興野2-16-31,1975,代表取締役 真野 幸一,60 百万円,,,,,
2024-08-01,株式会社仁和運送,道路貨物運送業（宅配便・トラック運送など）,無,千葉県流山市駒木605-2,1965,代表取締役 長澤 章裕,15 百万円,,,,,
2024-08-01,高岡通運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,富山県高岡市能町1935,1947,代表取締役 布子 裕嗣,35 百万円,,,,,
2024-08-01,流鉄株式会社,鉄道業,求人なし,千葉県流山市流山1-264,1913,代表取締役 小宮山 英一,38 百万円,,,,,
2024-08-01,高岡冷蔵株式会社,倉庫業・梱包業,求人なし,富山県高岡市下黒田777,1918,代表取締役 荻布 宗一,48 百万円,,,,,
2024-08-01,有隣運送株式会社,道路貨物運送業（宅配便・トラック運送など）,無,東京都中央区日本橋本石町4-4-9有隣ビル,1952,代表取締役 澤幡 淳,20 百万円,,,,■運輸業（大手コンビニエンスストアへの食品の配送）【運送事業免許】・一般貨物自動車運送事業免許 東陸自貨第1903号・自動車運送取扱事業免許 関東自動第11393号 2023年10月doda掲載求人より引用,
2024-08-01,ウヤマ産業株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県野田市目吹2540-1,1970,代表取締役 宇山 嘉一,88 百万円,,,,,
2024-08-01,押入れ産業株式会社,倉庫業・梱包業,無,東京都千代田区神田多町2-1-23神田東山ビル 6Ｆ,1987,代表取締役 森田 浩史,100 百万円,,,,■トランクルーム業種■レンタル収納スペース業■文書保管事業 2024年3月doda掲載求人より引用,
2024-08-01,東京ビルアート株式会社,倉庫業・梱包業,求人なし,東京都中央区日本橋箱崎町21-1藤岡ビル 1Ｆ,1970,代表取締役 横川 晋吾,36 百万円,,,,,
2024-08-01,旭運送株式会社,航空運輸業,求人なし,東京都中央区新川1-3-10旭ビルディング 5Ｆ,1953,代表取締役 小林 清一,12 百万円,,,,,
2024-08-01,横浜物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市中区北仲通3-36-2,1988,代表取締役 田島 和久,25 百万円,,,,,
2024-08-01,港運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,富山県高岡市能町1063-1,1959,代表取締役 舟瀬 孝好,10 百万円,,,,,
