更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,ユニプレス物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県大和市中央林間西3-6-37,1967,代表取締役 小泉 哲也,219,400 百万円,,,,
2024-08-01,札幌第一交通株式会社,道路旅客運送業,求人なし,北海道札幌市白石区東札幌一条1-1-1,1957,代表取締役 西本 厚三,216,25 百万円,,,,
2024-08-01,ニッポンレンタカーサービス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都千代田区神田練塀町3富士ソフトビル 14Ｆ,1969,代表取締役 藤原 徳久,215,720 百万円,,,,
2024-08-01,株式会社キュラーズ,倉庫業・梱包業,無,東京都品川区大崎3-5-2エステージ大崎 3Ｆ,2001,代表取締役 スティーブ・スポーン,214,10 百万円,,,,
2024-08-01,石川交通株式会社,道路旅客運送業,求人なし,石川県金沢市長田2-25-25石川交通（株）ビル 3Ｆ,1945,代表取締役 東 寿弘,213,50 百万円,,,,
2024-08-01,西鉄バス二日市株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福岡県大野城市大字牛頸2473-12,1991,代表取締役 田中 昭彦,212,19 百万円,,,,
2024-08-01,神奈川センコー運輸株式会社,倉庫業・梱包業,求人なし,神奈川県川崎市川崎区夜光1-3-1旭化成（株）合同9号館 2Ｆ,2007,代表取締役 福田 義秀,211,10 百万円,,,,
2024-08-01,イイノガストランスポート株式会社,海運業,無,兵庫県神戸市中央区東町123-1貿易ビル 4Ｆ,2001,代表取締役 平尾 聡,210,99 百万円,,,,
2024-08-01,オーシャントランス株式会社,海運業,求人なし,東京都中央区築地3-11-6築地スクエアビル 4Ｆ,1971,代表取締役 髙松 勝三郎,208,"1,200 百万円",,,,
2024-08-01,株式会社舞浜リゾートキャブ,道路貨物運送業（宅配便・トラック運送など）,無,千葉県浦安市高洲2-1-14,1999,代表取締役 田中 裕也,208,154 百万円,,,,
2024-08-01,阪神ロジテム株式会社,倉庫業・梱包業,無,兵庫県西宮市津門大箇町9-27メゾンロブレ西宮 1Ｆ,1951,代表取締役 望月 隆,207,24 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■貨物自動車運送事業、貨物利用運送事業■倉庫業、不動産の賃貸借並びに管理業■労働者派遣業・建築工事、内外装工事施工と請負業 2023年5月doda掲載求人より引用,
2024-08-01,東邦興産株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県相模原市中央区南橋本3-2-11,1962,代表取締役 佐々木 敬,207,282 百万円,,,,
2024-08-01,コウノイケ・スカイサポート株式会社,倉庫業・梱包業,無,大阪府泉佐野市りんくう往来北5-6,1986,代表取締役 勝見 裕一,207,30 百万円,,,,
2024-08-01,東洋観光株式会社,道路旅客運送業,求人なし,神奈川県横須賀市久里浜7-6-1,1953,代表取締役 森 明裕,204,20 百万円,,,,
2024-08-01,宮崎センコーアポロ株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,宮崎県延岡市大武町39-84,1986,代表取締役 水上 博喜,204,15 百万円,,,,
2024-08-01,関東センコー運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,茨城県古河市久能836-3,1993,代表取締役 小塚 宏,204,90 百万円,,,,
2024-08-01,山村倉庫株式会社,倉庫業・梱包業,求人なし,兵庫県尼崎市西向島町15-1,1967,代表取締役社長 中島 敏男,202,20 百万円,,,,
2024-08-01,山協港運株式会社,道路貨物運送業（宅配便・トラック運送など）,無,福岡県北九州市若松区大字安瀬64-96,1979,代表取締役 柴田 雅英,201,40 百万円,,,,
2024-08-01,株式会社奈雅井,海運業,求人なし,佐賀県伊万里市山代町久原2982,1958,代表取締役 今泉 清美,198,43 百万円,,,,
2024-08-01,丸十運輸倉庫株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,岡山県岡山市北区大内田1042-6,1952,代表取締役 樋口 昭弘,198,121 百万円,,,,
2024-08-01,日本ルートサービス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県稲沢市平和町下起東111,2002,代表取締役 辻野 歩,198,30 百万円,,,,
2024-08-01,小田急ハイウェイバス株式会社,道路旅客運送業,無,東京都世田谷区若林2-39-4,2000,代表取締役 田島 寛之,195,50 百万円,,,,
2024-08-01,菱倉運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都江東区佐賀1-18-8佐賀町ＭＤビル,1951,代表取締役 西川 浩司,195,360 百万円,,,,
2024-08-01,ＤＯＷＡ通運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,岩手県奥州市水沢佐倉河字中田69-1,1952,代表取締役 吉成 明夫,194,20 百万円,,,,
2024-08-01,株式会社ベストランス,道路貨物運送業（宅配便・トラック運送など）,無,東京都東大和市蔵敷3-838-3,1987,代表取締役 尾崎 隆,193,50 百万円,,,"■食材・食品の輸送・配送■コンビニ店舗へのルート配送■軽貨宅配 （株式会社トラスト・Ｋ・ポーター）■食材・食品の保管・管理・出荷代行■コンビニ商品仕分け■配送センター（共配）運営・管理【関連会社】わらべや日洋ホールディングス株式会社わらべや日洋食品株式会社わらべやデリカ株式会社WARABEYA USA.INCWARABEYA NORTH AMERICA, INC. 他 2024年5月doda掲載求人より引用",
2024-08-01,株式会社ビックロジサービス,道路貨物運送業（宅配便・トラック運送など）,求人なし,埼玉県戸田市美女木5-19-8,1988,代表取締役 吉岡 英樹,193,40 百万円,,,,
2024-08-01,立山黒部貫光株式会社,運輸・物流業界,求人なし,富山県富山市桜町1-1-36富山地鉄ビルディング 3Ｆ,1964,代表取締役社長 見角 要,192,100 百万円,,,,
2024-08-01,株式会社フジエクスプレス,道路旅客運送業,無,東京都港区芝浦4-20-47,1997,代表取締役 茂木 一郎,192,99 百万円,,,■一般乗合旅客自動車運送事業・港区コミュニティバス「ちぃばす」・渋谷シャトルバス・大和田シャトルバス・横浜タウンバス・高速バス■一般貸切旅客自動車運送事業・貸切バス■特定旅客自動車運送事業・契約輸送バス■不定期航路事業・水陸両用バス■旅行業■不動産賃貸業≪保有車両数≫東京営業所87両、横浜営業所17両、江戸川営業所21両、埼玉営業所20両 2024年1月doda掲載求人より引用,
2024-08-01,日本コンセプト株式会社,海運業,求人なし,東京都千代田区内幸町2-2-2富国生命ビル 8Ｆ,1994,代表取締役社長 松元 孝義,191,"1,134 百万円",32.4,,,プライム
2024-08-01,京成タクシー習志野株式会社,道路旅客運送業,無,千葉県船橋市習志野4-16-16,1954,代表取締役 浅野 俊幸,191,10 百万円,,,,
2024-08-01,株式会社ＪＡＬカーゴハンドリング,航空運輸業,求人なし,千葉県成田市駒井野2139-1成田国際空港 日航貨物ビル 5Ｆ,1999,代表取締役 森本 義規,189,50 百万円,,,,
2024-08-01,川一産業株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県川崎市川崎区大島3-7-14岩田ハイツ 101,1956,代表取締役 岩田 修一,187,30 百万円,,,,
2024-08-01,豊橋鉄道株式会社,鉄道業,求人なし,愛知県豊橋市駅前大通1-46-1豊鉄ターミナルビル 5Ｆ,1924,代表取締役社長 岩ヶ谷 光晴,186,100 百万円,,,,
2024-08-01,千代田運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,無,東京都日野市日野台1-21-1,1953,代表取締役 水野 功,185,90 百万円,,,,
2024-08-01,ＳＢＳ古河物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都新宿区西新宿8-17-1住友不動産新宿グランドタワー 24Ｆ,1980,代表取締役 森田 真吾,184,292 百万円,,,,
2024-08-01,濃飛乗合自動車株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,岐阜県高山市花里町6-125,1943,代表取締役 水野 敏秀,183,100 百万円,,,,
2024-08-01,阪神センコー運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,無,兵庫県神戸市中央区布引町2-1-7ソーラービル 7Ｆ,2008,代表取締役 青木 進,183,90 百万円,,,□一般貨物自動車運送事業□貨物軽自動車運送事業□貨物自動車利用運送及び運送取次事業□倉庫荷役及びその他荷役作業□倉庫業□不動産業□物品販売業□上記に付帯する一切の事業＜事業所＞[本社] 兵庫県神戸市[車両拠点] 兵庫県（尼崎市・西脇市・姫路市・神戸市西区・丹波市柏原町）[場内拠点] 兵庫県（尼崎市・加東市横谷・加東市河高・丹波市山南町・明石市） 2023年12月doda掲載求人より引用,
2024-08-01,株式会社安川ロジステック,道路貨物運送業（宅配便・トラック運送など）,求人なし,福岡県北九州市小倉北区大手町12-1,1976,代表取締役 小関 幸治,181,200 百万円,,,,
2024-08-01,株式会社ヤマタネロジワークス,倉庫業・梱包業,求人なし,東京都江東区越中島1-2-21ヤマタネビル 4Ｆ,1974,代表取締役社長 櫻田 琢磨,181,26 百万円,,,,
2024-08-01,株式会社ナチロジスティクス,道路貨物運送業（宅配便・トラック運送など）,求人なし,富山県富山市公文名1-1,1962,代表取締役 飯田 渉,180,60 百万円,,,,
2024-08-01,エスオーシーマリン株式会社,海運業,求人なし,東京都千代田区神田駿河台3-4龍名館本店ビル 10Ｆ,2014,代表取締役 大津 克己,180,100 百万円,,,,
2024-08-01,株式会社ＪＫトランス,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県川崎市川崎区田辺新田1-5,1948,代表取締役社長 天野 亘,179,100 百万円,,,,
2024-08-01,福井鉄道株式会社,鉄道業,求人なし,福井県越前市北府2-5-20,1945,代表取締役社長 吉川 幸文,179,100 百万円,,,,
2024-08-01,株式会社サンキュウ・トランスポート・中国,道路貨物運送業（宅配便・トラック運送など）,求人なし,山口県下松市葉山2-904-65,1983,代表取締役 買田 晃生,177,50 百万円,,,,
2024-08-01,株式会社北越ペーパーテック紀州,海運業,求人なし,三重県南牟婁郡紀宝町鵜殿182,1982,代表取締役 高濟 和弘,177,30 百万円,,,,
2024-08-01,京都第一交通株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,京都府京都市伏見区下鳥羽東芹川町54,1941,代表取締役 北浦 歳彦,176,43 百万円,,,,
2024-08-01,株式会社ロジックス,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県岡崎市合歓木町字渡嶋90-3,1992,代表取締役 横田 紳一郎,176,100 百万円,,,,
2024-08-01,ナラサキスタックス株式会社,海運業,求人なし,北海道苫小牧市元中野町2-13-24,1969,代表取締役 須藤 哲也,175,421 百万円,,,,
2024-08-01,滋賀センコー運輸整備株式会社,道路貨物運送業（宅配便・トラック運送など）,無,滋賀県草津市穴村町79-2,1951,代表取締役 木下 眞志,175,30 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ・自動車運送事業・倉庫事業・工場内作業・整備事業・引越し事業・人材サービス事業・メディカル事業 2021年12月doda掲載求人より引用,
2024-08-01,上津港運株式会社,倉庫業・梱包業,求人なし,兵庫県神戸市中央区栄町通5-2-1,1968,代表取締役 上笹 匡章,173,48 百万円,,,,
2024-08-01,中央倉庫ワークス株式会社,倉庫業・梱包業,求人なし,京都府京都市下京区朱雀内畑町41,2016,代表取締役 谷奥 秀実,173,20 百万円,,,,
2024-08-01,豊鉄タクシー株式会社,道路旅客運送業,求人なし,愛知県豊橋市下地町字北村92-1,1956,代表取締役 長縄 則之,172,40 百万円,,,,
2024-08-01,株式会社ＵＡＣＪ物流,道路貨物運送業（宅配便・トラック運送など）,無,愛知県名古屋市港区千年3-1-12,1994,代表取締役 吉田 明典,170,200 百万円,,,■道路運送法に基づく一般貨物自動車運送事業及び貨物利用運送事業■荷造梱包及び構内運搬請負業■大型特殊自動車・普通自動車等の修理並びに整備業■陸送業■不動産の賃貸・管理・保有並びに運用■前各号に掲げたものに付帯関連する一切の事業 2024年5月doda掲載求人より引用,
2024-08-01,第一交通株式会社,道路旅客運送業,求人なし,大阪府枚方市藤田町3-30,1952,代表取締役 工合田 修身,170,24 百万円,,,,
2024-08-01,大和自動車交通王子株式会社,道路旅客運送業,求人なし,東京都江東区猿江2-16-27,2014,代表取締役 村越 優二,170,10 百万円,,,,
2024-08-01,中国名鉄運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,山口県山口市小郡上郷仁保津下5172,1955,代表取締役 福田 直人,168,95 百万円,,,,
2024-08-01,サザントランスポートサービス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府堺市堺区神南辺町1-45-1,1910,代表取締役 東 方豊,168,40 百万円,,,,
2024-08-01,シンガポール・エアラインズ・リミテッド,航空運輸業,無,東京都千代田区神田錦町2-2-1,,日本支社長 Ｄａｖｉｄ Ｌａｕ,168,,,,定期（不定期）国際航空運送業シンガポール航空は142機の最新機材を保有し、世界33カ国76都市（2024年4月1日現在）に就航しています。日本へは現在、羽田、成田、関空、中部、福岡－シンガポール間を週70便運航、更に成田－ロサンゼルス間を週7便運航しています。 2024年4月doda掲載求人より引用,
2024-08-01,エフエスロジスティックス株式会社,道路貨物運送業（宅配便・トラック運送など）,無,東京都足立区六町4-12-12,2014,代表取締役 吉川 直樹,168,82 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 野菜青果物及び食品の年中無休365日24時間配送業務 2022年5月doda掲載求人より引用,
2024-08-01,共同物流株式会社,倉庫業・梱包業,求人なし,埼玉県越谷市七左町4-301,1964,代表取締役 松崎 広孝,167,70 百万円,,,,
2024-08-01,アイチ物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県東海市横須賀町天宝新田35-4,1970,代表取締役社長 西門 勝司,167,39 百万円,,,,
2024-08-01,浪速通運株式会社,道路貨物運送業（宅配便・トラック運送など）,無,大阪府大阪市福島区大開4-3-45,1953,代表取締役 野口 洋隆,166,90 百万円,,,,
2024-08-01,神姫トラストホープ株式会社,道路旅客運送業,求人なし,兵庫県姫路市花田町一本松1-1,1976,代表取締役 切原 慎治,166,50 百万円,,,,
2024-08-01,江坂運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,無,兵庫県西宮市鳴尾浜1-2-5,1976,代表取締役 寺下 一志,165,20 百万円,,,,
2024-08-01,日本空輸株式会社,航空運輸業,求人なし,東京都品川区勝島1-5-21,1955,代表取締役 榎本 博彦,165,100 百万円,,,,
2024-08-01,センコー住宅物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,埼玉県蓮田市大字黒浜3470-1,2010,代表取締役 末松 毅,165,90 百万円,,,,
2024-08-01,ヤマゼンロジスティクス株式会社,倉庫業・梱包業,求人なし,大阪府大阪市西区立売堀2-3-16,1993,代表取締役 宮﨑 公博,163,80 百万円,,,,
2024-08-01,富士急バス株式会社,道路旅客運送業,無,山梨県南都留郡富士河口湖町小立4837,1991,代表取締役 古屋 毅,163,100 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 （1）一般乗合旅客自動車運送事業（2）一般貸切旅客自動車運送事業（3）特定旅客自動車運送事業 2023年5月doda掲載求人より引用,
2024-08-01,日正運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都江東区永代2-37-28澁澤シティプレイス永代 3Ｆ,1949,代表取締役 石井 浩昭,161,100 百万円,,,,
2024-08-01,三井埠頭株式会社,倉庫業・梱包業,求人なし,神奈川県川崎市川崎区扇町9-1,1945,代表取締役 奥村 豊彦,161,"3,500 百万円",,,,
2024-08-01,西鉄バス筑豊株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福岡県飯塚市片島2-19-1,1988,代表取締役 髙畠 巧,161,49 百万円,,,,
2024-08-01,株式会社埼玉ロジテム,道路貨物運送業（宅配便・トラック運送など）,求人なし,埼玉県南埼玉郡宮代町川端4-13-25,2002,取締役社長 野田 尚次,161,10 百万円,,,,
2024-08-01,日航関西エアカーゴ・システム株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府泉南市泉州空港南1ＪＡＬＫＡＳ輸入貨物ビル,1975,代表取締役 山川 英道,159,100 百万円,,,,
2024-08-01,京福バス株式会社,道路旅客運送業,求人なし,福井県福井市日之出5-3-30,1941,代表取締役 岩本 裕夫,159,100 百万円,,,,
2024-08-01,株式会社ＨＭＫロジサービス,道路貨物運送業（宅配便・トラック運送など）,無,大阪府大阪市中央区大手前1-7-31大阪マーチャンダイズマートビル 11Ｆ,1968,代表取締役 岡 村保德,159,34 百万円,,,■百貨店物流事業：大手百貨店の館内搬送、商品の輸送、保管、荷役、物流加工、ギフト商品の発送業務■ロジスティクス事業（3PL事業）：物流センター業務（委託を受けた商品の発送に関する保管、荷役、物流加工、情報システムなど物流のトータルサービス） 2023年8月doda掲載求人より引用,
2024-08-01,株式会社阪急阪神ロジパートナーズ,倉庫業・梱包業,求人なし,大阪府大阪市住之江区南港東4-11-93阪急阪神大阪カーゴターミナル,2007,代表取締役社長 津田 健史,159,10 百万円,,,,
2024-08-01,大沢運送株式会社,倉庫業・梱包業,求人なし,埼玉県東松山市大字新郷88-73,1969,代表取締役 大澤 隆,158,80 百万円,,,,
2024-08-01,株式会社ヤマタネロジスティクス,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都江東区越中島1-2-21ヤマタネビル 3Ｆ,1982,代表取締役社長 長谷川 哲彦,158,10 百万円,,,,
2024-08-01,岡山福山通運株式会社,道路貨物運送業（宅配便・トラック運送など）,無,岡山県高梁市落合町近似89-1,1988,代表取締役 八田 弘明,158,10 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■貨物自動車運送■貨物利用運送事業■自動車整備事業■倉庫業■荷造梱包業■通関業 等18種目■その他附帯関連する一切の事業 2023年5月doda掲載求人より引用,
2024-08-01,ＮＸ境港海陸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,鳥取県境港市大正町43,1944,代表取締役 角田 祐道,157,28 百万円,,,,
2024-08-01,出光タンカー株式会社,海運業,求人なし,東京都千代田区神田神保町1-105神保町三井ビルディング 16Ｆ,1962,代表取締役社長 稲垣 富生,156,"1,000 百万円",,,,
2024-08-01,株式会社サンキュウ・トランスポート・東京,道路貨物運送業（宅配便・トラック運送など）,無,東京都中央区勝どき6-5-3山九第二ビル 1Ｆ,1978,代表取締役 石田 学,156,99 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 一般貨物自動車運送業貨物運送取扱事業産業廃棄物の収集その他前号に付帯する一切の業務≪事業所≫本社／東京都中央区茨城営業所／茨城県坂東市栃木営業所／栃木県河内郡神奈川営業所／神奈川県厚木市川崎営業所／神奈川県川崎市平和島営業所／東京都大田区埼玉営業所／埼玉県白岡市市川センター／千葉県市川市日本冶金営業所／神奈川県川崎市コンテナ営業所／神奈川県横浜市 2023年2月doda掲載求人より引用,
2024-08-01,岡山センコー運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,岡山県倉敷市東塚1-13-30,1979,代表取締役 中村 哲也,156,80 百万円,,,,
2024-08-01,株式会社スリーエス物流,道路貨物運送業（宅配便・トラック運送など）,無,愛知県一宮市丹陽町九日市場字中田63-1,1990,代表取締役 山田 健司,155,50 百万円,,,■貨物自動車運送事業■貨物利用運送事業■貨物軽自動車運送事業■梱包業■倉庫業■損害保険代理業■家庭用電気製品の据付工事・修理の受託業務■中古情報機器の買取・販売業務■不動産賃貸業■産業廃棄物収集運搬業■発電および売電に関する事業 2024年2月doda掲載求人より引用,
2024-08-01,久留米西鉄タクシー株式会社,道路旅客運送業,無,福岡県久留米市国分町1596,2015,代表取締役 篠倉 博光,155,5 百万円,,,,
2024-08-01,株式会社ケーツー,道路貨物運送業（宅配便・トラック運送など）,求人なし,長野県東筑摩郡山形村8200,1992,代表取締役社長 中村 謙一,154,45 百万円,,,,
2024-08-01,帝人物流株式会社,倉庫業・梱包業,求人なし,大阪府大阪市西区土佐堀1-3-7肥後橋シミズビル,1980,代表取締役 久米 利明,154,80 百万円,,,,
2024-08-01,知多乗合株式会社,道路旅客運送業,求人なし,愛知県半田市住吉町2-163-7,1943,代表取締役 金森 隆浩,154,100 百万円,,,,
2024-08-01,関西空港交通株式会社,道路旅客運送業,無,大阪府泉佐野市りんくう往来北2-12,1991,代表取締役 河合 潤二,154,96 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 一般乗合旅客自動車運送事業(限定)一般貸切旅客自動車運送事業特定旅客自動車運送事業旅行業(第二種旅行業) 2023年7月doda掲載求人より引用,
2024-08-01,亀の井バス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大分県別府市大字鶴見3825-1,1928,代表取締役 川下 英次郎,153,98 百万円,,,,
2024-08-01,富士センコー運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,静岡県富士市大野新田154-1センコー（株）東富士ＰＤセンター 2Ｆ,1991,代表取締役 志方 昭友,153,30 百万円,,,,
2024-08-01,ニチモウロジスティクス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福岡県福岡市博多区綱場町8-31はっこう福岡ビル 6Ｆ,1973,代表取締役 加藤 達也,152,20 百万円,,,,
2024-08-01,株式会社サンキュウ・トランスポート・九州,道路貨物運送業（宅配便・トラック運送など）,無,福岡県北九州市小倉北区西港町120-2,1986,代表取締役 上原 賢治,152,40 百万円,,,,
2024-08-01,三交伊勢志摩交通株式会社,道路貨物運送業（宅配便・トラック運送など）,無,三重県伊勢市神田久志本町1500-1,2000,代表取締役 久保田 重人,151,50 百万円,,,,
2024-08-01,ケイラインローローバルクシップマネージメント株式会社,海運業,求人なし,兵庫県神戸市中央区海岸通2-2-3東和ビル,1917,代表取締役 門野 英二,150,400 百万円,,,,
2024-08-01,カルビーロジスティクス株式会社,道路貨物運送業（宅配便・トラック運送など）,無,栃木県宇都宮市平出工業団地43-167,1990,代表取締役 松元 久志,149,20 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 食品（菓子）物流運送、情報管理、倉庫荷役を含むロジスティクス業務＜事業所所在地＞北海道センター宇都宮センター/本社ファクトリーセンター（清原セクション/新宇都宮セクション）古河センター埼玉センター中部センター近畿センター広島センター九州センター 2021年10月doda掲載求人より引用,
2024-08-01,マコトトランスポートサービス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,埼玉県越谷市大字西方3119-1本社棟 2Ｆ,1987,代表取締役 岩井 浩,149,10 百万円,,,,
2024-08-01,柏センコー運輸株式会社,倉庫業・梱包業,求人なし,千葉県柏市柏インター南9-18,2007,代表取締役 宇野 善博,149,30 百万円,,,,
2024-08-01,熊谷産業株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,埼玉県熊谷市万吉3724-1,1961,代表取締役 合田 雄一,148,60 百万円,,,,
2024-08-01,上組陸運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,兵庫県神戸市東灘区住吉浜町18-13（株）上組神戸支店六甲サイロ事務所 2Ｆ,1961,代表取締役 加藤 尚,148,150 百万円,,,,
2024-08-01,クレハ運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福島県いわき市錦町落合16,1949,代表取締役 髙橋 仁,144,300 百万円,,,,
2024-08-01,ＮＸ海運株式会社,海運業,求人なし,東京都千代田区神田和泉町2,1957,代表取締役 森下 武,144,"1,000 百万円",,,,
2024-08-01,ＡＧＣロジスティクス株式会社,道路貨物運送業（宅配便・トラック運送など）,無,東京都千代田区丸の内1-5-1新丸の内ビルディング 30Ｆ,1987,代表取締役 栗田 幸一,143,100 百万円,,,,
2024-08-01,石川近鉄タクシー株式会社,道路旅客運送業,求人なし,石川県金沢市北安江2-30-26,1978,代表取締役 仲井 隆,143,10 百万円,,,,
2024-08-01,島津ロジスティクスサービス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,京都府京都市中京区西ノ京桑原町1島津製作所内,1998,代表取締役 永野 克己,143,80 百万円,,,,
2024-08-01,三協貨物株式会社,倉庫業・梱包業,無,広島県広島市安佐南区伴西3-4-11,1955,代表取締役 桂 宏一,142,10 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■一般貨物自動車運送事業■小運搬構内作業 2022年10月doda掲載求人より引用,
2024-08-01,名鉄四日市タクシー株式会社,道路旅客運送業,求人なし,三重県四日市市新正1-12-1,1952,代表取締役 吉川 篤史,141,50 百万円,,,,
2024-08-01,武州運輸倉庫株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都港区芝1-12-7芝一丁目ビル 3Ｆ,1962,代表取締役 龍康殿 秀尊,141,90 百万円,,,,
2024-08-01,幸楽輸送株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,北海道札幌市清田区清田一条1-1-33,1969,代表取締役社長 不動 直樹,140,20 百万円,,,,
2024-08-01,埼玉西濃運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,無,埼玉県北葛飾郡杉戸町大字堤根1918-1,1968,代表取締役 社長 石井 良幸,140,45 百万円,,,■一般区域貨物自動車運送事業■自動車運送取扱事業■保険代理業（あいおいニッセイ同和損害保険）■倉庫業■自動車整備事業■印刷・紙器事業 2024年3月doda掲載求人より引用,
2024-08-01,宇徳トランスネット株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県千葉市中央区中央港1-22-7日企千葉みなとビルディング 4Ｆ,2003,代表取締役 大倉 健志,140,90 百万円,,,,
2024-08-01,理化トランスポート株式会社,道路貨物運送業（宅配便・トラック運送など）,無,愛知県豊田市上丘町中の坪20,1955,代表取締役 井上 直彦,139,18 百万円,,,,
2024-08-01,アサガミ・キャリア・クリエイト株式会社,鉄道業,求人なし,東京都千代田区丸の内3-1-1,1985,代表取締役 渡邉 幹文,139,10 百万円,,,,
2024-08-01,日清エンタープライズ株式会社,倉庫業・梱包業,無,大阪府摂津市鳥飼上5-3-20,1985,代表取締役 平野 敬幸,138,100 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■倉庫業（保管貨物一類倉庫）■貨物利用運送事業■引越事業■トランクルーム事業■レンタルルーム事業■物流関連機器販売事業 2023年3月doda掲載求人より引用,
2024-08-01,新三協物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県茅ヶ崎市円蔵370,1955,代表取締役 藤木 浩次,137,40 百万円,,,,
2024-08-01,ジャスフォワーディングジャパン株式会社,航空運輸業,求人なし,東京都港区新橋6-17-15菱進御成門ビル 5Ｆ,1981,代表取締役 クリスチャン・ウォルフ,137,90 百万円,,,,
2024-08-01,ハーコブ株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,広島県広島市安佐北区安佐町大字久地859,1976,代表取締役 山内 直樹,136,10 百万円,,,,
2024-08-01,株式会社横浜ＬＳＰ,倉庫業・梱包業,求人なし,東京都千代田区大手町1-1-1大手町パークビルディング 7Ｆ,1977,代表取締役 田澤 雅之,136,10 百万円,,,,
2024-08-01,第一交通株式会社,道路旅客運送業,求人なし,兵庫県神戸市東灘区深江浜町80,1956,代表取締役 青木 勝利,136,10 百万円,,,,
2024-08-01,厚木センコー運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県厚木市酒井1902,2013,代表取締役 大竹 宏徳,136,70 百万円,,,,
2024-08-01,弘容通商株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府大阪市北区中崎西2-4-12梅田センタービル 28Ｆ,1959,代表取締役 山本 浩司,134,15 百万円,,,,
2024-08-01,株式会社セガ・ロジスティクスサービス,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都品川区西品川1-1-1住友不動産大崎ガーデンタワー 11Ｆ,1995,代表取締役 山本 健,134,100 百万円,,,,
2024-08-01,福山ロジスティクス株式会社,道路貨物運送業（宅配便・トラック運送など）,無,広島県福山市東深津町4-20-1,1953,代表取締役 熊野 弘幸,133,10 百万円,,,,
