更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,株式会社北海道健誠社,その他,求人なし,北海道旭川市七条通5-2500-77,1992,代表取締役 瀧野 雅一,50 百万円,,,,,
2024-08-01,株式会社イソベ,その他,求人なし,岐阜県恵那市大井町2006-5,1972,代表取締役 磯部 友哉,20 百万円,,,,,
2024-08-01,恵那スチロール株式会社,その他,求人なし,岐阜県恵那市長島町正家1067-56,1971,代表取締役 今村 憲一,10 百万円,,,,,
2024-08-01,株式会社ノダ工芸,その他,求人なし,福岡県三潴郡大木町大字蛭池141,1986,代表取締役 野田 典嗣,10 百万円,,,,,
2024-08-01,情報ハイウェイ協同組合,特殊法人・財団法人・その他団体・連合会,求人なし,岡山県津山市神戸475-1,1986,代表理事 坂手 滋太,7 百万円,,,,,
2024-08-01,末広モータース株式会社,その他,求人なし,北海道旭川市末広東一条3-1-3,1980,代表取締役 澤田 勉,10 百万円,,,,,
2024-08-01,株式会社神代鉄工所,その他,求人なし,岐阜県美濃加茂市森山町4-8-36,1960,代表取締役 太田 勲,10 百万円,,,,,
2024-08-01,協同組合インテリアポート,特殊法人・財団法人・その他団体・連合会,求人なし,福岡県大川市大字大橋266-1Ｆ,1990,代表理事 丸田 真大,31 百万円,,,,,
2024-08-01,エイゼントレィディング株式会社,その他,求人なし,福岡県大川市大字鐘ケ江695-1,1991,代表取締役 武下 純二,13 百万円,,,,,
2024-08-01,美濃加茂福祉事業協同組合,特殊法人・財団法人・その他団体・連合会,求人なし,岐阜県美濃加茂市森山町4-7-18,1964,代表理事 坂井 厚資,12 百万円,,,,,
2024-08-01,ドリーム開発工業株式会社,その他,求人なし,埼玉県さいたま市南区太田窪4-6-6,1970,代表取締役 松本 英司,10 百万円,,,,,
2024-08-01,加茂自動車株式会社,その他,無,岐阜県美濃加茂市西町2-33,1964,代表取締役 鈴木 登,99 百万円,,,,,
2024-08-01,株式会社山岡産業,その他,求人なし,岐阜県美濃加茂市西町3-188,1982,代表取締役 山岡 米夫,35 百万円,,,,,
