更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,株式会社豊昇,サブコン,求人なし,広島県広島市佐伯区石内北1-14-18,1990,代表取締役 有居 慎也,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社芸北造園土木,サブコン,求人なし,広島県広島市安佐南区緑井3-43-9,1971,代表取締役 増田 寿,27 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,協栄工業株式会社,サブコン,求人なし,埼玉県越谷市大字南荻島202-1,1989,代表取締役 中村 秀男,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社テックサイエンス,建設・プラント・不動産業界,求人なし,埼玉県越谷市宮本町2-64-5,1988,代表取締役 苗村 優子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,田中工業株式会社,ゼネコン,求人なし,長崎県長崎市魚の町3-14タカクラビル 1Ｆ,1993,代表取締役 田中 徳秀,32 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社蟻重,サブコン,求人なし,広島県広島市安佐北区亀山西2-1-14,1981,代表取締役 松野 真由美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,川祥建設株式会社,ゼネコン,求人なし,静岡県富士市伝法3107-1,1978,代表取締役 川添 義浩,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社中新造園,サブコン,求人なし,埼玉県越谷市大間野町1-70,1978,代表取締役 中村 恒見,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,本田建設株式会社,ゼネコン,求人なし,長崎県島原市有明町大三東戊705,1985,代表取締役 本田 悦弘,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社水谷工務店,建築設計事務所,求人なし,埼玉県越谷市七左町7-181-1,1976,代表取締役 水谷 健志,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社富士測量事務所,建設コンサルタント,求人なし,静岡県富士市永田町1-122,1966,代表取締役 杉山 博,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,武友工業株式会社,サブコン,求人なし,埼玉県越谷市東町5-360-3,1985,代表取締役 渡邉 卓也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社豊田工務店,ゼネコン,無,埼玉県越谷市赤山町1-150,1971,代表取締役 豊田 高行,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
