更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社ケイマックス,サブコン,求人なし,福岡県久留米市荒木町荒木1972-17,2011,代表取締役 添島 喬,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＨＹ設備,設備管理・メンテナンス,無,福岡県福岡市博多区古門戸町8-15古門戸ビル,2011,代表取締役 花田 雄一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｙ・Ｍ・アドバンス,設備管理・メンテナンス,無,神奈川県横浜市鶴見区矢向1-5-35504,2011,代表取締役 山内 昌人,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,グリーンシップ株式会社,内装・インテリア・リフォーム,求人なし,福岡県北九州市小倉南区津田新町4-1-31,2011,代表取締役 佐藤 司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エリオ,内装・インテリア・リフォーム,求人なし,兵庫県神戸市西区南別府5-246-3,1993,代表取締役 田口 進,17 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社創心社,内装・インテリア・リフォーム,求人なし,兵庫県神戸市兵庫区兵庫町2-3-21,2011,代表取締役 浦久 良,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社フィールド,建築設計事務所,求人なし,東京都港区六本木7-19-7ＶＯＲＴ六本木 1Ｆ,2008,代表取締役 後藤 壮大,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社いちご不動産,不動産仲介,求人なし,富山県砺波市太郎丸3-98-1,2010,代表取締役 上野 貴紹,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ハウスパートナー,不動産仲介,求人なし,大阪府岸和田市宮前町8-25,2003,代表取締役 溝口 正美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,アムズ不動産株式会社,不動産仲介,求人なし,山口県宇部市南浜町1-6-43栄辰ビル 1Ｆ,2011,代表取締役 沖本 智幸,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,大分ベスト不動産株式会社,不動産仲介,求人なし,大分県大分市庄境4-12,2009,代表取締役 坂井 史明,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ワイ・エス・ジー,ディベロッパー,無,北海道札幌市中央区北三条東7-342石川ビル 4Ｆ,2006,代表取締役 石川 剛,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,主に札幌市内で、マンションやホテルなどのプロデュースを行っています■デベロッパー案件の設計・施工トータルプロデュース■不動産売買、仲介＜事業実績の一例＞◎ブランズタワー札幌大通公園◎ブランシエラ札幌円山◎プレミスト札幌ステーションＵＲＡＢＡＮ ＳＥＥＤ◎ファインシティ札幌ザ・タワー大通公園 2024年2月doda掲載求人より引用
2024-08-01,株式会社コタニ,サブコン,求人なし,兵庫県赤穂郡上郡町上郡110-3,1991,代表取締役 小谷 惠助,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ライフサイクル株式会社,不動産仲介,無,大阪府大阪市中央区谷町1-3-4ウェリス大手前1203号,2007,代表取締役 原田 実,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アーキプロ,内装・インテリア・リフォーム,求人なし,福岡県久留米市新合川1-8-34,2008,代表取締役 平木 松美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社リクト,内装・インテリア・リフォーム,求人なし,大阪府大阪市旭区生江2-15-3ヴィラ・リクト 2Ｆ,2007,代表取締役 徳永 明広,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社沢田鉄筋,サブコン,求人なし,岐阜県羽島市福寿町本郷2-117,2007,代表取締役 沢田 暁宏,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社誠清電設,サブコン,求人なし,埼玉県さいたま市見沼区染谷3-40,2003,代表取締役 小林 潤一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,藤和建設株式会社,不動産金融,求人なし,埼玉県入間郡毛呂山町岩井西3-5-6藤和マンション5,1966,代表取締役 中島 教夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社上毛テクニカル,プラントメーカー・プラントエンジニアリング,求人なし,群馬県安中市鷺宮883-1,1987,代表取締役 山口 淳,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アクト,内装・インテリア・リフォーム,無,滋賀県大津市唐崎1-20-19,2010,代表取締役 福田 巧,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社マキノ,内装・インテリア・リフォーム,求人なし,長野県上田市中之条1268-51,1999,代表取締役 牧野 雅之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ウィリング,サブコン,求人なし,東京都新宿区高田馬場1-27-13プラムスビル 4Ｆ,2002,代表取締役 櫻山 禅,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社アサカ建装,内装・インテリア・リフォーム,求人なし,大阪府高槻市大冠町1-7-24,2001,代表取締役 朝香 光雅,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社山和興産,サブコン,求人なし,静岡県沼津市東原661-6,1997,取締役 山田 広行,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ひまわりライフ,建築設計事務所,無,兵庫県神戸市西区井吹台西町6-49-4ひまわりファンメル 2Ｆ,2003,代表取締役 浦﨑 正勝,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社キタバタケ,内装・インテリア・リフォーム,無,神奈川県相模原市中央区上溝1920-13,1996,代表取締役 北畠 直輝,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
