更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,大和環境リサイクル株式会社,ゼネコン,求人なし,奈良県宇陀市菟田野宇賀志5-5,1989,代表取締役 東平 孝行,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社マサミガーデン,建設・プラント・不動産業界,求人なし,京都府向日市鶏冠井町七反田17,1966,代表取締役 吉村 徹,38 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社長澤商事,不動産仲介,求人なし,神奈川県川崎市多摩区生田7-8-7ｒｅｇａｌｏ 1Ｆ,1969,代表取締役 橘 裕一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社八木建築設計事務所,建築設計事務所,求人なし,兵庫県姫路市岡町25八木ビル 2Ｆ,1972,代表取締役 八木 徹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アグラ設計事務所,建設・プラント・不動産業界,求人なし,京都府向日市森本町天神森15-1,1974,代表取締役 安倉 裕介,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,吉田工業有限会社,設備管理・メンテナンス,求人なし,兵庫県姫路市大津区恵美酒町1-25-2,1987,代表取締役社長 吉田 秀明,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,北野住宅株式会社,不動産仲介,求人なし,京都府向日市寺戸町渋川3-35,1988,代表取締役 北野 一夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ウィルコーポレイション,建設コンサルタント,求人なし,兵庫県姫路市飾磨区中野田1-21ウィルコーポレイション．Ｅ．Ｂ 3Ｆ,2000,代表取締役 迫井 圭二,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ほっとほーむ,住宅（ハウスメーカー）,無,兵庫県姫路市御国野町国分寺35-11,2008,代表取締役 小西 勲,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■木造住宅新築事業■リフォーム事業■宅地建物取引業建設業許可番号:兵庫県知事許可(般-24)第460495号宅地建物取引業者免許番号:兵庫県知事(3)第451241号全日本不動産協会 2023年8月doda掲載求人より引用,
2024-08-01,株式会社水道センター,サブコン,求人なし,京都府長岡京市粟生北野12-1,1975,代表取締役 小城 大咲,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大栄建設,住宅（ハウスメーカー）,求人なし,京都府長岡京市野添2-7-6,1969,代表取締役 小山 真司,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,山下建設株式会社,ゼネコン,求人なし,京都府長岡京市開田2-12-12,1961,代表取締役 山下 徹,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社江崎測量設計社,建築設計事務所,求人なし,神奈川県川崎市多摩区南生田5-2-6,1976,代表取締役 江﨑 一馬,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ナガオカ,住宅設備・建材,求人なし,京都府長岡京市馬場六ノ坪2,1960,代表取締役 橋本 浩嗣,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社石本建設,ゼネコン,求人なし,兵庫県姫路市広畑区吾妻町2-22-4,1996,代表取締役 石本 明久,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社田中電気工事,内装・インテリア・リフォーム,求人なし,京都府長岡京市天神1-29-13,1986,代表取締役 田中 正浩,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社三和,サブコン,無,神奈川県川崎市多摩区菅1-13-14,1969,代表取締役 神山 道也,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社清水総合サービス,設備管理・メンテナンス,求人なし,神奈川県川崎市多摩区登戸1763ライフガーデン向ケ丘 3Ｆ,1987,代表取締役 清水 学,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,清生土木有限会社,サブコン,求人なし,神奈川県川崎市多摩区菅馬場2-21-1,1976,代表取締役 金光 徳夫,34 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,相武興業株式会社,設備管理・メンテナンス,求人なし,神奈川県川崎市多摩区西生田3-10-7ガーデニア 1Ｆ,1962,代表取締役 長岡成嘉,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社柳土木設計事務所,建築設計事務所,求人なし,京都府長岡京市神足3-18-32,1973,代表取締役 栁 和樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社辻工務店,内装・インテリア・リフォーム,無,京都府長岡京市井ノ内広海道16-1,1965,代表取締役 辻 正志,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社フオベル,不動産仲介,求人なし,神奈川県川崎市多摩区登戸新町91,1969,取締役 平井 勇一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＪＪサービス,不動産仲介,求人なし,京都府長岡京市長岡2-22-30なつみ館 1Ｆ,1985,代表取締役 尾中 俊彦,99 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社松美家,不動産仲介,求人なし,神奈川県川崎市多摩区菅稲田堤3-7-1第2コーポ清美 107,1985,代表取締役 髙辻 しげり,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社あゆむ建設,住宅（ハウスメーカー）,求人なし,兵庫県姫路市保城13-1,1999,代表取締役 井上隆義,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社丸美工業,サブコン,求人なし,神奈川県川崎市多摩区長沢2-3-7レジデンスハシバ 105,1989,取締役 鈴木 慶喜,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社かつらぎ長岡ガスセンター,住宅設備・建材,求人なし,京都府長岡京市友岡西畑30,1988,代表取締役 葛城 敏史,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ハウスバンクインターナショナル,内装・インテリア・リフォーム,求人なし,京都府長岡京市野添2-13-12グレースヒル幸 1Ｆ,1989,代表取締役 後藤 道生,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ゼロワン株式会社,サブコン,求人なし,神奈川県川崎市高津区久地4-13-1袴田ビル 3Ｆ,1990,代表取締役 石﨑 優一郎,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ナイスリビング,建築設計事務所,求人なし,京都府長岡京市長法寺山ノ下5-2,1992,代表取締役 阪東 孝治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,共成電気株式会社,設備管理・メンテナンス,求人なし,神奈川県川崎市多摩区登戸471-1,1993,代表取締役 鈴木 秀幸,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ユニバーサルホームサービス,不動産仲介,無,京都府長岡京市天神1-14-2,1993,代表取締役 濱岡 芳正,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社長尾設備,建築設計事務所,求人なし,神奈川県川崎市多摩区長尾7-3-6新井ビル 101,1989,代表取締役 新井 洋一,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社一興業,サブコン,求人なし,神奈川県川崎市多摩区宿河原1-26-33,1989,代表取締役 松村 日出巳,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社手塚組,サブコン,求人なし,神奈川県川崎市多摩区登戸2844-3手塚ビル 1Ｆ,1986,代表取締役 手塚 健介,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
