更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社ニューズ・プラン,不動産金融,求人なし,東京都中野区本町5-39-10ＹＫプラザ中野 2Ｆ,1990,代表取締役 菊岡 康弘,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社多摩医療,不動産仲介,求人なし,東京都多摩市南野2-31-17201,1979,代表取締役 木村 由美子,17 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社シマダ工務所,サブコン,求人なし,群馬県みどり市笠懸町阿左美495-5,1978,代表取締役 篠原 章,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,大創工業株式会社,設備管理・メンテナンス,求人なし,宮城県仙台市若林区志波町13-23,1985,代表取締役 早坂 仁平,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社匠陽,住宅（ハウスメーカー）,求人なし,東京都杉並区西荻北3-12-6,2000,代表取締役 勝又 忠夫,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社堅城,ディベロッパー,求人なし,東京都中野区東中野5-4-7イースト中野ビル 2Ｆ,1979,代表取締役 兒嶋 火山,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社長瀬工務店ジー・スィー,住宅設備・建材,求人なし,神奈川県大和市上草柳3-11-18,1989,代表取締役 長瀬 節保,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社マミヤ,サブコン,求人なし,神奈川県川崎市川崎区小田栄1-9-25,1977,代表取締役 間宮良治,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社フクシ,サブコン,求人なし,神奈川県横浜市旭区上白根町784-12,1977,代表取締役 福士 稔,13 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,海成建設株式会社,ゼネコン,求人なし,神奈川県横浜市都筑区茅ケ崎中央43-7海成ビル 1Ｆ,1994,代表取締役 三保谷 雄男,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,三洋電設株式会社,建築設計事務所,求人なし,愛知県名古屋市熱田区金山町1-13-16第2三洋ビル 3Ｆ,1961,代表取締役 田辺 雅彦,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,シール工販株式会社,ゼネコン,求人なし,東京都世田谷区桜丘3-27-17チェリーコート,1990,代表取締役 松田 省三,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,幸栄建設株式会社,不動産管理,求人なし,山形県東根市宮崎5-1-37,2005,代表取締役 佐藤 信勝,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エー・ディー・ウォール,住宅設備・建材,求人なし,福島県須賀川市堤字深作245,2006,代表取締役 仁井田 大治郎,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ダイヤシティプランニング,建設コンサルタント,求人なし,埼玉県所沢市西所沢1-20-3スレップ西所沢 201,1985,代表取締役 髙鷹 尚登,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社マリンテック,内装・インテリア・リフォーム,求人なし,千葉県千葉市美浜区高洲4-1-498,2005,代表取締役 片野 薫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,フタバホーベル株式会社,設備管理・メンテナンス,求人なし,千葉県千葉市緑区平山町1913-21,1990,代表取締役 佐野 仁,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,北東通信株式会社,設備管理・メンテナンス,求人なし,北海道札幌市北区新琴似十二条12-3-20,1978,代表取締役 大鷹 雅弘,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,北勝管財株式会社,不動産管理,無,北海道札幌市中央区南一条西23-1-33北勝ビルヂング 4Ｆ,1997,代表取締役 朝倉 誠,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社東京プロパティマネジメント,建築設計事務所,求人なし,東京都江東区三好1-3-6櫻井マンション 401,2004,代表取締役 櫻井 功,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社岡田機工,サブコン,求人なし,東京都江戸川区大杉3-24-5,1992,代表取締役 岡田 宏樹,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ケーヨーテクノ,サブコン,求人なし,千葉県柏市松ケ崎738-9,1990,代表取締役 山岸 勇祐,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社馬場運輸,サブコン,求人なし,千葉県佐倉市下志津原154,1994,代表取締役 馬場 啓之,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社畠山建築設計事務所,建築設計事務所,無,東京都新宿区高田馬場1-32-14ＵＫビル 10Ｆ,1981,代表取締役 畠山 具之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社樹・夢工房,住宅（ハウスメーカー）,求人なし,埼玉県越谷市レイクタウン6-21-4,1983,代表取締役 金子 奈美子,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社トーカイメタル,住宅設備・建材,求人なし,埼玉県吉川市上笹塚1-98-1,2001,代表取締役 原 博之,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,曙不動産有限会社,不動産仲介,求人なし,山形県天童市中里4-1-39曙ビル,2002,代表取締役 大沼 久志,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
