更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社リアスイエサポートセンター,ゼネコン,求人なし,宮城県気仙沼市切通84,2012,代表取締役 及川 雅晴,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社和光,サブコン,求人なし,宮城県石巻市湊町3-2-4和昂オフィスビル2Ｆ,1997,代表取締役 阿部 俊充,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＯＭパートナーズ株式会社,不動産仲介,求人なし,東京都港区西麻布4-11-30,2006,代表取締役 三木 浩之,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社星産業,不動産仲介,求人なし,宮城県石巻市門脇字元浦屋敷2-15,1982,代表取締役 星 光次,23 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社テクノブレイン,建設コンサルタント,求人なし,宮城県大崎市古川七日町4-1702,1978,代表取締役 峯岸 千絵,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社台東アミューズメント,設備管理・メンテナンス,求人なし,神奈川県横浜市中区本牧原39-8,1998,代表取締役 山川 範仁,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社自笑堂,内装・インテリア・リフォーム,求人なし,埼玉県行田市忍1-6-8,1968,,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,晴山物産株式会社,不動産仲介,求人なし,千葉県松戸市五香4-22-59,1981,代表取締役 武田 好弘,75 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社義光工業,内装・インテリア・リフォーム,求人なし,埼玉県さいたま市南区大字太田窪2832-1,2000,取締役 籾山 征治,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社境シンコー電設,サブコン,求人なし,茨城県猿島郡境町大字山崎1530-1,2005,代表取締役 木村 克幸,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社モット日本海ガス,サブコン,求人なし,富山県富山市清水町2-1-14,1989,代表取締役 杉本 正人,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社成修,サブコン,求人なし,群馬県前橋市日吉町2-31-66,2006,代表取締役 入沢 修,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社守創,内装・インテリア・リフォーム,求人なし,千葉県佐倉市王子台4-28-14第2庄太郎ビル,1999,代表取締役 守田 雅丈,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,影井興業株式会社,ゼネコン,求人なし,宮城県名取市愛島北目字柚木5,1988,代表取締役 遠藤 勇,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,森ハツリ工業有限会社,サブコン,求人なし,宮城県名取市愛島北目字八幡前1-1,1989,,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ヤオチュウ,不動産仲介,求人なし,宮城県白石市寿山25-45,1949,代表取締役 佐藤 秀二,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社鬼澤塗装店,内装・インテリア・リフォーム,求人なし,宮城県仙台市太白区茂庭字中ノ瀬東1-1,2006,代表取締役 鬼澤 竜治,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,萩和ホールディングス株式会社,不動産管理,求人なし,宮城県仙台市宮城野区榴岡4-5-22宮城野センタービル,1975,代表取締役 萩野 裕哉,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社櫻工房,ゼネコン,求人なし,宮城県石巻市恵み野6-5-17,2010,代表取締役 伊藤 健一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,丹澤観光株式会社,不動産仲介,求人なし,神奈川県川崎市中原区田尻町61,1970,代表取締役 織戸 一郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,煙草屋安兵衛ビル株式会社,不動産金融,求人なし,神奈川県厚木市泉町14-2,1984,代表取締役 告原 雄一郎,99 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社暁商事,建設・プラント・不動産業界,求人なし,神奈川県横浜市港南区下永谷3-65-3,1997,代表取締役 東海林 暁,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社梓工営,サブコン,求人なし,千葉県木更津市潮見3-18-6,2002,代表取締役 鶴岡 雄次,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ムカサ,不動産仲介,求人なし,茨城県下妻市今泉78-1,1997,代表取締役 武笠 弘二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社仁木総合土木,サブコン,求人なし,京都府宇治市広野町西裏33-1長束ビル 3Ｆ,2003,代表取締役 仁木 雄治,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ぴース,内装・インテリア・リフォーム,求人なし,埼玉県さいたま市緑区美園4-13-8,2006,代表取締役 橋本 政行,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ノーチラス有限会社,サブコン,求人なし,東京都足立区鹿浜4-26-18ビハーラ鹿浜 1Ｆ,2005,代表取締役 角田 哲雄,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社無限学舎,不動産管理,求人なし,東京都中央区日本橋人形町1-16-7人形町ＴＮビル,2004,代表取締役 佐藤 実香,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｈｉｚｅｎ,不動産管理,求人なし,宮城県仙台市若林区二軒茶屋1-6二軒茶屋エスコムビル 4Ｆ,1974,代表取締役 柴田 真由美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社クリエイティブ・コネクト・エキスパート,サブコン,求人なし,宮城県仙台市太白区富田字上野西37-1,1996,代表取締役 佐々木 五八,23 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,Ｙ・Ｋ電気工業株式会社,設備管理・メンテナンス,求人なし,宮城県石巻市須江字しらさぎ台3-13-5,2009,代表取締役 遠藤 幸也,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＴＯＢＥ,サブコン,求人なし,秋田県秋田市新屋豊町7-30,2007,代表取締役 朝香 伸昭,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社プロファイブ,サブコン,求人なし,宮城県岩沼市下野郷字上中筋17-1,2012,代表取締役 佐藤 貴則,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社洋館家本店,住宅（ハウスメーカー）,求人なし,栃木県鹿沼市西茂呂1-3-13,2005,代表取締役 福田 功,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社シマムラ,内装・インテリア・リフォーム,求人なし,宮城県塩竈市字庚塚237-1,1994,代表取締役 嶋村 宗将,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社創建コーポレーション,サブコン,求人なし,宮城県仙台市若林区若林2-5-5ＳＫビル 3Ｆ,2003,代表取締役 西野 広行,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社北新,不動産仲介,求人なし,宮城県気仙沼市上田中1-5-28,1979,代表取締役 青木 光枝,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社商和,不動産管理,無,神奈川県横浜市中区曙町2-19-1曙町新井ビルディング 11Ｆ,1976,代表取締役 木田 淳,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 1.マンション管理業務2.ビル内外の清掃管理業務・設備管理業務3.土地建物の売買・仲介業務宅地建物取引業 神奈川県知事（12） 第8489号マンション管理業 国土交通大臣（4） 第031433号 2021年9月doda掲載求人より引用
2024-08-01,株式会社やえがし工務店,サブコン,求人なし,宮城県柴田郡大河原町字新南20-5,1992,代表取締役 八重樫 司,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社鼎ハウジング,ゼネコン,求人なし,埼玉県さいたま市西区大字宝来1109-4,2008,代表取締役 石井 和男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社庄コーポレーション,不動産金融,求人なし,神奈川県横浜市西区岡野1-11-21ドルックス横浜 1Ｆ,1956,代表取締役 中澤 一彦,13 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ほがらか,不動産仲介,求人なし,千葉県印旛郡栄町安食卜杭新田904,2008,代表取締役 大木 豊朗,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社創建コーポレーション,内装・インテリア・リフォーム,求人なし,宮城県仙台市青葉区中山吉成1-17-30,2000,代表取締役 佐藤 美智弘,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社美ＰＬＡＮＩＮＧ,建築設計事務所,求人なし,富山県富山市黒瀬437-1,2005,代表取締役 山崎 敏美,13 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社桜森企画,不動産仲介,求人なし,神奈川県大和市桜森3-7-2,2013,代表取締役 中村 博行,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社花見月巧業,プラントメーカー・プラントエンジニアリング,求人なし,石川県鹿島郡中能登町花見月86-1,2003,代表取締役 田村 和大,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社瑛大ホーム,ディベロッパー,求人なし,東京都品川区西五反田3-12-14西五反田プレイス 301,2003,代表取締役 諸本 智久,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社燦和エステート,不動産管理,無,大阪府大阪市東淀川区小松3-3-16,1999,代表取締役 山野 一義,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,船山建設工業株式会社,サブコン,求人なし,栃木県さくら市喜連川6402,1949,代表取締役 船山 浩司,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社想作家,内装・インテリア・リフォーム,求人なし,千葉県松戸市新松戸3-433-2,2002,代表取締役 田中 周作,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社蕨工務店,ゼネコン,求人なし,千葉県船橋市薬円台2-15-20,2002,代表取締役 蕨 和則,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社テクノクラート,設備管理・メンテナンス,求人なし,宮城県多賀城市八幡字六貫田55-1,1994,代表取締役 及川 律夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ライフサポートシステム,住宅設備・建材,無,宮城県仙台市青葉区国分町3-4-5,2009,代表取締役 五十嵐 友哉,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,Ｎｉｋｋｏｒｉ　Ｈｏｕｓｅ株式会社,不動産仲介,無,福岡県福岡市博多区博多駅前4-23-4アーバンクルーザー博多駅前 403,1999,代表取締役 吉川 昭二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■不動産売買・賃貸仲介事業（マンション・一戸建て・土地など）■賃貸管理業 【免許番号】福岡県知事 (2) 第18072号【加盟団体】公益社団法人 福岡県宅地建物取引協会 2022年11月doda掲載求人より引用
2024-08-01,ｅ－ｓｔｙｌｅ株式会社,サブコン,求人なし,群馬県前橋市荒牧町2-13-1,2012,代表取締役 若月 陽子,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社成進,ゼネコン,求人なし,宮城県黒川郡大衡村駒場字彦右衛門橋88-4,2012,代表取締役 菅原 弘治,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社サンエー電磁社,設備管理・メンテナンス,求人なし,宮城県気仙沼市百目木151-11,1989,代表取締役 齋藤 功,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社たきでん,サブコン,求人なし,富山県高岡市問屋町262-3,2011,代表取締役 大瀧 修治,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社輪,設備管理・メンテナンス,求人なし,埼玉県朝霞市岡1-11-19,2011,代表取締役 村上 亮,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社晃永舎,不動産仲介,求人なし,埼玉県さいたま市浦和区上木崎2-15-13晃永レジデンス 1Ｆ,1986,代表取締役 渡邊 貢一,38 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社紋寿,サブコン,無,神奈川県横浜市旭区上川井町3226-1,2010,代表取締役 渡部 健一,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 土木・外構・舗装・管更生工事全般 2022年8月doda掲載求人より引用
2024-08-01,株式会社サトコー,住宅設備・建材,求人なし,東京都三鷹市野崎2-1-13,2002,代表取締役 佐藤 勝彦,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,未来カナイ不動産株式会社,不動産仲介,求人なし,大阪府大阪市西区北堀江4-12-10グランドメゾン長堀Ｃ棟 107,2005,代表取締役 金井 信子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,イーリビング株式会社,不動産管理,求人なし,長崎県長崎市万才町3-33葉山ビル 1Ｆ,2007,代表取締役 真崎 信二,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アークスランド,ディベロッパー,求人なし,東京都渋谷区上原1-22-15ジュエル上原,2012,代表取締役 山口 正己,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｋフィールド,不動産仲介,求人なし,東京都渋谷区本町1-3-5協和初台ビル 5Ｆ,2012,代表取締役 小泉 幸一,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,エビス架設工業株式会社,サブコン,求人なし,東京都渋谷区恵比寿1-18-4ヴィレッジイースト 3Ｆ,2013,代表取締役 田中 武,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社都市建物,不動産仲介,求人なし,千葉県印西市瀬戸1733-10,2004,代表取締役 豊泉 達樹,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社マステック,サブコン,求人なし,神奈川県横浜市都筑区南山田1-1-37,1997,代表取締役 林 直人,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エルアス,住宅設備・建材,求人なし,山形県山形市宮町4-24-9,1971,代表取締役 今田 伸一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,中央サービス株式会社,住宅設備・建材,求人なし,鹿児島県鹿児島市西別府町3116-106,2003,代表取締役 湯田 義雄,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社感動,サブコン,求人なし,鹿児島県鹿児島市西陵3-28-22トータルハウジング8ビル 2Ｆ,2008,代表取締役 渡邊 孝太郎,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＦＬＫ,サブコン,求人なし,青森県十和田市東二十一番町36-45,2006,代表取締役 畠山 加苗子,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社新優建設,ゼネコン,求人なし,奈良県吉野郡十津川村大字平谷212,1996,代表取締役 千葉 優太,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社拓財未来,設備管理・メンテナンス,求人なし,福岡県北九州市八幡西区東王子町11-22,2001,代表取締役 福島 祥広,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社岩井興業,サブコン,求人なし,福岡県宗像市冨地原403,2014,代表取締役 岩井 元太,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社うーの家,住宅（ハウスメーカー）,求人なし,福岡県太宰府市国分2-1-9,2011,代表取締役 靏久 あゆみ,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ドリームホーム株式会社,建築設計事務所,求人なし,福岡県筑後市大字山ノ井362-6,2006,代表取締役 近藤 大記,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社南里住建,内装・インテリア・リフォーム,求人なし,福岡県飯塚市伊岐須後牟田475-4,2012,代表取締役 南里 一仁,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アイテム,不動産仲介,求人なし,福岡県福岡市早良区有田4-1-37ツインリッチ有田 1Ｆ,2007,代表取締役 別宮 伸一,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,福岡ホームサービス株式会社,不動産金融,求人なし,福岡県福岡市中央区大手門1-8-20朝日プラザ大手門 802,1985,代表取締役 川崎 龍二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社勝組,ゼネコン,求人なし,福岡県福岡市西区上山門2-14-7,1985,代表取締役 小野 聡,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社プロスホーム三和,サブコン,求人なし,福岡県福岡市城南区長尾3-13-112Ｆ,2010,代表取締役 森 真一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社コネクト,サブコン,求人なし,福岡県那珂川市中原4-38オフィスパレア那珂川ＩＩＢ3号,2010,代表取締役 本多 優一,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ウテナ,住宅設備・建材,求人なし,福岡県北九州市小倉北区末広2-3-26,1968,代表取締役 谷口 彰,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社松田緑化建設,サブコン,求人なし,福岡県北九州市八幡西区上上津役6-11-19,2013,代表取締役 松田 秀幸,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社菱工,ゼネコン,求人なし,福岡県北九州市八幡東区大蔵2-15-20菱岡ビル 2Ｆ,1989,代表取締役 菱岡 大吾,13 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,朋友サービス株式会社,設備管理・メンテナンス,求人なし,東京都新宿区百人町2-8-2,2006,代表取締役 青柳 斉之,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社東海エンジニアリング通信,住宅設備・建材,求人なし,愛知県豊橋市高洲町字長弦130,1993,代表取締役 星野 秀夫,22 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社協栄不動産,不動産仲介,求人なし,埼玉県深谷市東方町4-33-1,1985,代表取締役 廣川 勝宗,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社シリカ,不動産仲介,無,東京都中央区日本橋兜町5-1兜町第1平和ビル3Ｆ,2013,代表取締役 三宅耕二,2 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アセットメディエーション,不動産仲介,求人なし,東京都中央区日本橋堀留町1-10-1カクタビル 2Ｆ,2013,代表取締役 丸山 鉄太郎,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社富士フィナンシャルグループ,不動産管理,求人なし,東京都中央区日本橋小網町18-11小網町プロサイトビル7Ｆ,2013,代表取締役 油井 康二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｒｅｖａｎｃｅ,住宅設備・建材,求人なし,東京都世田谷区駒沢2-11-5ＮＥＷＶＡＬＵＥ駒沢ビル 9Ｆ,2013,代表取締役 松崎 正,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社図工室,内装・インテリア・リフォーム,求人なし,東京都大田区上池台1-17-8トリアノン上池台 1Ａ,2013,代表取締役 野田 稔,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社建工１０１,住宅（ハウスメーカー）,求人なし,兵庫県神戸市須磨区前池町2-3-3,2013,代表取締役 今井 真太郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社宮田設計,建築設計事務所,求人なし,京都府京都市中京区河原町通二条下る2丁目下丸屋町403オフィステリア,2013,代表取締役 宮田 一彦,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,浅野藝術株式会社,建築設計事務所,求人なし,福岡県福岡市中央区薬院2-3-30ＣＡＳＥビル 202,2013,代表取締役 浅野 雅晴,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ノーク・ホームズ株式会社,住宅（ハウスメーカー）,求人なし,福井県福井市御幸2-18-18イワサビル 2Ｆ,2013,代表取締役 岩佐 修一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
