更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,株式会社アム,内装・インテリア・リフォーム,求人なし,石川県河北郡津幡町字竹橋西179-1,1988,代表取締役 新保 昭弘,37 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社黒川電気商会,サブコン,求人なし,石川県かほく市長柄町ハ8-1,1998,代表取締役 黒川 一弥,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社表組,ゼネコン,求人なし,石川県かほく市外日角イ60,1968,代表取締役 表 守活,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社麝香重機建設,ゼネコン,求人なし,石川県かほく市白尾タ16-11,1983,代表取締役 麝香 敏信,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社押水グリーンセンター,サブコン,無,石川県羽咋郡宝達志水町上田コ72-2,1989,代表取締役 松田 茂樹,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■ガーデン設計・施工■緑化用植物販売■ガーデン材料生産・卸・施工■造園・緑化工事【建設業許可】石川県知事許可 特-28 第010725号【認証許可】ISO 9001 2022年1月doda掲載求人より引用,
2024-08-01,株式会社地域みらい,建設コンサルタント,求人なし,石川県鹿島郡中能登町良川ヘ部32,1972,代表取締役 北原 良彦,14 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,井川造園株式会社,サブコン,求人なし,石川県鳳珠郡穴水町字大町い21,1995,代表取締役 井川 友一郎,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社九頭竜電子工業,建設・プラント・不動産業界,求人なし,福井県大野市篠座64-26,1981,代表取締役 吉田 政信,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,山英建設株式会社,サブコン,求人なし,山梨県都留市法能2504,1971,代表取締役 小松 英一,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,内藤家具インテリア工業株式会社,内装・インテリア・リフォーム,求人なし,山梨県南アルプス市戸田189-11,1988,代表取締役 内藤 大二朗,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社山翠舎,内装・インテリア・リフォーム,求人なし,長野県長野市大字大豆島4349-10,1970,代表取締役 山上 浩明,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,長野機材株式会社,ゼネコン,求人なし,長野県長野市真島町真島2300-1,1970,代表取締役 相澤 豪,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社藤縄電機製作所,サブコン,求人なし,長野県長野市青木島町大塚1119,1947,代表取締役 吉川 利広,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社長野サラヤ商会,設備管理・メンテナンス,求人なし,長野県長野市アークス1-50,1964,代表取締役 寺澤 章,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東邦商事株式会社,不動産仲介,求人なし,長野県長野市大字南長野新田町1464第2銀座ビル 1Ｆ,1959,代表取締役 増子 桂介,98 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,直富商事株式会社,サブコン,無,長野県長野市大字大豆島3397-6,1975,代表取締役社長 木下 繁夫,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■製鐵原料・非鐵原料の回収リサイクル■一般・産業廃棄物の回収・処分■古紙の回収リサイクル・廃プラスチックリサイクル・OA機器解体■建築物・構造物の解体工事■重仮設工事と仮設資材のリース・販売■ＢＤＦ製造・販売■堆肥製造・販売■環境計量証明事業、リサイクル技術研究■オフィスビル・ホテルのビルメンテナンス■リゾート地・別荘・工場等の環境整備 他 2023年10月doda掲載求人より引用,
2024-08-01,株式会社長栄,不動産管理,求人なし,長野県長野市大字中御所岡田町178-2,1959,代表取締役 吉江 宗雄,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,信越電建株式会社,サブコン,求人なし,長野県長野市大字北長池580-11,1973,代表取締役 田中 博明,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,エムテー長野株式会社,内装・インテリア・リフォーム,求人なし,長野県長野市大字稲葉字母袋沖612-1,1993,代表取締役 松田 剛,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大盛テクノシステム,設備管理・メンテナンス,求人なし,長野県長野市小島田町2173-6,1985,代表取締役 大塚 順子,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東邦建工株式会社,建築設計事務所,求人なし,長野県長野市大字南長野新田町1464第2銀座ビル 4Ｆ,1996,代表取締役 増子 桂介,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社中村体育,建築設計事務所,求人なし,長野県上田市古安曽3372-1,1947,代表取締役 山邉 正重,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社コーケン,設備管理・メンテナンス,求人なし,長野県岡谷市2398-1,1972,代表取締役 山﨑 廣和,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社真陽建設,ゼネコン,求人なし,長野県塩尻市大字広丘吉田547-7,1993,代表取締役 中島 良益,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,清沢土建株式会社,サブコン,求人なし,長野県東筑摩郡朝日村大字西洗馬68-2,1953,代表取締役 清澤 由幸,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,山口鋼業株式会社,住宅設備・建材,求人なし,岐阜県岐阜市本荘中ノ町5-8,1953,代表取締役 山口禎一郎,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本いぶし瓦株式会社,内装・インテリア・リフォーム,求人なし,岐阜県岐阜市石谷1205-1,1986,代表取締役 野々村 将任,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社杉山製作所,内装・インテリア・リフォーム,求人なし,岐阜県関市旭ケ丘3-13,1962,代表取締役 島田 亜由美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社中央物産,住宅設備・建材,求人なし,岐阜県中津川市駒場1666-3437,1954,代表取締役 三尾 泰一郎,98 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,カネ九商事株式会社,サブコン,求人なし,岐阜県恵那市大井町1202-4,1955,代表取締役 阿部 護,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社大竹重機建設,サブコン,求人なし,岐阜県可児市今518-1,1991,代表取締役 大竹 淳,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社後藤工務店,住宅（ハウスメーカー）,求人なし,岐阜県海津市海津町外浜宮西84-1,1988,代表取締役 後藤 健太郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,岐阜カリモク株式会社,内装・インテリア・リフォーム,求人なし,岐阜県本巣市数屋880,1973,代表取締役 加藤 英二,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社東郊産業,住宅設備・建材,求人なし,岐阜県可児郡御嵩町前沢4475,1979,代表取締役 安西 謙二,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東洋仮設興業株式会社,住宅設備・建材,求人なし,静岡県浜松市中央区原島町39,1971,代表取締役 藤井 啓介,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,三友水処理株式会社,設備管理・メンテナンス,求人なし,静岡県沼津市西沢田210-3,1976,代表取締役 岡本 卓也,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社平和エアテック,設備管理・メンテナンス,求人なし,静岡県熱海市青葉町3-9,1965,代表取締役 相川 守,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,玉穂木材工業株式会社,住宅（ハウスメーカー）,求人なし,静岡県御殿場市茱萸沢1359,1948,代表取締役 菅沼 良将,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社蒼設計,建築設計事務所,求人なし,静岡県御殿場市茱萸沢1077,1986,代表取締役 立道 浩幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,昭和舗道株式会社,サブコン,求人なし,静岡県伊豆の国市三福字岩下396-1,1967,代表取締役 寺尾 直,61 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社フジモト,設備管理・メンテナンス,求人なし,静岡県御殿場市二の岡1-1-7,1973,代表取締役 藤元 恵亮,39 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,清水電機株式会社,住宅設備・建材,求人なし,愛知県岡崎市欠町字石ケ崎下タ通3-3,1965,代表取締役 清水 昌一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社岩附組,サブコン,求人なし,愛知県岡崎市井ノ口町字楼14,1973,代表取締役 岩附 幸夫,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,豊洋コンクリート株式会社,住宅設備・建材,求人なし,愛知県春日井市明知町819,1965,代表取締役 香山 四一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社秋吉組,サブコン,求人なし,愛知県春日井市穴橋町1488,1968,代表取締役 下田 勝彦,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アローエム,住宅設備・建材,求人なし,愛知県春日井市上田楽町天王地2389-1,1985,代表取締役社長 河村 史子,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,森口工業株式会社,住宅設備・建材,求人なし,愛知県春日井市弥生町1493-2,1986,代表取締役 森口 純一,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社新生工務,ゼネコン,無,愛知県名古屋市守山区小幡中1-8-17,1996,代表取締役 神農 一求,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,◆敷地調査◆地質調査・地盤調査◆解析業務◆地盤改良工事◆建物瑕疵検査◆建物沈下修正工事◆住宅検査業務◆環境調査・測定◆地盤保証・建物瑕疵保険取次ぎ業務【関連会社】株式会社新生地質テクノ 2023年9月doda掲載求人より引用,
2024-08-01,株式会社ＬＤＳ,プラントメーカー・プラントエンジニアリング,無,愛知県春日井市松河戸町3-11-10,1988,代表取締役 古賀 禎彦,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,鈴木電設株式会社,設備管理・メンテナンス,求人なし,愛知県春日井市大手町川内1042-10,1977,代表取締役 鈴木 良太,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社新明工業所,サブコン,求人なし,愛知県津島市神守町字中ノ折70,1961,取締役 宮崎 敏,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社伸建ホーム,不動産管理,求人なし,愛知県犬山市大字前原字井島11-3,1995,代表取締役 棚橋 千津子,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アクト,プラントメーカー・プラントエンジニアリング,求人なし,愛知県小牧市大字大山字苗田946-1,1970,代表取締役 小林 浩,33 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社三喜工務店,ゼネコン,求人なし,愛知県小牧市大字大草5786-123,1981,代表取締役社長 三輪 直慶,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,小牧工業株式会社,プラントメーカー・プラントエンジニアリング,求人なし,愛知県小牧市大字三ツ渕976-3,1967,代表取締役 伊藤 政秋,27 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社河野鉄筋工業,建設・プラント・不動産業界,求人なし,愛知県小牧市大字大草5786-6,1985,代表取締役 河野 清繁,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社オンテック,不動産仲介,無,愛知県小牧市大字三ツ渕字西之坪1138,1978,代表取締役 酒井 俊子,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■賃貸住宅及びテナント仲介■建物管理■家賃管理■退去立会い及びリフォーム工事■営繕工事 2024年6月doda掲載求人より引用,
2024-08-01,株式会社東海鋼業,サブコン,無,愛知県小牧市大字大草1380,1987,代表取締役 井土 研男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社南鐵建,住宅設備・建材,求人なし,愛知県田原市緑が浜四号1-66,1988,代表取締役 大谷 智德,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中部田川株式会社,サブコン,求人なし,愛知県清須市朝日愛宕95,1971,代表取締役 高木 裕一,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,弥富建設株式会社,サブコン,求人なし,愛知県弥富市鯏浦町西前新田67,1975,代表取締役 犬飼 将清,26 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社黒宮造園,設備管理・メンテナンス,求人なし,愛知県弥富市富島1-6,1987,代表取締役 黒宮 剛,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ミヤコ産業株式会社,サブコン,求人なし,三重県津市雲出本郷町296-1,1969,代表取締役 中川 龍之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社藤川工務店,ゼネコン,求人なし,三重県津市半田76-5,1989,代表取締役 藤川 博,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サントピアホーム,建築設計事務所,求人なし,三重県津市栄町4-246,1990,代表取締役 濱田 和正,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,マツカワ工業株式会社,サブコン,求人なし,三重県津市半田2818,1991,代表取締役 松川 智郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社種瀬組,サブコン,無,三重県四日市市貝家町1720,1974,代表取締役 種瀬 正康,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■土木工事業■とび・土工工事業 2024年4月doda掲載求人より引用,
2024-08-01,有限会社三重エアコンサービス,設備管理・メンテナンス,求人なし,三重県四日市市小杉町451-1,1985,代表取締役 伊藤 貢,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社荻田建設,内装・インテリア・リフォーム,求人なし,三重県伊勢市前山町1385,1975,代表取締役 荻田 和宏,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社日乃出エヤコン,設備管理・メンテナンス,求人なし,三重県松阪市猟師町345-57,1969,代表取締役 岩出 巧,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社一中,住宅設備・建材,求人なし,三重県桑名市大字江場498-1,1974,代表取締役 伊藤 彰敏,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社コスモ,設備管理・メンテナンス,求人なし,三重県桑名市大字播磨2545,1977,代表取締役 木村 勇登,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社廣嶋組,サブコン,求人なし,三重県伊賀市東条208-1,1980,代表取締役 廣嶋 伸二,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ヤマゼン,サブコン,求人なし,三重県伊賀市治田字シデノ木2441-1,1972,代表取締役 山﨑 公信,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ハンエイ,サブコン,求人なし,三重県鈴鹿市下大久保町971,2004,代表取締役 久保田 繁吉,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ウサミ,設備管理・メンテナンス,求人なし,三重県伊賀市西之澤1441-20,2018,代表取締役 宇佐美 真一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,杉本工業株式会社,ゼネコン,求人なし,滋賀県彦根市極楽寺町166-5,1983,代表取締役 杉本 武司,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社マンケン,内装・インテリア・リフォーム,求人なし,滋賀県近江八幡市八木町41-11,1977,代表取締役 水原 俊彦,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,光舗道建設株式会社,サブコン,求人なし,滋賀県草津市南草津3-1-1,1978,代表取締役 李 武賢,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,河辺プラント工業株式会社,プラントメーカー・プラントエンジニアリング,求人なし,滋賀県守山市立入町368-5,1980,代表取締役 河邉 之雄,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,基建設株式会社,サブコン,求人なし,滋賀県栗東市御園339,1991,代表取締役 平田 善久,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社永峯鉄工,サブコン,求人なし,滋賀県野洲市上屋132,1984,代表取締役 三品 貴樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ウッディランド,住宅（ハウスメーカー）,求人なし,滋賀県甲賀市水口町北泉1-133,1993,代表取締役 土屋 均,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大村工業株式会社,内装・インテリア・リフォーム,求人なし,京都府京都市上京区御前通西裏上の下立売西入大宮町502,2005,代表取締役 渡邊 裕美子,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,キョウバン工業株式会社,サブコン,求人なし,京都府京都市上京区油小路通上長者町下る亀屋町126-1,1988,代表取締役 長嶋 高司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,石山テクノ建設株式会社,サブコン,求人なし,京都府京都市中京区聚楽廻南町1,1997,代表取締役 石山 孝史,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ちかなかタイル株式会社,サブコン,求人なし,京都府京都市左京区聖護院蓮華蔵町1-17,1959,代表取締役 地下中 雅之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社三宅建築事務所,建築設計事務所,求人なし,京都府京都市左京区仁王門通川端東入新丸太町37-6,1972,代表取締役 三宅 晃郎,81 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,京都御池地下街株式会社,不動産仲介,求人なし,京都府京都市中京区下本能寺前町492-1,1968,代表取締役 鈴木 知史,"3,495 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社第一観光ビル,設備管理・メンテナンス,無,京都府京都市中京区河原町通三条下る2丁目東入北車屋町271第一観光ビル 8Ｆ,1978,代表取締役 上羽 敏郎,38 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■飲食店事業■テナント事業■ビジネスホテル事業 2023年4月doda掲載求人より引用,
2024-08-01,株式会社オペックス建築事務所,建築設計事務所,求人なし,京都府京都市左京区下鴨西半木町28-3,1991,代表取締役 宮上 浩幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社京成商事,不動産仲介,求人なし,京都府京都市東山区三条通大橋東三町目6,1985,代表取締役社長 安田 敏明,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社東洋設計事務所,建築設計事務所,求人なし,京都府京都市中京区烏丸通六角下る七観音町638東洋烏丸ビル,1967,代表取締役 齋藤 篤史,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エース,ゼネコン,求人なし,京都府京都市下京区七条通木屋町上る大宮町205,1966,代表取締役 松川 統久,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社丸二,内装・インテリア・リフォーム,求人なし,京都府京都市下京区高辻通堺町東入泉正寺町462,1982,代表取締役 西村 和紀,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
