更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,杉本建設株式会社,ゼネコン,求人なし,大阪府泉南市信達市場2085,1952,代表取締役 杉本 洋,96 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サカエ商事,不動産仲介,求人なし,東京都東大和市中央2-1105-5,1979,代表取締役 本田 敏規,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社穂高,サブコン,求人なし,東京都東大和市奈良橋5-814-4,1972,代表取締役 鈴木 謙克,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,巖電設工業株式会社,サブコン,求人なし,東京都東大和市立野1-1-35,1984,代表取締役 友利 巖,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社森建設,建設・プラント・不動産業界,求人なし,東京都東大和市奈良橋6-888-2,1972,代表取締役 森 秀夫,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大慈興業,住宅（ハウスメーカー）,求人なし,東京都東大和市蔵敷3-855-1,1990,代表取締役 大慈 禎之輔,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ユートク・ライフ,不動産仲介,求人なし,東京都文京区本郷2-37-41Ｆ,1985,,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ファイアーコントロール,設備管理・メンテナンス,求人なし,東京都豊島区東池袋5-7-7創新丸山ビル,1988,代表取締役 仲井 由夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社産王商会,サブコン,求人なし,和歌山県和歌山市雑賀崎2017-5,1984,取締役 片桐 敬晃,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ナカタコーポレーション,内装・インテリア・リフォーム,求人なし,大阪府四條畷市岡山東1-8-8ナカタコーポレーションビル 1Ｆ,1967,代表取締役 中田 薫,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,サトーテクニカルデザイン株式会社,建築設計事務所,求人なし,東京都豊島区東池袋1-27-5関口ビル 3Ｆ,1987,代表取締役 佐藤 宏也,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,佐藤建設工業株式会社,サブコン,求人なし,東京都北区西ケ原3-40-2ハツガイビル,1993,代表取締役 山澤 明子,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社山栄管財,不動産管理,求人なし,東京都豊島区北大塚2-13-1,1970,代表取締役 武藤 浩司,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社中井土木,建築設計事務所,求人なし,大阪府四條畷市岡山東2-1-8,1976,代表取締役 塩田 尚伸,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,本橋木材株式会社,ゼネコン,求人なし,東京都清瀬市元町2-14-27,1987,代表取締役 本橋 利之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,原田建設株式会社,サブコン,求人なし,東京都清瀬市旭が丘6-976-1,1980,代表取締役 鳥羽 瀨惠樹,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社誠光電設工業,設備管理・メンテナンス,求人なし,大阪府四條畷市西中野3-11-13,1991,代表取締役 山本 光徳,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社田中住宅設備,住宅設備・建材,求人なし,東京都清瀬市上清戸1-8-4,1973,代表取締役 皆川 孝広,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社日生リビングシエスタ,住宅（ハウスメーカー）,無,東京都東久留米市東本町6-181Ｆ、2Ｆ,1972,代表取締役 下村 尊彦,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社スエヒロ設計事務所,建築設計事務所,無,東京都豊島区西池袋3-30-4Ｋ＆Ｈビル 7Ｆ,1981,代表取締役 木村 浩之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,聖和トータルサービス株式会社,建設コンサルタント,求人なし,東京都豊島区南池袋2-47-14聖和ビル,1993,代表取締役 和栗 和子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンコー,設備管理・メンテナンス,求人なし,大阪府四條畷市岡山5-15-7,1986,代表取締役 長尾 政成,19 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社貴津,建築設計事務所,求人なし,東京都豊島区西巣鴨1-2-5小倉ビル4Ｆ,1988,代表取締役 平津 幸太郎,68 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アダチ,住宅設備・建材,求人なし,東京都東久留米市八幡町3-13-9,1972,代表取締役 五十嵐 学,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大森工務店,住宅（ハウスメーカー）,求人なし,東京都東久留米市本町1-3-5大森ビル 101,1969,代表取締役 大森 秀蔵,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社大東管工,住宅設備・建材,無,大阪府四條畷市江瀬美町2-47,1989,代表取締役 金子 亮,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ワールドテックス,内装・インテリア・リフォーム,求人なし,東京都豊島区巣鴨1-14-8ＮＡＫＡＮＯビル 1Ｆ,1998,代表取締役 藤沼 貴充,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ハナダ,内装・インテリア・リフォーム,求人なし,東京都東久留米市下里2-7-39,1975,代表取締役 花田 正幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社渕登製作所,内装・インテリア・リフォーム,求人なし,大阪府交野市幾野6-43-5,1969,代表取締役 西口 克実,55 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社佐々木商会,内装・インテリア・リフォーム,求人なし,大阪府交野市私部7-48-5,1982,代表取締役 佐々木 隆行,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,昭豊電機株式会社,サブコン,求人なし,東京都豊島区上池袋1-28-15,1968,代表取締役 鈴木 昭儀,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社野崎造園,サブコン,求人なし,東京都東久留米市柳窪4-14-22,1973,代表取締役 野崎 隆之,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アムハード小西株式会社,住宅設備・建材,求人なし,東京都新宿区北新宿1-8-23アムハードビル,1954,代表取締役 小西 正和,96 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社グリーン京阪,ゼネコン,求人なし,大阪府交野市星田北8-1-1,1988,代表取締役 近藤 利則,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,松村園芸株式会社,ゼネコン,無,東京都東久留米市幸町3-4-2,1972,代表取締役 松村 一,23 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■樹木の管理事業■造園事業■環境緑化整備■庭園工事■設計事業■リース・販売事業■樹木コンサルタント事業 2023年4月doda掲載求人より引用,
2024-08-01,森本水道工業株式会社,設備管理・メンテナンス,求人なし,大阪府交野市倉治2-1-12,1988,代表取締役 森本 憲卓,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社雨田組,建築設計事務所,求人なし,大阪府交野市星田北6-2-12,1962,代表取締役 雨田 賢,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アクシスジャパン,内装・インテリア・リフォーム,無,東京都豊島区北大塚2-2-5晴和ビル 8Ｆ,1998,代表取締役 川島 栄吾,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■リノベーション ■リフォーム ■住宅増築・改築 ■商業建築 ■内装リペア ■家具製作 ■システムキッチン施工 ■修繕工事 2024年3月doda掲載求人より引用,
2024-08-01,株式会社リビングクリエイト,不動産管理,無,東京都豊島区高田3-32-1大東ビル 4Ｆ,1982,代表取締役 河崎 安幸,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社天交社,不動産仲介,求人なし,東京都豊島区南池袋4-18-11,1962,代表取締役 酒井 源司,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社因幡電機,内装・インテリア・リフォーム,求人なし,東京都東久留米市前沢5-24-21,1986,代表取締役 岡垣 義壽,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社島崎工業所,設備管理・メンテナンス,求人なし,東京都東久留米市下里3-5-1,1971,代表取締役 島崎 修一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,橘電工株式会社,住宅設備・建材,求人なし,大阪府交野市私市6-17-15,1985,代表取締役 橘 正記,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,帝国産業株式会社,設備管理・メンテナンス,求人なし,東京都豊島区南池袋2-13-10南池袋山本ビル 6Ｆ,1972,代表取締役 高花 博,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社新都,建設コンサルタント,求人なし,東京都豊島区東池袋4-24-3ジブラルタ生命池袋ビル 8Ｆ,1966,代表取締役 小口 大助,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社根本造園,サブコン,求人なし,東京都東久留米市南町1-5-4,1983,代表取締役 根本 喜好,31 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社野間工業所,内装・インテリア・リフォーム,無,東京都東久留米市本町4-7-48,1970,代表取締役 野間 強志,4 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■給排水衛生設備工事全般■住宅リフォーム全般■水まわりの修理・修繕工事■住宅バリアフリー改修工事■給水直結切替え工事＜許可証＞■ 東京都指定給水装置工事事業者 第2922号■ 東京都指定排水設備工事事業者 第3812号■ 武蔵野市指定給水装置工事事業者 第366号■ 新座市指定給水装置工事事業者 第96号■ 川口市指定給水装置工事事業者 第771号■他15市指定水道工事店 2023年7月doda掲載求人より引用,
