更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社マニエラ,ゼネコン,求人なし,大阪府高槻市郡家新町62-18,2012,代表取締役 岡本 作雄,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社重信工務店,住宅（ハウスメーカー）,求人なし,滋賀県湖南市平松北1-4,2012,代表取締役 伊藤 重信,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社トーシン,設備管理・メンテナンス,無,東京都青梅市藤橋3-14-3,1975,代表取締役 渡邉 昌典,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ナリタ塗装,内装・インテリア・リフォーム,求人なし,愛知県名古屋市港区七反野2-1411-7,2012,代表取締役 成田 仁,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ａｔｅ,建築設計事務所,求人なし,大阪府岸和田市箕土路町2-10-6,2012,代表取締役 髙田 真司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ユー・エス・シー,設備管理・メンテナンス,求人なし,大阪府岸和田市藤井町1-14-30,2012,代表取締役 西河 彰,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ワンズクリエーション,住宅設備・建材,無,大阪府大阪市大正区三軒家東2-4-20レガーレ大正 1Ｆ,2012,代表取締役 村尾 尚太郎,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■住居・店舗・オフィス 企画施工■建築工事■外壁改修工事 防水工事■貯水槽清掃業務■空調機メンテナンス業務■各種清掃業務＜登録免許＞大阪府知事許可 ■建築工事業（特-4）第144843号■内装仕上工事業（特-4）第144843号 2023年9月doda掲載求人より引用
2024-08-01,株式会社ナミト,ゼネコン,無,愛知県名古屋市中区錦1-6-5名古屋錦シティビル 7Ｆ,2012,代表取締役 中村 僚志,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＴＡＳＣ,建築設計事務所,無,大阪府大阪市淀川区西中島5-8-21105,2012,代表取締役 竹田 敏文,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◆店舗設計・デザイン・設計管理◆店舗施工◆住宅リノベーション／リフォーム◆オフィスリノベーション／リフォーム 2021年8月doda掲載求人より引用
2024-08-01,株式会社花電,内装・インテリア・リフォーム,求人なし,大阪府大阪市淀川区三津屋中1-4-51,2012,代表取締役 花岡 伴比古,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
