更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社ミツワトラスト,設備管理・メンテナンス,求人なし,東京都墨田区向島2-5-9,1953,代表取締役 津田 正昭,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社杉本塗装店,内装・インテリア・リフォーム,無,兵庫県伊丹市北河原3-1-3杉本塗装店 本社ビル 2Ｆ,1955,代表取締役 杉本 俊文,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社シンエイ,内装・インテリア・リフォーム,求人なし,大阪府大阪市西成区南津守5-7-41,1989,代表取締役 植西 史明,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社辻田建機,サブコン,求人なし,大分県宇佐市大字四日市2873-8,1982,代表取締役 辻田 兼臣,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,辰長建設株式会社,ゼネコン,求人なし,兵庫県伊丹市北伊丹3-53-3,1945,代表取締役 森田 明,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社バンブー苑,サブコン,求人なし,愛知県豊田市高崎町新池5-3,1985,代表取締役 若松 憲造,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ハンデン,設備管理・メンテナンス,求人なし,兵庫県伊丹市伊丹5-9-10,1951,代表取締役 貫名 恒一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社青山建築,住宅（ハウスメーカー）,求人なし,愛知県豊田市豊栄町1-171-1,1999,代表取締役 青山 高志,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,大岡建設株式会社,サブコン,求人なし,愛知県豊田市日南町5-9,1982,代表取締役 大岡 龍治,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,双葉建設株式会社,ゼネコン,求人なし,大阪府大阪市住之江区泉2-1-92,1980,代表取締役 野津 隆司,98 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,加藤造園株式会社,設備管理・メンテナンス,求人なし,愛知県豊田市日南町1-28,1988,代表取締役 加藤 政喜,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,日生金属商事株式会社,建設・プラント・不動産業界,求人なし,大阪府大阪市西成区南津守7-3-3,1986,代表取締役 松浦 貴嗣,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社横内造園,サブコン,求人なし,愛媛県四国中央市金生町下分309,1994,代表取締役 横内 文行,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,大洋測量設計株式会社,建設コンサルタント,求人なし,大分県宇佐市大字石田44,1975,代表取締役 川野 亮一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,阪神生コン建材工業株式会社,サブコン,求人なし,大阪府大阪市西成区津守3-6-25,1988,代表取締役 上田 純也,49 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社みどり,内装・インテリア・リフォーム,求人なし,愛知県豊田市美里4-9-9,1980,代表取締役 小谷 大輔,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社山本設計,建築設計事務所,求人なし,高知県高知市九反田12-6,1995,代表取締役 山本 浩司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社渥美組,ゼネコン,求人なし,大阪府大阪市西成区山王3-16-7,2000,代表取締役 渥美 天海,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,日興電設株式会社,サブコン,求人なし,高知県高知市薊野中町7-29-3,1979,代表取締役 小森 一哉,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ヨークベル,住宅（ハウスメーカー）,無,兵庫県伊丹市瑞穂町1-63,1977,代表取締役 武田 穣,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,光建工株式会社,サブコン,求人なし,兵庫県伊丹市松ケ丘1-201,1971,代表取締役 大塚 裕靖,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社山本ポンプ工業,サブコン,求人なし,神奈川県茅ヶ崎市香川4-46-47,1970,代表取締役 山本 義治,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社サバイ総合管理,不動産管理,求人なし,大阪府大阪市西成区岸里3-1-13アーバンシティ岸里ＰＡＲＴ1－1Ｆ,1994,代表取締役 池田 治郎,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社星和工務店,住宅（ハウスメーカー）,求人なし,兵庫県伊丹市野間1-6-9,1988,代表取締役 田村 龍道,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,安成工業株式会社,内装・インテリア・リフォーム,求人なし,愛知県安城市篠目町肥田60-1安成ビル 2Ｆ,1985,代表取締役 長田 和人,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社都,サブコン,無,愛知県安城市和泉町中本郷9-1,1975,代表取締役 都築 強,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エヌアイティ,サブコン,求人なし,大阪府池田市住吉2-12-16,1992,代表取締役 野口 達弘,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,浅草工業株式会社,住宅設備・建材,無,東京都台東区寿1-19-9,1958,代表取締役 石井 勝守,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■給排水衛生設備工事■空調換気設備工事■貯水槽更生工事■上下水道工事■上記に附帯する関連業務 2023年11月doda掲載求人より引用
2024-08-01,サトートーヨー住器株式会社,住宅設備・建材,求人なし,愛媛県四国中央市妻鳥町1180-1,1983,代表取締役 佐藤 元宣,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,碧海電気株式会社,住宅設備・建材,求人なし,愛知県安城市井杭山町一本木5-10碧海ビル,1967,代表取締役 深堀 佐和良,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,東海ハウス株式会社,住宅（ハウスメーカー）,求人なし,愛知県安城市大山町1-10-9,1976,代表取締役 粂 洋平,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社上富建設,ゼネコン,求人なし,兵庫県伊丹市下河原3-5-21,1983,代表取締役 井上 富雄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ダイイチコンストラクション,サブコン,無,兵庫県伊丹市安堂寺町6-396,1979,代表取締役 徐 雄一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,三協住建設備株式会社,サブコン,求人なし,兵庫県伊丹市奥畑2-227,1985,代表取締役 長嶋 正雄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ハウス成田建設株式会社,住宅（ハウスメーカー）,求人なし,愛知県安城市里町三郎212,1974,代表取締役 成田 徹,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
