更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,株式会社ＡＳ,住宅設備・建材,無,東京都墨田区両国4-2-7,2008,代表取締役 竹内 孝友,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ワイオリ,住宅設備・建材,無,東京都葛飾区西水元4-9-6,2008,代表取締役 野口 祥二郎,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エスアールエステート,不動産仲介,求人なし,東京都豊島区駒込2-14-12蔵王ビル 1Ｆ,2008,代表取締役 坂根 茂樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ツネヨシ,サブコン,求人なし,東京都江東区亀戸3-22-11,2008,代表取締役 松下 尋巳,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社さちコーポレーション,不動産金融,求人なし,大阪府大阪市中央区瓦町4-4-3日宝本町西ビル 3Ｆ,2008,代表取締役 越智 貞美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社パルモ,設備管理・メンテナンス,求人なし,大阪府大阪市都島区都島本通3-6-21,2008,代表取締役 増木 大樹,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ソーダイ,不動産仲介,求人なし,大阪府豊中市螢池中町2-1-2,2008,代表取締役 尾坂 真一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,イチケンリース株式会社,不動産仲介,求人なし,神奈川県伊勢原市板戸204-1,2008,代表取締役 武居 一宣,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社デルタコーポレーション,内装・インテリア・リフォーム,求人なし,大阪府吹田市岸部北3-2-12,2008,代表取締役 宇野 剛文,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社翔工務店,住宅（ハウスメーカー）,求人なし,神奈川県相模原市南区相模大野5-27-5,2008,代表取締役 中山 正太郎,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,豊和総合設計株式会社,建築設計事務所,求人なし,東京都港区南青山2-6-7,2008,代表取締役 関口 豊和,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,城北不動産株式会社,不動産仲介,無,東京都練馬区氷川台3-26-16,2008,代表取締役 石井 陽子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ニチラボ,建設コンサルタント,求人なし,東京都練馬区練馬4-7-9,2008,代表取締役 湯元 禎治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アットフィールド,設備管理・メンテナンス,求人なし,神奈川県横浜市戸塚区深谷町1609-22,2008,代表取締役 川久保 康宗,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社光陽工業,サブコン,求人なし,神奈川県横浜市瀬谷区三ツ境1-8106,2008,代表取締役 山元 雅人,2 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
