更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,有限会社大福水道,サブコン,求人なし,福岡県北九州市八幡西区岩崎2-6-34,1997,代表取締役 大城 敬植,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｙ・Ｋ・Ｔプロジェクト,サブコン,求人なし,東京都世田谷区上用賀6-32-5,2008,代表取締役 髙本 俊宏,11 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,丸八木材株式会社,建築設計事務所,求人なし,東京都杉並区下高井戸3-32-4,1959,代表取締役 神宮司實,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社メッツ研究所,土地活用,求人なし,東京都新宿区矢来町126ＮＩＴＴＯビル,1977,代表取締役 枝松 克巳,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社鈴陶,設備管理・メンテナンス,求人なし,東京都足立区東伊興3-14-15,1997,代表取締役 鈴木 芳和,24 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社東陽工業,ゼネコン,求人なし,東京都新宿区四谷三栄町3-15ＦｕｊｉｍｏｔｏＢｌｄ 201,1965,代表取締役 藤本 眞,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,シリウス電工株式会社,サブコン,求人なし,熊本県熊本市東区秋津町秋田171-1,2010,代表取締役 椛島 弘彰,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エグゼクティブルーム,不動産仲介,求人なし,東京都目黒区上目黒1-26-13708,2007,代表取締役 間彦 初士,33 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＳＩＥＮＡ,ゼネコン,求人なし,東京都新宿区東榎町4,2006,代表取締役 島 晃司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社バター,内装・インテリア・リフォーム,求人なし,東京都渋谷区千駄ヶ谷3-17-5,2012,代表取締役 田中 一央,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
