更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,株式会社テクス福島,設備管理・メンテナンス,求人なし,福島県郡山市富久山町福原字竹ノ内7-1,1986,代表取締役 菅原 孝,85,28 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンコーホーム,住宅（ハウスメーカー）,求人なし,秋田県横手市赤坂字館ノ下155,1990,代表取締役社長 後藤 信樹,85,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,パラダイスリゾート株式会社,住宅（ハウスメーカー）,無,東京都武蔵野市境2-2-7センチュリー武蔵境 1Ｆ,1986,代表取締役 森 和彦,85,108 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,新太平洋建設株式会社,サブコン,求人なし,北海道札幌市中央区南一条東1-2-1太平洋興発ビル 5Ｆ,1944,代表取締役 井出 雅人,84,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,國策機工株式会社,設備管理・メンテナンス,求人なし,北海道苫小牧市字勇払149,1965,代表取締役 内田 善朗,84,60 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,地熱エンジニアリング株式会社,サブコン,求人なし,岩手県滝沢市大釜大清水356-6,1976,代表取締役 梶原 竜哉,84,80 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社保工北海道,ゼネコン,求人なし,北海道札幌市中央区北一条東14-1-12,2004,代表取締役 佐藤 文明,84,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,相鉄不動産株式会社,ディベロッパー,1,神奈川県横浜市西区北幸2-9-14相鉄本社ビル7F,2009,,85,100百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,≪設立100年を超える東証一部上場の相鉄グループの中核企業/私鉄系住宅デベロッパーとして多くの開発実績を誇る会社/グループでは30社を超える会社で多様な事業展開を行っており、安定した収益基盤を保有≫■事業内容：相鉄グループの不動産分譲会社としてマンション開発事業、再開発・マンション建替事業・一戸建て開発事業・賃貸マンション開発事業を行っています。横浜で100年を超える歴史をもつ相鉄の街づくりは、電鉄グループとして開発した総面積512ha超、東京ドーム約109個分に及びます。【マンション開発事業】【一戸建て開発事業】【再開発・マンション建替事業】【その他各種施設の運営】,
2024-08-01,千代田エンジニアリング株式会社,サブコン,求人なし,東京都港区芝大門2-3-12,1949,代表取締役 松浦 健男,82,304 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,トーケン工業株式会社,住宅設備・建材,求人なし,東京都千代田区神田須田町1-3-9,1969,代表取締役 上田 裕貴,82,300 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＴＴＫエンジ宮城,設備管理・メンテナンス,求人なし,宮城県仙台市若林区中倉2-2-23,1964,代表取締役 髙杉 秀智,82,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,サーンエンジニアリング株式会社,設備管理・メンテナンス,求人なし,大阪府大阪市西区新町1-16-1大陽日酸新町ビル 4Ｆ,1973,代表取締役 高木 正治,82,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,メルコファシリティーズ株式会社,住宅設備・建材,求人なし,東京都三鷹市上連雀7-5-8横山ビル,1990,代表取締役 取締役社長 堤 敏郎,82,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社西関東パワーテクノ,設備管理・メンテナンス,求人なし,東京都府中市是政2-15-26,2017,代表取締役 黒田 隆之,82,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社チヨダＭＥサービス,プラントメーカー・プラントエンジニアリング,求人なし,香川県高松市扇町2-7-13,1976,代表取締役 山田 秀紀,81,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＪＲ博多シティ,不動産管理,求人なし,福岡県福岡市博多区博多駅中央街7-21紙与博多中央ビル 12Ｆ,1973,代表取締役 前田 勇人,81,"1,150 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社フコク,サブコン,求人なし,宮城県仙台市泉区実沢字二ノ関屋敷32-3,1997,代表取締役 望月 愼浩,81,33 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本自動車ターミナル株式会社,倉庫業・梱包業,1,東京都千代田区平河町2-7-9,1965,,85,"12,230百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,【事業内容】■トラックターミナル事業■配送センターの賃貸および管理、運営に関する事業■自然エネルギー等による発電事業およびその管理、運営ならびに電気の供給、販売等に関する事業■前各号の事業に附帯する事業,
2024-08-01,株式会社沖縄日本管財,設備管理・メンテナンス,求人なし,沖縄県那覇市久茂地1-12-12ニッセイ那覇センタービル 9Ｆ,1974,代表取締役 城間 英享,81,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,菱栄設備工業株式会社,サブコン,求人なし,埼玉県富士見市ふじみ野東1-23-4,1983,代表取締役 澤田 達史,81,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,石川建設株式会社,ゼネコン,求人なし,静岡県磐田市今之浦5-1-1,1960,代表取締役 石川 修,80,96 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社フォーサイトテクノ,設備管理・メンテナンス,求人なし,東京都江東区南砂3-3-4同興ビル,1999,代表取締役 加藤 正日出,80,77 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,奥アンツーカ株式会社,ゼネコン,求人なし,大阪府東大阪市長田東3-2-7,1960,代表取締役 奥 洋彦,80,55 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トーケン,ゼネコン,求人なし,石川県金沢市入江3-25,1970,代表取締役 伊野 博俊,80,70 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,カゴメアクシス株式会社,不動産管理,求人なし,愛知県名古屋市中区錦3-14-15カゴメビル,1961,代表取締役 有沢 正人,80,98 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,住商リアルティ・マネジメント株式会社,不動産金融,求人なし,東京都中央区京橋1-17-10住友商事京橋ビル 9Ｆ,2006,代表取締役 白石 幸成,80,150 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,京都リサーチパーク株式会社,不動産管理,求人なし,京都府京都市下京区中堂寺南町134公益財団法人京都高度技術研究所 4Ｆ,1999,代表取締役 門脇 あつ子,79,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ジオダイナミック,建設コンサルタント,求人なし,東京都中央区日本橋本町1-9-1ＳーＧＡＴＥ日本橋本町 2Ｆ,1995,代表取締役 大村 英士,79,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東陽工業株式会社,サブコン,求人なし,東京都港区西新橋2-39-9,1919,代表取締役 小島 知丈,79,180 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東京ビルデイング株式会社,ディベロッパー,求人なし,東京都新宿区西新宿1-25-1新宿センタービル 47Ｆ,1967,代表取締役 高橋 昭彦,79,979 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社北洋交易,住宅設備・建材,無,神奈川県川崎市中原区小杉町1-403武蔵小杉ＳＴＭビル 7Ｆ,2009,代表取締役 小島 敏之,79,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◆住宅用部材、家具の売買および輸出入業◆ゴルフ場経営◆飲食店業◆建築物の各種空間、および各種商品構成のインテリアコーディネート業務◆旅館業 2022年12月doda掲載求人より引用,
2024-08-01,株式会社世界貿易センタービルディング,不動産管理,求人なし,東京都港区浜松町2-4-1世界貿易センタービルディング南館 9Ｆ,1964,代表取締役社長 宮﨑 親男,78,"5,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社インフィル,住宅設備・建材,求人なし,東京都千代田区神田神保町2-36-1千代田ファーストウイング,1996,代表取締役社長 武蔵 真,78,410 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トーブ,設備管理・メンテナンス,求人なし,愛知県名古屋市西区あし原町86,1965,代表取締役 星野 成人,78,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,高田プラント建設株式会社,プラントメーカー・プラントエンジニアリング,求人なし,福岡県北九州市八幡西区則松5-11-16,1981,代表取締役 廣橋 幸一,78,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,丸紅都市開発株式会社,不動産仲介,求人なし,東京都千代田区大手町1-4-2,1983,代表取締役 藏本 清登,78,400 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社インテリックス空間設計,内装・インテリア・リフォーム,無,東京都目黒区鷹番1-1-10,1998,代表取締役 滝川 智庸,78,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ニシオワークサポート株式会社,サブコン,求人なし,大阪府大阪市中央区東心斎橋1-11-17心斎橋ＮＴビル 8Ｆ,2008,代表取締役 辻村 敏夫,78,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社バウテックグループ,不動産仲介,無,神奈川県横浜市中区太田町4-55横浜馬車道ビル 4Ｆ,2003,代表取締役 島根 秀明,78,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 1. 建築物の設計、施工、監理に関する業務2. 土木建築の請負に関する業務3. 住宅地造成工事に関する業務4. 住宅設備機器及びインテリア商品の販売に関する業務（建設業神奈川県知事許可（特・般―１）第69267号／一級建築士事務所神奈川県知事登録第16780号） 2022年12月doda掲載求人より引用,
2024-08-01,株式会社地圏総合コンサルタント,建設コンサルタント,求人なし,東京都荒川区西日暮里2-26-2日暮里ＵＣビル 3Ｆ,2010,代表取締役 西柳 良平,78,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社玉善,住宅（ハウスメーカー）,求人なし,愛知県名古屋市中区丸の内1-17-2第14ＫＴビル,2020,代表取締役社長 本間 三男,78,95 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,三井不動産投資顧問株式会社,不動産金融,求人なし,東京都中央区日本橋1-4-1日本橋一丁目三井ビルディング,1997,代表取締役 齋藤 宏樹,77,490 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社シーディーサービス,設備管理・メンテナンス,求人なし,東京都台東区下谷1-13-6ポラリスビル 5Ｆ,1989,代表取締役 武知 信宏,77,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,小倉興産株式会社,不動産仲介,求人なし,福岡県北九州市小倉北区浅野2-14-1,1999,代表取締役 福井 正一,77,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エリッツ建物管理,不動産管理,求人なし,京都府京都市上京区下長者町通室町西入西鷹司町8エリッツ御所ビル,2012,代表取締役 田中 健敏,77,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ギガテック,住宅設備・建材,求人なし,東京都港区西新橋2-21-2第一南櫻ビル 3Ｆ,2017,代表取締役社長 中嶋 裕光,77,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,立建設株式会社,サブコン,求人なし,兵庫県姫路市西延末269-6,1957,代表取締役 井上 浩二,76,459 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社冨士土木,プラントメーカー・プラントエンジニアリング,求人なし,東京都府中市是政5-17-5,1959,代表取締役 小野 道廣,76,80 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社マルイホームサービス,不動産仲介,求人なし,東京都中野区中野3-34-28中野南口ビルディング 8Ｆ,2007,代表取締役 中村 正雄,76,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ジェイテクトフォーミックス,住宅設備・建材,求人なし,愛知県刈谷市野田町北地蔵山1-15,1987,代表取締役 平野 幸長,75,490 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社積水化成品ヤマキュウ,ゼネコン,求人なし,東京都立川市曙町1-25-12オリンピック立川ビル 401,2005,代表取締役 占部 悦朗,75,55 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アイデムホーム,不動産仲介,無,愛知県名古屋市緑区鳴海町字諏訪山152-12Ｆ,2004,代表取締役 杉村 睦之,75,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,◆新築一戸建の仲介・不動産の売買◆住宅関連事業◆火災保険代理店＜加盟団体＞公益社団法人 愛知県宅地建物取引業協会公益社団法人 全国宅地建物取引業保証協会社団法人 愛知県建築設計事務所協会★愛知県下 新築戸建住宅 仲介取扱高No.12014年4月14日「TEIKOKU NEWS」(帝国データバンク調べ)より 2024年4月doda掲載求人より引用,
2024-08-01,ケイアイネットクラウド株式会社,不動産仲介,求人なし,東京都千代田区丸の内1-8-1丸の内トラストタワーＮ館 17Ｆ,2017,代表取締役 木呂場 岳,75,25 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日工マシナリー株式会社,プラントメーカー・プラントエンジニアリング,求人なし,千葉県野田市上三ケ尾259,1969,代表取締役 片岡 昭生,74,95 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,オリックス不動産投資顧問株式会社,土地活用,求人なし,東京都港区浜松町2-3-1日本生命浜松町クレアタワー,2007,代表取締役 北村 達也,74,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ケイアイスタービルド株式会社,不動産仲介,求人なし,福岡県福岡市東区土井1-15-19,2017,代表取締役 渡部 瑞樹,74,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,広電建設株式会社,ゼネコン,求人なし,広島県広島市中区東千田町2-9-57広電タワービル 3Ｆ,1971,代表取締役社長 瀬﨑 敏正,73,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,西松地所株式会社,不動産仲介,無,東京都港区虎ノ門5-12-11,2010,代表取締役 森田 潤,73,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■プロパティ・マネジメント業務 ・ビルマネジメント ・ビルメンテナンス ・コンストラクション・マネジメント ・リーシング・マネジメント■自社賃貸・仲介業務■ホテル運営業務■損害保険・生命保険代理店業務 2024年2月doda掲載求人より引用,
2024-08-01,はなまるハウス株式会社,住宅（ハウスメーカー）,求人なし,群馬県高崎市上中居町1727,2017,代表取締役 粕川 哲,73,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,住商インテリアインターナショナル株式会社,内装・インテリア・リフォーム,求人なし,東京都千代田区神田美土代町1ＷＯＲＫ ＶＩＬＬＡ ＭＩＴＯＳＨＩＲＯ 8Ｆ,1988,代表取締役 久野 直毅,72,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,棚橋鋼材株式会社,住宅設備・建材,無,岐阜県岐阜市九重町4-13,1970,代表取締役 棚橋 栄太,72,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＵＩＣコンサルタント株式会社,建設コンサルタント,求人なし,山口県宇部市大字東須恵3897-2,1984,代表取締役 千谷 孝之,72,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,山木工業株式会社,サブコン,求人なし,福島県いわき市平谷川瀬3-1-4,1951,代表取締役 小峰 良介,72,60 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社江間忠ホールディングス,住宅設備・建材,求人なし,東京都中央区晴海3-3-3,1951,代表取締役 江間 壮一,72,480 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社中電工エレテック岡山・鳥取,サブコン,求人なし,岡山県岡山市中区平井1164-2,2003,代表取締役 石原 和広,72,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,南海不動産株式会社,不動産仲介,求人なし,大阪府大阪市浪速区難波中2-7-2南海不動産なんばビル 5Ｆ,1987,代表取締役 村上 一久,71,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社沖縄エネテック,サブコン,求人なし,沖縄県浦添市牧港5-2-1,1994,代表取締役社長 川満 秀昭,70,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,宮田建設株式会社,建設コンサルタント,求人なし,広島県広島市南区出島1-33-46,1962,代表取締役 土屋 聡,70,88 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,カセツリース株式会社,住宅設備・建材,求人なし,栃木県さくら市喜連川1175,1983,代表取締役 高木 章,70,70 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,三国観光産業株式会社,不動産管理,求人なし,福井県坂井市三国町池上80-1,1952,代表取締役 増田 寿男,53,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンウッド,ディベロッパー,無,東京都港区虎ノ門3-2-2虎ノ門30森ビル 7Ｆ,1997,代表取締役社長 森 毅,53,"1,587 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,クウケン株式会社,設備管理・メンテナンス,求人なし,大阪府大阪市浪速区桜川4-8-1,1967,代表取締役 杉本 知紀,53,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社橋梁メンテナンス,サブコン,求人なし,東京都北区滝野川6-3-1ＡＫ．ビル 7Ｆ,1983,代表取締役 富澤 光一郎,53,93 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,システムサービス株式会社,設備管理・メンテナンス,求人なし,北海道札幌市白石区菊水九条3-2-31,1973,代表取締役 太田 竜,52,80 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社肥後設備,プラントメーカー・プラントエンジニアリング,求人なし,熊本県熊本市東区戸島町974-11,1971,代表取締役 中上 博貴,52,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ハラコー,住宅設備・建材,求人なし,東京都東村山市廻田町1-13-7,1979,代表取締役 内藤 裕之,52,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社神鉄コミュニティサービス,不動産管理,求人なし,兵庫県神戸市北区谷上東町1-1ＳＨビルドーム街 6Ｆ,1985,代表取締役 岸本 和也,52,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リブライフ,住宅（ハウスメーカー）,無,兵庫県姫路市岡田723-1,2005,代表取締役 山﨑 学,52,80 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＦＵＪＩジャパン,住宅設備・建材,無,北海道札幌市中央区大通東4-4-18ＦＪ1ｓｔ．ＢＬＤ,2005,代表取締役 佐々木 忠幸,52,65 百万円,38.9,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■外壁材の製造・販売・卸・施工 ■住宅関連機器の販売施工 ＜登録・許可＞二級建築士事務所登録（石）第4326号一般建築業北海道知事許可（一般-3）石第19219号 すべての皆様に末永く幸せをもたらす、自社開発・自社販売・自社施工の「外壁総合メーカー」です！個人のお客様に社員が直接ご提案させていただくことでニーズを正確に汲み取り、信頼関係も築くことができる。それが、私たちの強みです。 2022年10月doda掲載求人より引用,地方上場
2024-08-01,株式会社福設,設備管理・メンテナンス,求人なし,福岡県福岡市南区塩原4-1-7,2016,代表取締役 髙場 康一,52,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社カナデンエンジニアリング,設備管理・メンテナンス,無,東京都中央区晴海1-8-12トリトンスクエアＺ棟 16Ｆ,1995,代表取締役 三浦 康博,51,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,高山工業株式会社,サブコン,求人なし,東京都千代田区富士見1-11-21,1942,代表取締役 太田 剛,51,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,明徳産業株式会社,プラントメーカー・プラントエンジニアリング,無,愛知県名古屋市中川区小碓通5-1,1953,代表取締役 小川 禎一,51,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,寿鉄工株式会社,サブコン,求人なし,兵庫県相生市旭1-19-47,1951,代表取締役 石野 智文,51,76 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,岩手ノーミ株式会社,建築設計事務所,求人なし,岩手県盛岡市青山2-20-5,1985,代表取締役 斉藤 仁,51,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社キロニー,内装・インテリア・リフォーム,求人なし,東京都港区東新橋2-10-4東リ東京ビル 2Ｆ,2006,代表取締役 小西 典昭,51,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エバジツ,設備管理・メンテナンス,求人なし,東京都大田区北嶺町4-18雪が谷レジデンス 1Ｆ,1985,代表取締役 細淵 宏,50,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エーライズ,サブコン,求人なし,埼玉県比企郡川島町大字伊草430-1,1980,代表取締役社長 深井 祐一,50,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アクテス京三株式会社,プラントメーカー・プラントエンジニアリング,求人なし,神奈川県厚木市妻田北3-15-38,1981,代表取締役 吉原 豊,50,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,信州電機産業株式会社,プラントメーカー・プラントエンジニアリング,求人なし,長野県松本市中央4-5-3,2010,代表取締役 熊井 浩一,50,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アクセル松山,設備管理・メンテナンス,求人なし,愛媛県松山市南高井町1289-4,1997,代表取締役 関本 栄,50,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,共立工営株式会社,建設コンサルタント,求人なし,愛媛県松山市空港通2-9-8,1986,代表取締役 吉原 潔,50,22 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東鉄工業株式会社,住宅設備・建材,求人なし,愛知県江南市島宮町西之宮153,1968,代表取締役 東 茂,50,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,室町建物株式会社,不動産管理,求人なし,東京都中央区日本橋室町4-1-4,1997,代表取締役 永田 晴之,50,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,地盤ネット株式会社,サブコン,無,東京都新宿区新宿5-2-3ＭＲＣビル 4Ｆ,2014,代表取締役 荒川 高広,50,308 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ニチユウ,ゼネコン,求人なし,東京都江東区枝川2-13-1,1973,代表取締役 神野 正美,49,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社嘉穂製作所,サブコン,求人なし,福岡県飯塚市大分567,1970,代表取締役 西川 達人,49,70 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,泉電気工業株式会社,サブコン,求人なし,東京都墨田区業平4-8-1泉ビル,1959,代表取締役 泉 宣孝,49,70 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,キザイテクト株式会社,サブコン,求人なし,愛知県名古屋市西区堀越2-3-20,1974,代表取締役 中村 誠,49,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東寿興産株式会社,内装・インテリア・リフォーム,求人なし,愛知県豊川市穂ノ原3-1,1972,代表取締役 竹本 邦彦,49,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エフエムシー,設備管理・メンテナンス,求人なし,大阪府大阪市中央区南船場1-14-10大成建設（株）関西支店 4Ｆ,1986,代表取締役 秋里 乃武宏,49,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
