更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,野口建設株式会社,建設コンサルタント,求人なし,京都府京都市左京区田中大堰町214,1958,代表取締役 野口 佳男,97 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,オーエムシー株式会社,設備管理・メンテナンス,求人なし,三重県四日市市桜台1-47-4,1995,代表取締役 谷澤 寿男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ウインクス,建築設計事務所,求人なし,三重県四日市市羽津町16-21,1990,代表取締役 水谷 将紀,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社キミ建設,サブコン,求人なし,東京都港区南麻布1-15-11,1989,代表取締役 田村 博之,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社木村・都市建築研究所,建築設計事務所,求人なし,東京都港区南青山1-15-19,1980,代表取締役 木村 先男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ピー・アイ・ジャパン,不動産仲介,求人なし,神奈川県横浜市港北区綱島上町46-1シャーメゾンツナシマ 1Ｆ,1990,代表取締役 野呂 道秀,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,タケハラ株式会社,内装・インテリア・リフォーム,求人なし,愛知県名古屋市昭和区菊園町6-20,1966,代表取締役 塚田 孝文,36 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ホーム住まいる,不動産仲介,求人なし,神奈川県横浜市港北区綱島西1-1-16,1991,代表取締役 宮田 賢治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,エス・ケーホーム株式会社,不動産仲介,無,神奈川県横浜市港北区日吉2-1-6サンコービル,1983,代表取締役 杉谷 拓紀,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■賃貸管理■賃貸仲介■売買仲介■リフォーム■土地の有効活用横浜・日吉に密着し、賃貸管理・賃貸仲介を中心 とした不動産事業を展開する当社。土地オーナーとのつながりも深く、65年に渡り、まちづくりを支え続け、地域トップクラスの入居率・取扱戸数・紹介率を誇っています。 2024年6月doda掲載求人より引用
2024-08-01,株式会社アマヤホーム,不動産仲介,求人なし,神奈川県横浜市港北区綱島東1-6-15天屋ビル 1Ｆ,1989,代表取締役 吉原 雅浩,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社近畿建物,不動産仲介,求人なし,京都府京都市左京区聖護院蓮華蔵町31第二近建ビル 3Ｆ,1943,代表取締役 朝田 佳鶴子,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社日本ハウジング,不動産仲介,無,神奈川県横浜市港北区大倉山2-4-13Ｎビル 1Ｆ,1987,代表取締役 岸岡 正治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,村樫建設工業株式会社,サブコン,求人なし,千葉県印旛郡栄町酒直台2-1-10,1972,代表取締役 村樫 知則,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,近建ビル管理株式会社,設備管理・メンテナンス,求人なし,京都府京都市左京区聖護院蓮華蔵町31,1971,代表取締役 朝田 華美,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社桜井管商店,住宅設備・建材,求人なし,千葉県印旛郡栄町北434,1982,代表取締役 櫻井 規喜,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社岩村組,サブコン,求人なし,新潟県新発田市大手町4-3-21,1962,代表取締役 岩村 慎一郎,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社賃貸コーポレーション,不動産管理,求人なし,三重県四日市市蒔田2-14-7ＮＳメイトビル 1Ｆ,1999,代表取締役 山口 平幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社オカモトハウジング,住宅（ハウスメーカー）,求人なし,三重県四日市市大矢知町1638-1,2001,代表取締役 岡本 文浩,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社宮田建築事務所,建築設計事務所,求人なし,東京都港区芝浦3-13-16シーダ芝浦ビル2Ｆ,1989,代表取締役 宮田 昇,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社栗本商店,住宅設備・建材,求人なし,愛知県名古屋市昭和区阿由知通4-22-5,1962,代表取締役 栗本 英行,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社佐藤重機建設,サブコン,求人なし,新潟県北蒲原郡聖籠町大字藤寄2888,1985,代表取締役 白﨑 賢市,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社聖籠第一設備,サブコン,求人なし,新潟県北蒲原郡聖籠町大字網代浜919-3,1978,代表取締役 関川 健,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社共同設備工業,設備管理・メンテナンス,求人なし,三重県四日市市南小松町611-12,1998,取締役 益田 正久,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社マルチョウ椿,設備管理・メンテナンス,求人なし,千葉県成田市猿山243,1984,代表取締役 椿 浩史,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社入山建設,サブコン,求人なし,新潟県北蒲原郡聖籠町大字真野1583,1988,代表取締役 入山 吉幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社綿半工務,住宅（ハウスメーカー）,無,新潟県新発田市新栄町3-4-11,1987,代表取締役 横山大二,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■一般住宅・アパート・店舗の設計及び施工■宅地開発の企画・設計及び不動産コンサルタント■建築資材の輸入・販売及び製材・プレカット加工 2023年9月doda掲載求人より引用
2024-08-01,株式会社近庄,不動産仲介,求人なし,京都府京都市中京区壬生賀陽御所町77-1洛西メゾン2－2Ｆ,1952,代表取締役 山内 庄一郎,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,インテリアツカサ株式会社,内装・インテリア・リフォーム,求人なし,京都府京都市左京区高野泉町40-3,1971,代表取締役 奥 一史,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社賃貸メイト,不動産仲介,求人なし,三重県四日市市日永3-2-16,1996,代表取締役 川島 一輝,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アルティ,不動産仲介,求人なし,滋賀県近江八幡市中村町734,1953,代表取締役 谷口 豊,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
