更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-07-01,東京電力パワーグリッド株式会社,電力,8,■事業について：電力の送配電ネットワークは、エネルギーの安定的な供給を担保するとともに、エネルギー利用に関する様々な技術革新の母胎となる社会インフラと言えます。日本の経済・産業の中心である首都圏をエリアの供給責任を確実に果たしていきます。,東京都千代田区内幸町1-1-3,2015,20132,"80,000百万円",,http://www.tepco.co.jp/pg/index-j.html,,
2024-08-01,出光興産株式会社,石油・資源,29,■事業内容：◎燃料油…原油調達、石油製品の製造など◎基礎化学品…ミックスキシレン・ベンゼン・プロピレンの生産販売◎高機能材…自動車エンジン油、工業用潤滑油、有機EL材料など◎電力・再生可能エネルギー…太陽光・風力・バイオマス・地熱発電など◎資源…石炭鉱山の保有・生産・販売,東京都千代田区大手町1-2-1,1940,14209,"168,351百万円",42.0,https://www.idemitsu.com/jp/,プライム市場,
2024-08-01,ＥＮＥＯＳ株式会社,石油・資源,82,■事業内容：（1）石油製品（ガソリン・灯油・潤滑油など）の精製および販売（2）ガス・石炭の輸入および販売（3）石油化学製品等の製造および販売（4）電気・水素の供給エネルギー業界のリーディングカンパニーとして、日本のエネルギートランジションをリードする為に、再生可能エネルギー・脱炭素分野への積極的な先行投資を行い、事業領域の拡大を推進しております。具体的には、カーボンニュートラル社会の主力エネルギー候補である再生可能エネルギー・水素・バイオ燃料・SAF・合成燃料について、支援制度や戦略的パートナーシップを活用しながら、社会への供給開始に向けて推進していきます。,東京都千代田区大手町1-1-2,1888,8981,"30,000百万円",42.1,https://www.eneos.co.jp/,,
2024-08-01,株式会社ＴＯＫＡＩホールディングス,ガス,7,■事業概要：・エネルギー事業、情報通信事業等を行う子会社等の経営管理、及びそれに付帯又は関連する業務■企業補足：同社は、株式会社TOKAI、株式会社TOKAIコミュニケーションズ、株式会社TOKAIケーブルネットワーク、東海ガス株式会社をはじめとする41社の連結子会社と11社の持分法適用関連会社を傘下に持つ、TOKAIグループの持株会社です。2011年4月に、グループ間での統合シナジーの創出を目的として経営統合し、持株会社体制に移行しております。,静岡県静岡市葵区常磐町2-6-8,2011,4732,"14,000百万円",,http://tokaiholdings.co.jp/,プライム市場,
2024-08-01,株式会社JERA,電力,25,～「CO2が出ない火をつくる」世界最大級のエネルギー会社／総資産約8.7兆円／売上高約4.4兆円／国内の発電力の3割相当を担う／洋上風力発電や水素・アンモニア混焼技術を駆使した火力発電などの技術開発で世界を牽引しています～,東京都中央区日本橋2-5-1日本橋髙島屋三井ビルディング25F,2015,4601,"100,000百万円",,https://www.jera.co.jp/,,
2024-08-01,株式会社ＩＮＰＥＸ（旧 国際石油開発帝石株式会社）,石油・資源,35,■事業概要：石油・天然ガスの鉱区の取得から、探鉱、開発、生産、販売まで、グローバルな規模でエネルギーの供給を担っています。また、再生可能エネルギー事業を始めとした低炭素社会への新事業分野にも積極的に取り組んでいます。,東京都港区赤坂5-3-1赤坂Bizタワー,2006,3189,"290,809百万円",39.8,http://www.inpex.co.jp/,プライム市場,
2024-08-01,東京電力エナジーパートナー株式会社,電力,21,※2019年1月より本社移転しております。■概要：2016年4月1日に電力の全面自由化がスタートし、これまでにない「エネルギーの新たな競争時代」に突入しました。このような状況の中、私たち東京電力エナジーパートナーは、“顧客価値”を高めることに全力を注ぎ、エネルギー事業の領域やサービスを提供するエリアを全国に広げ、一挑戦者として邁進します。,東京都中央区銀座8-13-1銀座三井ビルディング,2016,3985,"10,000百万円",,http://www.tepco.co.jp/ep/index-j.html,,
2024-08-01,日本原燃株式会社,石油・資源,6,■事業内容： 1､ウランの濃縮2､原子力発電所等から生ずる使用済燃料の再処理3､前記2.に関する海外再処理に伴う回収燃料物質および廃棄物の一時保管4､低レベル放射性廃棄物の埋設5､混合酸化物燃料の製造6､ウラン、低レベル放射性廃棄物および使用済燃料等の輸送7､前各号に付帯関連する事業,青森県上北郡六ヶ所村大字尾駮字沖付4-108,1992,3075,"400,000百万円",39.0,http://www.jnfl.co.jp/,,
2024-08-01,株式会社かんでんエンジニアリング,石油・資源,46,■事業概要：関西電力グループの一員として、80年以上の歴史で培った幅広い技術力を結集・提供している会社です。コア事業は、関西電力の電力インフラ設備をあらゆる方面からサポートすること。電気の源である発電所、電力供給の拠点となる変電所、それらをつなぐ送電設備、ビルや工場・各家庭に電気を供給する配電設備などの建設・保守・点検・補修までをトータルに手がけています。さらに、このコア技術で培ったノウハウをもとに、総合設備・情報通信・石油・環境など、多様な分野で人々の安全・安心な暮らしを支えています。,大阪府大阪市北区中之島6-2-27中之島センタービル,1940,2138,786百万円,41.6,http://www.kanden-eng.co.jp/,,
2024-07-01,大阪ガス・カスタマーリレーションズ株式会社,石油・資源,2,■事業概要：（1）ガス・電気・熱供給事業の検針、料金回収、事務業務（2）法令に基づくガス設備・機器等の検査、保守点検業務（3）その他、関連する業務,大阪府大阪市西区千代崎3-南2-37,2004,2198,50百万円,45.0,https://www.ogcr.jp/,,
2024-08-01,東京ガスエンジニアリングソリューションズ株式会社,石油・資源,7,■事業内容（1）ガス・電気営業及びオンサイト・エネルギーサービス（再生可能エネルギー含む）事業（2）地域エネルギーサービス事業（地域冷暖房事業）（3）コージェネレーション設備工事・メンテナンス事業（4）エネルギー関連設備の計画・設計・施工・オペレーション・メンテナンス、関連する機器等の販売に関する事業（LNG受入基地、高中圧導管、ガス供給設備、再エネ発電設備、エネルギー利用設備等）（5）各種汚染土壌・排水の回収・再生処理に関する事業（6）マッピング・周辺業務に関する事業（ソフト開発・販売、データ構築・更新、機器販売等）（7）各種調査・研究およびコンサルティングに関する事業,東京都港区海岸1-2-3汐留芝離宮ビルディング6F,2015,1925,"14,000百万円",,http://www.tokyogas-es.co.jp/,,
2024-07-01,株式会社サイサン,石油・資源,1,■事業内容：1．ガスエネルギー（家庭用・医療用・産業用）供給および販売2．省エネルギーESCO事業3．各種高圧ガス関連機器の販売・設計施工4．LPガスの集団供給設備設計施工5．都市ガス・コミュニティーガス(簡易ガス)供給プラントなどの設計施工6．各種石油製品の販売7．電気事業8．ミネラルウォーター「Water One」宅配事業9．住宅設備機器の販売・設計施工「リフォーム･ワン」10．都市ガス事業,埼玉県さいたま市大宮区桜木町1-11-5,1954,1598,95百万円,,https://saisan.net/,,
2024-07-01,東京電力リニューアブルパワー株式会社,電力,13,■事業内容： 東京電力リニューアブルパワー株式会社は、2020年4月、東京電力ホールディングス株式会社の再生可能エネルギー事業を承継し、水力、風力、太陽光などの再生可能エネルギー発電事業等を手掛けています。再生可能エネルギー専業会社として世界的にカーボンニュートラル社会の実現に向けた取り組みは一層拡大してきており、お客さまからのCO2フリー電気への関心も急速に高まっています。,東京都千代田区内幸町1-1-3,2019,1118,"1,000百万円",45.3,https://www.tepco.co.jp/rp/,,
2024-08-01,株式会社ザ・トーカイ （TOKAI）,ガス,20,～創業70年以上の東証プライム上場グループ/エネルギーや情報通信などのべ319万件超のお客様を持ち、 家庭用・業務用LPガスの事業で、国内トップクラスのシェアを誇ります～■事業内容：・エネルギー事業（LPガス、LNG、高圧ガス、石油製品）・建築・設備・不動産事業（設備機器、設備工事、建築、不動産）・住宅・リフォーム事業・アクア事業（リターナブル、ワンウェイ）・保険事業（生命保険代理店、損害保険代理店）,静岡県静岡市葵区常磐町2-6-8,1950,1501,"14,004百万円",,http://tokai.jp/,,
2024-08-01,日本原子力発電株式会社,電力,6,■事業内容：・既設発電所の的確な運営…東海第二発電所および敦賀発電所2号機における新規制基準への適合に係る安全審査などへの適切な対応、地元を重視した事業運営ほか・福島第一原子力発電所への支援…原電グループ一体となった福島第一原子力発電所の廃止措置業務などへの支援・廃止措置の着実な実施と事業の拡大…東海発電所および敦賀発電所1号機の廃止措置工事の着実な実施、米国エナジーソリューションズ社のノウハウ活用と将来の事業化への取り組み・敦賀発電所3～4号機増設計画の推進…国内外の最新技術や国のエネルギー政策などを踏まえた建設計画の具体化に向けた取り組み,東京都台東区上野5-2-1,1957,1193,"120,000百万円",44.8,http://www.japc.co.jp/,,
2024-08-01,大阪ガスマーケティング株式会社,ガス,20,■事業内容：家庭用お客さま向けガス・電気の販売および保守等、機器販売事業、リフォーム事業,大阪府大阪市中央区平野町4-1-2,2019,990,100百万円,,https://www.osakagas-marketing.co.jp/,,
2024-08-01,Daigasエナジー株式会社,ガス,36,■事業内容：業務用等お客さま向けガス・電気の販売および保守等、機器販売・エンジニアリング・施工、エネルギーサービス事業、液化天然ガス・液化石油ガス販売事業、熱供給事業,大阪府大阪市中央区平野町4-1-2,2019,,310百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,Daigasガスアンドパワーソリューション株式会社,ガス,49,■事業内容：ガス製造所・発電所のオペレーション＆メンテナンス、発電および電気供給事業、エンジニアリング事業,大阪府大阪市中央区道修町3-5-11,2020,755,100百万円,,https://www.daigasgps.co.jp/,,
2024-08-01,太陽石油株式会社,石油・資源,5,"■事業内容： 石油の輸入から石油製品及び石油化学製品の製造・販売にいたる""一貫操業体制""を確立して、持続可能な経営を実現する企業を目指しております。1）石油の輸出入業、精製業および販売業2）ベンゼン、キシレン等の石油化学系基礎製品の製造、加工および販売",東京都千代田区内幸町2-2-3日比谷国際ビル15F,1941,747,400百万円,38.0,https://www.taiyooil.net/,,
2024-08-01,株式会社カンドー,新エネルギー（太陽光・風力・地熱・バイオなど）,8,■事業内容：（1）ガス設備事業・ガス導管工事…道路下のガス管の埋設工事、保守業務が主な事業領域になります。地下に張り巡らされたガス配管を耐震性の高い配管に入れ替えたり、新たな地域のお客様に都市ガスを供給するための配管工事を行います。・ガス設備工事…建物内のガス管、ガス機器の設置が主な事業領域になります。住宅やマンション、工場などの敷地内へのガス管引き込み工事、建物内の配管や暖冷房給湯設備工事（TES）、ガス空調設備工事（GHP）、エネファーム設置工事などを行っています。,東京都新宿区内藤町1,1948,717,448百万円,,http://www.kando.co.jp/,,
2024-08-01,ＪＸ石油開発株式会社,石油・資源,17,■事業内容： 同社は、ENEOSグループの石油・天然ガス開発事業を担っています。ENEOSグループは、石油精製販売、石油開発および金属事業を併せ持つ世界有数の「総合エネルギー・資源・素材グループ」として事業を展開しており、売上高は10兆円に上ります。石油ビジネスの上流から下流までの一連のプロセスを、グループ内で完遂できる強みを持ち、その上流部分を担う同社は、油田・ガス田の鉱区の権益取得から、地質の評価・検証、生産設備の設計・建設、生産井の掘削、そして石油・天然ガスの生産までを行っています。事業拠点は世界中にあり、ビジネスパートナーは国内外の企業はもちろんのこと、各国の政府にまでおよびます。,東京都千代田区大手町1-1-2JXビル,1991,718,"37,600百万円",,http://www.nex.jx-group.co.jp/,,
2024-08-01,東邦液化ガス株式会社,ガス,5,■事業内容：（1）液化石油ガスの製造及び販売（2）液化石油ガスに関する機械器具及び設備の販売並びに貸付（3）液化石油ガスに関する工事の請負（4）コークスの販売（5）スチールスクラップ、合金鉄、加炭材、その他鋳造原材料の販売（6）石油製品、圧縮天然ガスの販売（7）電気供給事業に関する業務の受託,愛知県名古屋市熱田区桜田町19-18,1959,636,480百万円,,http://www.tohoekika.jp/,,
2024-08-01,株式会社関電エネルギーソリューション,石油・資源,14,■事業内容： 工場、ビル等ユーティリティ設備の運用保守管理、電気保安業務、電気・空調設備の設計・施工コンサルティング、ＥＳＣＯサービス、省エネ診断など。,大阪府大阪市北区中之島2-3-18中之島フェスティバルタワー25F,2007,719,"15,200百万円",,http://www.kenes.jp/,,
2024-07-01,日本エア・リキード合同会社,ガス,3,■事業概要：半導体・液晶、溶接、化学、鉄鋼、ヘルスケア、食品工業、環境用ガスからロケットの推進燃料、人工衛星姿勢制御、原子力開発に至るまで多種多様なガスの製造・販売を手掛けています。長年の伝統と実績に培われた高圧･低温･真空技術･ガスコントロール技術や環境関連技術に加え、近年ではIT技術を応用したグループ独自開発の工業用コンピューターによる遠隔モニタリングシステムなどを通じ、産業ガス・医療ガスのNo.1ソリューションプロバイダーとしての地位を確立しています。,東京都港区芝浦3-4-1グランパークタワー,1930,2100,"21,797百万円",,http://www.jp.airliquide.com/,,
2024-08-01,日本原子力防護システム株式会社,電力,3,■事業概要：当社は原子力発電所をはじめとする大型施設へ、総合的な防護を提供しています。防護システムの開発・設計・施工から保守点検、人的な防護業務の分野で、長年にわたり実績と経験を積み重ねてきました。今では主要な原子力発電所すべてに防護システムを提供しています。 高度なセキュリティシステムと、卓越した防護要員の力で、国内外の脅威から安全を守り、テロなどを未然に防いでいます。,東京都港区虎ノ門2-10-1虎ノ門ツインビルディング東棟15F,1977,,200百万円,,https://www.jnss.co.jp/,,
2024-08-01,株式会社ガスパル,石油・資源,4,■概要：大東建託100％出資会社のLPガス事業を中核としたエネルギー会社です。■詳細：年間約5万戸の賃貸住宅を建設し、全国管理戸数が約123万戸の業界No.1企業（※１）である大東建託（東証・名証1部上場）の100％出資会社として設立されたのが同社です。そのグループの一員として大東建託が建設する賃貸住宅のガス設備工事を請負い、工事完成後は各家庭へガスを供給する事業を全国100ヶ所で展開しています。,東京都品川区東品川2-2-24天王洲セントラルタワー 11F,2002,1077,120百万円,39.0,http://www.gas-pal.com/index.html,,
2024-06-01,株式会社ユーラスエナジーホールディングス,新エネルギー（太陽光・風力・地熱・バイオなど）,3,■企業概要：ユーラスエナジーホールディングスは、豊田通商グループの風力発電事業を核とした再生可能エネルギー事業会社です。,東京都港区虎ノ門4-3-13ヒューリック神谷町ビル7F,2001,515,"18,199百万円",35.5,http://www.eurus-energy.com/,,
2024-06-01,日立三菱水力株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,3,■事業内容：水力発電システムの販売・エンジニアリング・据付・工事・保守、主要機器の開発・設計・製造■当社について：当社は、2011年10月に株式会社日立製作所と三菱電機株式会社、三菱重工業株式会社の100年以上の歴史を有する水力発電システム事業を統合し、誕生しました。持続可能な社会に貢献する再生可能エネルギーの担い手としてお客さまのご愛顧を賜り、３社のシナジー効果を発揮して国内外で事業を発展させて参りました。,東京都港区芝5-29-14田町日工ビル,2011,600,"2,000百万円",,http://www.hm-hydro.com/index.html,,
2024-08-01,株式会社ミツウロコヴェッセル,ガス,3,■事業内容：LPガス、石油製品、家庭用電気、住宅設備機器、およびミネラルウォーターの販売、リフォーム事業、通信サービス事業,東京都中央区京橋3-1-1,1982,307,25百万円,,https://www.mitsuuroko-vessel.com/,,
2024-08-01,株式会社エコスタイル,新エネルギー（太陽光・風力・地熱・バイオなど）,75,■事業紹介：【オフサイト電源開発事業】【オンサイト電源開発事業】【電力小売事業】【太陽光発電事業】,大阪府大阪市中央区道修町1-4-6ミフネ道修町ビル3F,2004,390,"1,541百万円",34.0,https://www.eco-st.co.jp/,,
2024-07-01,株式会社東液供給センター,ガス,1,■液化石油ガス、圧縮天然ガス、その他燃料類の配送業務■液化石油ガス、圧縮天然ガス、その他燃料類の充てん施設の運営管理■液化石油ガスの供給設備の保安業務■前各号に付帯関連する事業東邦ガスグループでLPガス（プロパンガス）に関連する業務に携わる会社です。具体的には、LPガスの充てん・配送および保安業務を担っており、お客さまに「安心」「安全」「快適」をお届けしています。,愛知県名古屋市熱田区桜田町19ｰ18※拠点／愛知・岐阜・三重に24拠点,1978,304,,49.0,http://thg-group.tohogas.co.jp/ttkc/index.html,,取締役社長 濱島 和久
2024-07-01,北ガスサービス株式会社,ガス,5,■事業内容【ガス・水道検針／ガス料金収納促進業務】毎月正確な使用量と請求予定額をお知らせしております。また長年にわたるガス検針業務の経験と知見を活かし、水道メーター検針業務をおこないます。【ＩＴソリューション】ネットワークシステムの構築や各種システム開発等、ＩＴに関わるあらゆるサービスを提供します。【保険代理店】トータルコンサルタントとして、お客さまに合った保険を提案します。【自動車販売】新車・中古車販売のほか、車検・板金・修理・カーリース・オートローン等、様々なサービスを提供します。【建物管理】建物付帯設備による総合維持管理等、最適なサポートサービスを提供します。,北海道札幌市東区北七条東2-1-1,1974,326,46百万円,,http://www.kitagas.co.jp/,,
2024-08-01,リニューアブル・ジャパン株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,9,◆日本初！グリーンIPOとして東証マザーズ上場(※現在はグロース市場)～発電所の開発から運営・管理までを一貫して行う企業です◆当社は2012年1月の設立以来、再生可能エネルギー業界で主に発電所の開発から運営・管理までを一貫して行う国内でも数少ない企業の一つです。特に発電所の運営・管理(O&M)事業においては、飛躍的な成長を遂げており、国内トップクラスのO&Mサービスを展開しております。24年4月にはO&M事業の管理実績が2GWを突破し、O&Mシェア率は業界２番目の立ち位置です。,東京都港区虎ノ門1-2-8,2012,267,"4,649百万円",46.6,https://www.rn-j.com/,グロース市場,
2024-08-01,株式会社レノバ,新エネルギー（太陽光・風力・地熱・バイオなど）,44,■事業内容：再生可能エネルギー発電所の新規開発・運営管理,東京都中央区京橋2-2-1京橋エドグラン18F,2000,287,"2,405百万円",42.0,http://www.renovainc.jp/,プライム市場,
2024-08-01,東京発電株式会社,電力,4,～東京電力グループ／クリーンで純国産のリサイクルエネルギー・水力発電の大手～■企業概要：東京発電株式会社は、東京電力グループです。1928年、姫川電力株式会社として創立され、1955年に最初の水力発電所が運転を開始しました。創立以来約100年にも渡ってクリーンなエネルギーを供給してきました。■事業概要：現在は主力事業である水力発電事業、新エネルギー事業を中心として展開しています。,東京都台東区池之端1-2-18MG池之端ビル3F,1928,300,"12,500百万円",45.0,http://www.tgn.or.jp/teg/index.html,,
2024-07-01,日本エコシステム株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,5,■事業内容：1.環境事業2.公共サービス事業3.交通インフラ事業4.その他事業,愛知県一宮市本町2-2-11JES一宮ビル,1998,209,761百万円,41.0,https://www.jp-eco.co.jp/index.html,スタンダード市場,
2024-06-01,株式会社エフオン,石油・資源,3,■事業内容： 私たちは「省エネルギー事業」と「グリーン電力事業」「山林事業」「電力小売事業」を事業の4つの柱としています。 エネルギーの有効活用により、私たちの生活の維持、推進を実現します。(1)省エネルギー支援サービス事業(2)グリーン電力（バイオマス発電）事業(3)電力小売事業(4)山林事業,東京都千代田区丸の内1-9-2,1997,34,"2,292百万円",50.0,http://www.ef-on.co.jp/,スタンダード市場,
2024-08-01,三菱商事エネルギー株式会社,石油・資源,1,■事業内容：・各種石油製品（ガソリン、軽油、灯油、A重油、C重油、道路用・産業用アスファルト、船舶用燃料油、船舶用・工業用潤滑油、ベースオイル等）の国内販売及び輸出入取引・サービスステーションの建設、運営・車関連商材の取扱や販売・新エネルギー供給事業、熱電供給事業等の検討,東京都千代田区大手町1-1-3大手センタービル 12F,2015,300,"2,000百万円",41.0,http://www.mc-ene.com/,,
2024-08-01,株式会社エフバイオス,新エネルギー（太陽光・風力・地熱・バイオなど）,4,■事業内容： ・バイオマス発電所の運営管理・バイオマス燃料の収集／販売・林業経営,東京都千代田区丸の内1-9-2,2008,236,10百万円,39.0,なし,,
2024-07-01,コスモエコパワー株式会社,電力,18,"■会社概要： 日本で最初に発足された風力発電専門企業です。全国23地域に181基、約300,000kWの発電容量を誇ります。2010年3月にコスモエネルギー（旧コスモ石油）グループの一員となり、同社の新規事業戦略の中核を担っています。■事業内容： （１）風力発電による売電事業 （２）合弁形態を含む風力発電事業の経営並びに経営指導 （３）風向、風速、騒音等に関するデータの収集、処理、分析、解析、精査及び受託業務 （４）風力発電所のオペレーション業務及び受託業務、風力発電機械設備の保守、補修業務及び受託業務",東京都品川区大崎1-6-1TOC大崎ビルディング,1997,228,"7,164百万円",,https://cosmo.eco-power.co.jp/,,
2024-08-01,日本ファシリティ・ソリューション株式会社,石油・資源,17,"■事業内容：同社は東京電力エナジーパートナー株式会社の100％出資子会社です。エネルギーサービス、ESCOサービス、エネルギーマネジメントサービスをお客さまに提供する会社として、2000年の設立以来約750社、39,000件を超える受注実績があります。同社サービスはお客さまに成り代わり、発注者の立場として設備を導入し、10年以上の長期に渡って保守・運用を行っていきます。お客さまにおけるカーボンニュートラルのニーズが高まることによる省エネニーズ、人手不足によるアウトソーシングニーズが予想され、長期に渡るサービスが累積していくことで、当社は将来に渡り安定的な成長を見込んでいます。",東京都品川区大崎1-6-4新大崎勧業ビルディング17F,2000,225,490百万円,48.5,https://www.j-facility.com/ssl/,,
2024-07-01,レジル株式会社（旧 中央電力株式会社）,電力,4,■企業概要当社はは、エネルギーDX事業、分散型エネルギー事業、グリーンエネルギー事業の3つの事業領域を中心に展開する企業で、2024年に設立30年を迎えます。2024年4月24日に東京証券取引所グロース市場に上場しました。「結束点として、社会課題に抗い続ける」をミッションとし、具体的には「脱炭素を、難問にしない」ことであり、気候変動問題の解決やカーボンニュートラルの実現に向けたエネルギーのデジタル変革を推進しています。,東京都千代田区丸の内1-8-1丸の内トラストタワーN館14F,1994,274,100百万円,36.0,https://rezil.co.jp/,グロース市場,
2024-07-01,伊藤忠工業ガス株式会社,ガス,5,■事業内容： 高圧ガス販売事業製造物流事業高圧ガス容器耐圧検査事業エアクラフト機器事業新ビジネス事業（アドブルー製造・販売、容器管理・預り、PCB機器処理斡旋） ■ビジョン： 産業ガスのプロとして酸素・窒素などの工業用ガスは、あらゆる産業分野で利用され、産業の発展に貢献しています。皆様のニーズに合わせ、高品質で安定的な供給に努めると共に、高度化・多様化するニーズに対応するため、積極的に取り組んでまいります。,東京都千代田区霞が関3-2-5霞が関ビルディング27F,1918,277,100百万円,,https://itc-kogyo.com/,,
2024-07-01,伊藤忠エネクスホームライフ北海道株式会社,石油・資源,2,■事業内容：・LPガス、灯油など石油製品の販売・石油製品に関する周辺機器の販売／施工・台所／洗面所／浴室などのリフォーム提案・太陽光発電／燃料電池／蓄電池システムのご提案・電力小売事業・プライム上場（旧・東証一部上場）のエネルギー商社／伊藤忠エネクス株式会社100％出資,北海道札幌市中央区北一条西3-3札幌MNビル7F,1978,242,43百万円,,https://hokkaido.enexhl.jp/,,
2024-08-01,株式会社エナリス,石油・資源,23,■事業内容エナリスは、需給管理業務のノウハウをベースに、発電から電力小売りまで、電気のサプライチェーンに関わるサービスを幅広く展開してきました。これまでの事業基盤に情報通信技術（ICT）を掛け合わせ、電力ユーザー側に存在する小さな電源の有効利用や再生可能エネルギーの隠れた価値の顕在化、電力ユーザー同士の自由な電力・環境価値取引などにも取り組んでいます。 私たちのこうした取り組みは、エネルギーの効率利用につながるだけでなく、脱炭素社会の実現やエネルギーレジリエンス向上、適切なエネルギー価値創造などの社会課題解決に貢献しています。,東京都千代田区神田駿河台2-5-1御茶ノ水ファーストビル14F,2008,239,100百万円,39.0,http://www.eneres.co.jp/index.html,,
2024-08-01,丸紅エネルギー株式会社,石油・資源,2,■事業について：石油製品の販売卸売、輸出入、油槽所・給油所の管理・運営、LNG（液化天然ガス）の販売卸売、自動車リース販売の代理店業、電力小売代理業、温室効果ガス排出権の取引、等を行っております。,東京都千代田区富士見1-8-19住友不動産千代田富士見ビル11F・12F,1976,182,"2,350百万円",44.8,https://www.marubeni-energy.co.jp/,,
2024-07-01,北ガスジープレックス株式会社,ガス,2,"■事業概要：◇ガス導管工事事業／建物内ガス配管工事…""快適な暮らし""と""ガスの安定供給""を支えるガスの配管工事を行っています。札幌圏を中心に道内でもトップクラスの実績を有し、経験豊富なスタッフが専門知識や高度な技術力をもって工事を行っています。◇一般土木工事事業…ガス導管工事の経験を活かし、水道工事や熱導管工事など様々なインフラ整備工事も請け負っています。◇エネルギー設備事業…空調設備工事をはじめとした、クリーンエネルギー「天然ガス」の最新技術・ノウハウを活用したシステム提案・施工・メンテナンスにより、お客さまに満足いただけるソリューションをご提供します。",北海道札幌市白石区平和通15丁目南1-8,1972,160,300百万円,,https://www.kgznet.com/,,
2024-07-01,金沢エナジー株式会社,電力,3,■企業概要：同社は石川県金沢市のガス事業・水力発電事業を引き継ぐため、北陸電力株式会社、東邦ガス株式会社、金沢市、株式会社北國銀行、株式会社北國新聞社、松村物産株式会社、小松ガス株式会社が出資し2021年5月13日に設立した事業会社です。ガス事業と水力発電事業を一体運営し、脱炭素社会の実現へ挑戦する「地域密着の総合エネルギー企業」を目指します。,石川県金沢市下本多町六番丁11,2021,166,"3,200百万円",43.0,http://kanazawa-ge.co.jp/,,
2024-07-01,光南工業株式会社,石油・資源,5,■事業内容：（1）サービスステーション…JXTGエネルギーの有力代理店として、愛知県内に8つの直営サービスステーションと、県内外に提携店を展開し、確かな品質の商品と信頼されるサービスを提供しています。（2）自動車整備工場…コンピュータ・システム診断認定店の同社では、スキャンツール（外部診断機）を導入し、最新のハイブリッド車や電気自動車など、次世代自動車の修理や整備に対応しています。（3）工業用石油製品…油剤に関する提案・開発、合理化によるコスト削減、環境負荷低減に関する事業を展開しています。,愛知県豊田市生駒町寿18,1959,128,78百万円,40.0,http://www.konankogyo.jp/,,
2024-07-01,ミライフ西日本株式会社,石油・資源,6,■事業内容：”地域すべてのお客様のために”関西/中部/北陸エリアのお客様に対し、LPガス・石油の卸小売事業や電気の販売、リフォーム・住宅設備サービスを提供しています。■事業特徴：◆エネルギーの事業＜家庭向け＞ひまわりガス、ひまわり灯油、太陽光発電システム、電気＜法人向け＞LPガス・石油販売、タクシー・運送用エネルギー、産業用太陽光発電システム◆住まいの事業住宅設備、建設、リフォーム、生活関連商材のレンタル・リース、省エネ・創エネ・蓄エネ提案◆暮らしの事業コインランドリーの運営、ハウスクリーニング、シロアリ診断・駆除,大阪府大阪市西区江戸堀1-9-6,1994,167,90百万円,,https://www.melife-west.co.jp/,,
2024-08-01,ＥＮＥＯＳジュンテック株式会社,石油・資源,5,■企業特徴：石油業界トップである「ENEOS」の100％出資子会社です。潤滑油を中心とする各種商品の販売から潤滑油に関する各種作業や設備メンテナンス等の技術サポートを手掛けています。長年に渡って蓄積してきた技術・経験を活用し、潤滑油およびその他使用機械のプロ集団として、現場での幅広い作業を行いながら、最適な潤滑油並び優れた各種作業・技術を適正な価格でお客様に提供し、お客様の発展に寄与することを目標としています。,神奈川県川崎市幸区堀川町580,1964,105,32百万円,45.0,http://www.jjtc.co.jp/,,
2024-06-01,名張近鉄ガス株式会社,ガス,3,■事業内容：（１）ガス事業⇒ガス小売り事業、一般ガス導管事業、プロパンガス・オートガス（２）ガス機器の販売・サービス事業⇒ガス機器の販売及びガス工事（３）暮らしのサポート・その他事業⇒リフォーム事業、水回りメンテナンス事業、きんがす電気の取次販売事業、太陽光発電事業、水宅配事業,三重県名張市桔梗が丘1町1-51,1961,111,100百万円,43.0,https://www.kintetsugas.co.jp,,
2024-08-01,三愛オブリガス東日本株式会社,ガス,12,■企業概要：当社は、東証プライム上場企業三愛オブリ株式会社のグループ会社です。関東一円と静岡県を営業エリアとし、LPガス・石油製品の供給・販売、ガス機器・住宅設備機器等の販売、設置を主な事業としています。■事業内容：・LPガス・石油製品の卸供給､小売販売・ガス機器・住宅設備機器等の販売、設置・太陽光発電システム・燃料電池・コージェネレーション等の販売、設置,東京都品川区東大井5-22-5オブリ・ユニビル7F,1975,125,80百万円,,https://higashinihon.san-ai-obbligas.co.jp/,,
2024-06-01,サミットエナジー株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,3,■事業内容小売電気事業および国内における発電事業の企画・開発と統括管理,東京都千代田区内神田2-3-4S-GATE大手町北,2004,91,"1,000百万円",40.4,http://www.summit-energy.co.jp/,,
2024-08-01,竹中産業株式会社,石油・資源,7,■事業内容：・石油製品の販売、固形燃料の輸出入及び販売・土木、建設工事の資材販売及び施工・高圧ガス製品の販売、化学製品の輸出入及び販売・生産設備機器等の輸出入及び販売・包装資材の輸出入及び販売,東京都千代田区鍛冶町1-5-5,1925,112,90百万円,,http://www.takenakasangyo.co.jp/,,
