更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,株式会社スズキガス,石油・資源,求人なし,埼玉県入間市扇町屋5-9-4,1976,代表取締役 鈴木 充士,30 百万円,,,,,
2024-08-01,入間ガスサービス株式会社,ガス,求人なし,埼玉県入間市扇台1-5-25,1987,代表取締役 田﨑 修司,50 百万円,,,,,
2024-08-01,株式会社源商店,ガス,求人なし,熊本県熊本市東区東野1-3-67,1962,代表取締役 源 義則,,,,,,
2024-08-01,株式会社須藤善石油店,石油・資源,求人なし,青森県黒石市一番町173,1971,代表取締役 須藤 祐造,3 百万円,,,,,
2024-08-01,くまさんガス産業株式会社,ガス,求人なし,熊本県熊本市北区下硯川町2205,1981,代表取締役 白瀬 嗣久,10 百万円,,,,,
2024-08-01,ユニオンフォレスト株式会社,石油・資源,求人なし,広島県呉市中央2-5-15ユニオンビル 呉中央レックスマンション 3Ｆ,1962,代表取締役 森澤 大司,34 百万円,,,,,
2024-08-01,株式会社ダイイチライフ,ガス,求人なし,熊本県熊本市東区保田窪4-14-97ダイイチライフ壱番館 2Ｆ,1984,代表取締役 吉野 伸一郎,20 百万円,,,,,
2024-08-01,株式会社ビクトリア,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,熊本県熊本市中央区大江本町7-9ビクトリアビル,1984,代表取締役 渕上 裕史,72 百万円,,,,,
2024-08-01,東上ガス株式会社,ガス,求人なし,埼玉県志木市本町3-1-61,1951,代表取締役 角田 信義,315 百万円,,,,,
2024-08-01,株式会社伸和商事,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,青森県十和田市西二番町3-5,1988,代表取締役 田中 美佐江,10 百万円,,,,,
2024-08-01,アクアイースト株式会社,石油・資源,求人なし,埼玉県志木市上宗岡2-20-31,1986,代表取締役 大村 相基,20 百万円,,,,,
2024-08-01,株式会社吉本商事,ガス,求人なし,熊本県熊本市南区刈草1-5-15,1989,代表取締役 吉本 光康,10 百万円,,,,,
2024-08-01,有限会社東奥電気,電力,求人なし,青森県十和田市大字三本木字西小稲156-2,1993,代表取締役 中野渡 寛之,8 百万円,,,,,
2024-08-01,株式会社西日本ケイエス,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,熊本県熊本市南区江越2-22-7,1988,代表取締役 栗崎 敬大,10 百万円,,,,,
2024-08-01,有限会社イワブチガス,ガス,求人なし,静岡県浜松市浜名区於呂2673-2,1995,代表取締役 岩渕 里司,3 百万円,,,,,
2024-08-01,株式会社並木産業,石油・資源,求人なし,埼玉県新座市本多1-5-5,1967,代表取締役 並木 重和,40 百万円,,,,,
2024-08-01,野島ガス株式会社,ガス,求人なし,埼玉県新座市道場2-14-2,1970,代表取締役 松本 直之,20 百万円,,,,,
2024-08-01,サガミシード株式会社,石油・資源,求人なし,静岡県静岡市駿河区中村町346-1,1976,代表取締役 内田 圭太郎,98 百万円,,,,,
2024-08-01,株式会社内藤,石油・資源,求人なし,埼玉県桶川市南1-8-7,1953,代表取締役 内藤 英一,21 百万円,,,,,
2024-08-01,関東菱油株式会社,石油・資源,求人なし,埼玉県桶川市寿1-4-3,1949,代表取締役 原口 秀明,100 百万円,,,,,
2024-08-01,株式会社杉谷石油,石油・資源,無,広島県尾道市高須町1353-1,1973,代表取締役 杉谷 剛人,30 百万円,,,,■ENEOSブランドのガソリンスタンド運営■工場・事業所への燃料油、潤滑油の販売■LPガスの小売卸売業、石油器具・ガス器具の販売■板金・塗装■車販売・買取 2023年11月doda掲載求人より引用,
2024-08-01,熊本クミアイプロパン株式会社,ガス,求人なし,熊本県熊本市中央区八王寺町2-16,1999,代表取締役 中山 政一郎,70 百万円,,,,,
2024-08-01,ユニバーサリー電工株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,熊本県熊本市中央区島崎1-22-26,1986,代表取締役 中川 信一,15 百万円,,,,,
2024-08-01,福山ガス産業株式会社,ガス,求人なし,広島県福山市南手城町2-26-1,1980,代表取締役 松本 茂太郎,20 百万円,,,,,
2024-08-01,泉金物産株式会社,ガス,求人なし,岩手県盛岡市内丸14-4泉金ビル 2Ｆ,1953,代表取締役 八重樫 政泰,10 百万円,,,,,
2024-08-01,第一開明株式会社,ガス,無,岩手県盛岡市流通センター北1-10-5,1951,代表取締役 北﨑 幸治,30 百万円,,,,,
2024-08-01,有限会社安武石油,石油・資源,求人なし,熊本県合志市合生48-6,1990,代表取締役 安武 正綱,3 百万円,,,,,
2024-08-01,ムラタ株式会社,石油・資源,無,岩手県盛岡市本宮1-2-12,1955,代表取締役 村田 和士,10 百万円,,,,■給油所経営■自動車用品■カーリース事業■車検整備■ＬＰガス販売■冷暖房設備機器・米穀・損害保険代理店 2023年11月doda掲載求人より引用,
2024-08-01,盛岡ガス燃料株式会社,ガス,求人なし,岩手県盛岡市上堂1-7-45,1960,代表取締役 熊谷 祐介,30 百万円,,,,,
2024-08-01,株式会社大広電気,電力,求人なし,埼玉県八潮市中央2-1-17,1975,代表取締役 熊田 秀明,30 百万円,,,,,
2024-08-01,株式会社協同瓦斯,ガス,求人なし,広島県福山市一文字町3-2,1964,代表取締役 占部 浩道,20 百万円,,,,,
2024-08-01,山陽石油株式会社,石油・資源,求人なし,広島県福山市新浜町1-2-5,1950,代表取締役 大野 徹,10 百万円,,,,,
2024-08-01,東海興産株式会社,石油・資源,求人なし,静岡県湖西市鷲津1201-1,1954,代表取締役 小山 哲男,20 百万円,,,,,
2024-08-01,合資会社中島石油,ガス,求人なし,熊本県上益城郡嘉島町大字鯰1866-1,1956,代表社員 中島 憲行,5 百万円,,,,,
2024-08-01,ダイヤ石油株式会社,石油・資源,求人なし,広島県福山市一文字町6-1,1959,代表取締役 松本 壮一郎,35 百万円,,,,,
2024-08-01,株式会社ナガクラ,ガス,求人なし,静岡県伊豆市瓜生野250-1,1971,代表取締役 長倉 穂高,20 百万円,,,,,
2024-08-01,株式会社ヒタチ,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,埼玉県富士見市大字東大久保14-5,1990,代表取締役 中野 一宏,10 百万円,,,,,
2024-08-01,斎木ガス株式会社,石油・資源,求人なし,埼玉県ふじみ野市上福岡1-4-12,1953,代表取締役 齊木 泰光,30 百万円,,,,,
2024-08-01,信菱液化ガス株式会社,ガス,求人なし,広島県府中市中須町1233-1,1962,代表取締役 小川 晃,30 百万円,,,,,
2024-08-01,沼津酸素工業株式会社,ガス,求人なし,静岡県駿東郡清水町柿田954,1948,代表取締役 仲田 敏道,10 百万円,,,,,
2024-08-01,株式会社テス東北,石油・資源,求人なし,岩手県盛岡市本宮2-44-10,1996,代表取締役 田村 謙友,21 百万円,,,,,
2024-08-01,株式会社槇原プロパン商会,ガス,無,広島県三次市四拾貫町110-1,1959,代表取締役 槇原 充宏,20 百万円,,,,,
2024-08-01,ミサワ環境技術株式会社,建築設計事務所,無,広島県三次市向江田町4252-2,2011,代表取締役 伊奈 一彦,20 百万円,,,,,
2024-08-01,市川石油株式会社,石油・資源,求人なし,埼玉県三郷市番匠免1-55,1981,代表取締役 市川 健太,10 百万円,,,,,
2024-08-01,東九州石油株式会社,石油・資源,求人なし,大分県大分市生石4-1-20大鉱ビル 1Ｆ,1949,代表取締役 曽我 泰直,50 百万円,,,,,
2024-08-01,株式会社柴田石油商会,石油・資源,求人なし,大分県大分市府内町3-4-20大分恒和ビル 5Ｆ,1959,代表取締役 柴田 賢正,17 百万円,,,,,
2024-08-01,江藤酸素株式会社,石油・資源,求人なし,大分県大分市乙津町1-16,1958,代表取締役 江藤 佳史,80 百万円,,,,,
2024-08-01,光伸ガス株式会社,ガス,求人なし,大分県大分市大字下判田3798-1,1973,代表取締役 菊池 一利,20 百万円,,,,,
2024-08-01,静岡桂販売株式会社,ガス,求人なし,静岡県掛川市宮脇2-13-4,1951,代表取締役 加藤 貴裕,10 百万円,,,,,
2024-08-01,有限会社オイガックス,石油・資源,求人なし,静岡県牧之原市大沢1619-1,1964,代表取締役社長 木村 勇,23 百万円,,,,,
2024-08-01,江藤産業株式会社,石油・資源,求人なし,大分県大分市乙津町1-18,1974,代表取締役 染矢 安博,75 百万円,,,,,
2024-08-01,幸手都市ガス株式会社,ガス,求人なし,埼玉県幸手市大字上吉羽74,1971,代表取締役 藤倉 孝治,80 百万円,,,,,
2024-08-01,株式会社野村商店,石油・資源,求人なし,静岡県牧之原市勝俣2021-1,1985,代表取締役 野村 仁,10 百万円,,,,,
2024-08-01,高西石油株式会社,石油・資源,求人なし,岩手県花巻市中根子字中屋敷5-1,1977,代表取締役 阿部 静雄,10 百万円,,,,,
2024-08-01,有限会社福岡商店,ガス,求人なし,岩手県花巻市東町9-3,1984,代表取締役 福岡 真司,5 百万円,,,,,
2024-08-01,株式会社西東,石油・資源,求人なし,静岡県島田市金谷東1-1235-1,1956,代表取締役 西村 康正,30 百万円,,,,,
2024-08-01,岩手酸素株式会社,ガス,求人なし,岩手県北上市和賀町藤根18地割150-1,1995,代表取締役 堀内 健一,10 百万円,,,,,
2024-08-01,金谷ガス株式会社,ガス,求人なし,埼玉県入間郡三芳町大字上富489,1974,代表取締役 金谷 剛,10 百万円,,,,,
2024-08-01,一関ガス株式会社,ガス,求人なし,岩手県一関市三関字日照40-1,1962,代表取締役 及川 英夫,50 百万円,,,,,
2024-08-01,株式会社浅東油店,石油・資源,求人なし,岩手県一関市大町3-58淺東大町ビル 4Ｆ,1965,代表取締役 浅 井東,24 百万円,,,,,
2024-08-01,嵐山ガス株式会社,ガス,求人なし,埼玉県比企郡嵐山町むさし台1-3-1,1985,代表取締役 一杉 高志,90 百万円,,,,,
2024-08-01,イワセキ株式会社,石油・資源,無,岩手県奥州市江刺八日町1-4-3,1964,代表取締役 佐藤 大輔,50 百万円,,,,,
2024-08-01,二戸ガス株式会社,ガス,求人なし,岩手県二戸市仁左平字北井沢6,1963,代表取締役 荒谷 拓和,86 百万円,,,,,
2024-08-01,有限会社ジョイフル,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,岩手県二戸市金田一字八ツ長277-1,1997,代表取締役 毛鳥 正,3 百万円,,,,,
2024-08-01,株式会社宮崎商店,石油・資源,無,岩手県盛岡市城西町9-22,1972,代表取締役 宮崎 良子,7 百万円,,,,,
2024-08-01,野村産業有限会社,石油・資源,求人なし,愛知県名古屋市東区矢田南2-2-22,1964,代表取締役 野村 利治,3 百万円,,,,,
2024-08-01,株式会社山本油店,石油・資源,求人なし,愛知県名古屋市東区徳川町1501,1949,代表取締役 山本 浩嗣,10 百万円,,,,,
2024-08-01,名古屋プロパン瓦斯株式会社,ガス,求人なし,愛知県名古屋市東区大曽根1-3-17名古屋プロパン瓦斯（株）,1954,代表取締役 後藤 庄樹,42 百万円,,,,,
2024-08-01,名古屋シェル石油販売株式会社,石油・資源,求人なし,愛知県名古屋市東区泉1-12-351091ビル 4Ｆ,1949,代表取締役 森康 樹,50 百万円,,,,,
2024-08-01,広島ガス住設株式会社,ガス,求人なし,広島県庄原市東城町川西856-1,1964,代表取締役 池岡 憲司,30 百万円,,,,,
2024-08-01,西日本液化ガス株式会社,ガス,求人なし,山口県下関市本町3-1-1山口合同ガスビル 3Ｆ,1959,代表取締役 三喜田 修一,50 百万円,,,,,
2024-08-01,株式会社城北電機商会,石油・資源,求人なし,愛知県名古屋市西区江向町3-34,1988,代表取締役 武田 勝宣,10 百万円,,,,,
2024-08-01,株式会社福石,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,山口県下関市細江新町3-47,1935,代表取締役 前田 直巳,60 百万円,,,,,
2024-08-01,岩手トラックターミナル株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,岩手県紫波郡矢巾町流通センター南2-4-35,1973,代表取締役 神 浩幸,360 百万円,,,,,
2024-08-01,和光電気工事株式会社,石油・資源,求人なし,山口県下関市宝町6-3,1979,代表取締役 光井 俊彦,35 百万円,,,,,
2024-08-01,関口産業株式会社,石油・資源,無,埼玉県白岡市小久喜1115-1,1948,代表取締役 関口 勉,15 百万円,,,,,
2024-08-01,株式会社テクノス,石油・資源,求人なし,山口県下関市椋野町2-3-15,1993,代表取締役 草野 賢一,10 百万円,,,,,
2024-08-01,株式会社中善,石油・資源,求人なし,愛知県名古屋市中村区名駅5-23-19,1938,代表取締役 上田 晃裕,63 百万円,,,,,
2024-08-01,山北産業株式会社,ガス,求人なし,愛知県名古屋市中村区権現通3-9,1955,代表取締役 山北 耕司,10 百万円,,,,,
2024-08-01,山内酸器株式会社,ガス,無,愛知県名古屋市中村区竹橋町37-10,1952,代表取締役 山内 二郎,20 百万円,,,,■高圧ガスのデリバリー■機器・器具販売■ガスアプリケーション技術■エンジニアリングサービス【取扱商品】▼ガス一般高圧ガス、医療用ガス、食品用ガス、ヘリウムガス、特殊ガス、LPガス、半導体ガス▼溶接・切断機溶接機、溶接材料、器具、切断機器▼機械・工作工作機械、鍛圧機械、一般工具▼環境改善機器空調機器、防塵、防毒機器等 ▼FA機器・システム溶接用ロボット、レーザー溶接等 2024年4月doda掲載求人より引用,
2024-08-01,株式会社サンオブサンエナジー,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,大分県大分市高松1-2-27サンオブサンエージェンシービル 6Ｆ,1997,代表取締役 井上 龍三,10 百万円,,,,,
2024-08-01,ヒノトインスペック株式会社,ガス,求人なし,愛知県名古屋市中村区並木2-182,1988,代表取締役 吉本 大介,30 百万円,,,,,
2024-08-01,株式会社マルタカ石油,石油・資源,求人なし,愛知県名古屋市中村区那古野1-47-1名古屋国際センタービル 21Ｆ,1987,代表取締役 日比野 尚,100 百万円,,,,,
2024-08-01,株式会社松本電気商会,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,山口県宇部市明神町3-4-3,1950,代表取締役 松本 裕介,20 百万円,,,,,
2024-08-01,ヤマサンガス株式会社,ガス,求人なし,山口県宇部市琴芝町1-1-25山口産業ビル 3Ｆ,1968,代表取締役 伊藤 聡洋,20 百万円,,,,,
2024-08-01,後藤石油株式会社,石油・資源,求人なし,山口県宇部市大字車地39-4,1971,代表取締役 後藤 将行,10 百万円,,,,,
2024-08-01,山口・アポロガス株式会社,ガス,無,山口県宇部市南浜町1-2-27,1985,代表取締役 塔野仁三郎,60 百万円,,,,■プロパンガス（卸販売、直売）ガス機器 空調機器 厨房機器■プロパンガス配管工事一式 オートガススタンド■自動車販売及び修理・車検 空港給油設備整備 自動車部品及びアクセサリー■家庭電化製品の販売 装飾品及び家庭用品の販売■損害保険代理業務・自動車保険 2023年12月doda掲載求人より引用,
2024-08-01,有限会社イズモヤ,ガス,求人なし,山口県宇部市大字西岐波4164-2,1970,代表取締役 床西 悟,10 百万円,,,,,
2024-08-01,大光電設株式会社,石油・資源,求人なし,愛知県名古屋市中区平和2-16-3,1980,代表取締役社長 堀田 光夫,10 百万円,,,,,
2024-08-01,トーホクガス株式会社,石油・資源,求人なし,宮城県仙台市青葉区上杉3-7-6,1981,代表取締役 宮腰 裕市,98 百万円,,,,,
2024-08-01,興栄燃料株式会社,石油・資源,求人なし,千葉県千葉市中央区新宿2-5-10,1950,代表取締役 加藤 聖教,10 百万円,,,,,
2024-08-01,株式会社塚本,石油・資源,求人なし,千葉県千葉市中央区新田町16-7塚本ビル 2Ｆ,1941,代表取締役 塚本 恭夫,50 百万円,,,,,
2024-08-01,東京ベイ通信株式会社,石油・資源,求人なし,千葉県千葉市中央区新田町10-15,1994,代表取締役 安藤 久,10 百万円,,,,,
2024-08-01,株式会社山作,ガス,求人なし,大分県佐伯市葛港17-3,1950,代表取締役 山本 健,10 百万円,,,,,
2024-08-01,瀬戸商事株式会社,石油・資源,求人なし,福島県福島市瀬上町字町裏6-2,1966,代表取締役 瀬戸 金也,12 百万円,,,,,
2024-08-01,協和石油株式会社,石油・資源,求人なし,秋田県秋田市大町1-3-37,1955,代表取締役 荻原 慎太郎,10 百万円,,,,,
2024-08-01,共同ガス株式会社,ガス,求人なし,千葉県千葉市稲毛区山王町232-9,1977,代表取締役 森塚 実,10 百万円,,,,,
2024-08-01,丸富興業株式会社,石油・資源,求人なし,東京都千代田区岩本町1-7-1瀬木ビル 7Ｆ,1956,代表取締役 筒井 長彌,10 百万円,,,,,
2024-08-01,理工科学株式会社,電力,求人なし,茨城県水戸市河和田町1164-15,1986,代表取締役 佐久間 亮,10 百万円,,,,,
2024-08-01,山形熱供給株式会社,電力,求人なし,山形県山形市城南町1-1-1霞城セントラルビル,1999,代表取締役 小松 真吾,250 百万円,,,,,
2024-08-01,株式会社鈴木石油商会,石油・資源,求人なし,福島県福島市伏拝字田中8,1956,代表取締役 鈴木 恒昭,12 百万円,,,,,
2024-08-01,カンプロ株式会社,石油・資源,求人なし,茨城県水戸市吉沢町567,1995,代表取締役 秋葉 良孝,31 百万円,,,,,
2024-08-01,山形ガス株式会社,ガス,求人なし,山形県山形市白山3-1-31,1911,代表取締役 永井 悟,121 百万円,,,,,
2024-08-01,大成砿油株式会社,石油・資源,求人なし,千葉県千葉市若葉区小倉町1806-3,2012,代表取締役 堀江秀之介,10 百万円,,,,,
2024-08-01,株式会社アトマックス,石油・資源,求人なし,宮城県仙台市青葉区木町通1-2-4,1951,代表取締役 佐々木 修,100 百万円,,,,,
2024-08-01,白ゆり商事株式会社,ガス,求人なし,宮城県仙台市青葉区本町3-5-3佐新ビル 5Ｆ,1962,代表取締役 佐々木 新一,39 百万円,,,,,
2024-08-01,マルハ産業株式会社,石油・資源,求人なし,宮城県仙台市青葉区木町通2-6-67,1967,代表取締役 橋本 庸輔,80 百万円,,,,,
2024-08-01,株式会社アベキ,石油・資源,無,宮城県仙台市青葉区二日町11-11ＡＮＤＯビル 3Ｆ,1937,代表取締役 阿部 雅浩,45 百万円,,,,■石油販売事業■モビリティ事業（ガソリンスタンド運営・車検工場・レンタカー・車両販売など）■LPガス販売事業■保険事業■そうめん販売■お茶販売■不動産賃貸事業 2024年3月doda掲載求人より引用,
2024-08-01,ヤスミツ産業株式会社,ガス,求人なし,山形県山形市大字漆山483-3,1973,代表取締役 石山 茂利,40 百万円,,,,,
2024-08-01,日星石油株式会社,石油・資源,求人なし,栃木県宇都宮市不動前2-2-51,1944,代表取締役 小池 秀夫,50 百万円,,,,,
2024-08-01,一般社団法人日本電気協会,石油・資源,求人なし,東京都千代田区有楽町1-7-1有楽町電気ビル北館 4Ｆ,1921,代表理事 高橋 宏明,,,,,,
2024-08-01,株式会社ミトレン,石油・資源,求人なし,茨城県水戸市柵町1-1-25,1949,代表取締役 立原 孝夫,20 百万円,,,,,
2024-08-01,ツネマツガス株式会社,ガス,求人なし,宮城県仙台市宮城野区平成2-6-50,1972,代表取締役 常松 泰成,20 百万円,,,,,
2024-08-01,株式会社鈴木油店,石油・資源,求人なし,山形県山形市江南2-1-32,1957,代表取締役 鈴木 浩司,36 百万円,,,,,
2024-08-01,株式会社ドライアイスサービス,ガス,求人なし,千葉県千葉市若葉区殿台町595-1,1993,代表取締役 塩崎 栄二,20 百万円,,,,,
2024-08-01,電設コンサルタンツ株式会社,石油・資源,求人なし,東京都千代田区神田錦町3-6ＫＳ363ビル,1973,代表取締役 赤木 伸弘,48 百万円,,,,,
2024-08-01,東洋液化ガス株式会社,ガス,求人なし,千葉県千葉市美浜区新港201-1,1975,代表取締役 石﨑 貴也,10 百万円,,,,,
2024-08-01,吉田設備工業株式会社,ガス,無,宮城県仙台市宮城野区萩野町4-3-12,1974,代表取締役 吉田 三喜,10 百万円,,,,,
2024-08-01,会津ガス株式会社,ガス,求人なし,福島県会津若松市神指町大字南四合字才ノ神325-1,1958,代表取締役 相馬 寛司,40 百万円,,,,,
2024-08-01,株式会社ガスハウジングセンター,ガス,求人なし,茨城県日立市多賀町1-15-11,1978,代表取締役 岡田 晃,50 百万円,,,,,
2024-08-01,東洋商事株式会社,ガス,求人なし,千葉県千葉市美浜区新港201-1,1950,代表取締役 石﨑 貴也,12 百万円,,,,,
2024-08-01,丸紅エネックス株式会社,石油・資源,求人なし,千葉県千葉市美浜区新港235,1973,代表取締役 川野 光一郎,"2,605 百万円",,,,,
2024-08-01,日立礦油株式会社,石油・資源,求人なし,茨城県日立市会瀬町1-15-40,1950,代表取締役 佐藤 淳,60 百万円,,,,,
2024-08-01,弓山産業株式会社,ガス,求人なし,茨城県日立市幸町2-6-13弓山ビル 6Ｆ,1958,代表取締役 弓山 松子,10 百万円,,,,,
2024-08-01,エネックスジャパン株式会社,ガス,求人なし,宮城県仙台市宮城野区日の出町1-1-30,1958,代表取締役 日下 俊之,30 百万円,,,,,
2024-08-01,株式会社多賀工事社,ガス,求人なし,茨城県日立市東成沢町3-9-7,1967,代表取締役 大神田 正浩,10 百万円,,,,,
2024-08-01,東北実業株式会社,ガス,求人なし,福島県郡山市田村町金屋字川久保41,1955,代表取締役 冨士原 悦幸,50 百万円,,,,,
2024-08-01,佐藤燃料株式会社,石油・資源,求人なし,福島県郡山市中町2-7,1949,代表取締役 佐藤 淳,70 百万円,,,,,
2024-08-01,株式会社サンエナジー,ガス,求人なし,福島県郡山市大槻町字久助林17-12,1973,代表取締役 大谷 宏明,10 百万円,,,,,
2024-08-01,株式会社トウエキ,石油・資源,求人なし,福島県郡山市安積2-165,1975,代表取締役 根本 昇,10 百万円,,,,,
2024-08-01,株式会社宇田川コーポレーション,石油・資源,求人なし,茨城県土浦市真鍋2-1-39,1953,代表取締役 宇田川 仁英,30 百万円,,,,,
2024-08-01,極東オイル株式会社,石油・資源,求人なし,千葉県市川市東大和田1-7-1,1955,代表取締役 菅原 素紀,16 百万円,,,,,
2024-08-01,株式会社電洋社,エネルギー（電力・ガス・石油・新エネルギー）業界,求人なし,千葉県市川市市川南3-14-37,1961,代表取締役 浮谷 直之,10 百万円,,,,,
2024-08-01,株式会社小野里商店,ガス,求人なし,茨城県古河市本町4-1-9ＯＮＯＺＡＴＯＢｌｄｇ．,1960,代表取締役 小野里 浩一,20 百万円,,,,,
2024-08-01,足利ガス株式会社,ガス,求人なし,栃木県足利市錦町27-1,1911,代表取締役 石川 恭敬,50 百万円,,,,,
2024-08-01,株式会社古河ガス,ガス,求人なし,茨城県古河市下山町2-689,1970,代表取締役 福田 揚総,20 百万円,,,,,
2024-08-01,茨石商事株式会社,ガス,求人なし,茨城県石岡市府中2-3-19,1958,代表取締役 鈴木 正人,28 百万円,,,,,
2024-08-01,栃木ガス株式会社,ガス,求人なし,栃木県栃木市城内町2-2-23,1964,代表取締役 川本 武彦,60 百万円,,,,,
2024-08-01,安立サービス株式会社,石油・資源,求人なし,茨城県筑西市一本松1753,1982,代表取締役 田中 宏幸,10 百万円,,,,,
2024-08-01,株式会社市川水道センター,石油・資源,求人なし,千葉県市川市鬼越2-5-4進王ビルディング 1Ｆ,1990,代表取締役 臼倉 進,43 百万円,,,,,
2024-08-01,イワタニセントラル福島株式会社,ガス,求人なし,福島県郡山市駅前2-5-12郡山野村證券ビル 8Ｆ,1985,代表取締役社長 山﨑 敏孝,25 百万円,,,,,
2024-08-01,株式会社仙台燃料社,ガス,求人なし,宮城県仙台市太白区鹿野1-3-12,1957,代表取締役 庄子 将人,10 百万円,,,,,
2024-08-01,垣見油化株式会社,石油・資源,無,東京都千代田区麹町3-2-5,1941,代表取締役 垣見 裕司,100 百万円,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 創業150年！！（明治4年創業）石油製品販売会社として、「石油・ガス・合成樹脂・不動産」事業を行なっております。堅実経営をモットーに「不況に強い企業」として成長してまいりました。世の中は変化の連続であります。時代の環境に対応すべく企業も絶えず挑戦し続けていかなければなりません。今後も私どもは「社会に貢献し、皆様から愛される企業」創りを目指して、骨身を惜しまず努力してまいります。 2022年4月doda掲載求人より引用,
2024-08-01,寒河江ガス株式会社,ガス,求人なし,山形県寒河江市大字寒河江字石田24,1973,代表取締役 門脇 茂,20 百万円,,,,,
2024-08-01,合資会社佐野屋商店,石油・資源,求人なし,福島県いわき市平塩字風内23,1936,代表社員 佐藤亮太郎,2 百万円,,,,,
2024-08-01,株式会社大木無線電気,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,千葉県船橋市芝山4-18-1,1981,代表取締役 大木 武士,20 百万円,,,,,
2024-08-01,株式会社吉川液化ガス,ガス,求人なし,千葉県船橋市西船2-31-10,1989,代表取締役 小粥 健司,10 百万円,,,,,
2024-08-01,白井石油株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,求人なし,茨城県常総市水海道諏訪町32633,1988,代表取締役 白井 豊,50 百万円,,,,,
2024-08-01,株式会社千代田エネルギー,石油・資源,求人なし,東京都千代田区神田紺屋町13山東ビル 8Ｆ,1941,代表取締役 田山 透,46 百万円,,,,,
