更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,有限会社オレンジカラー,レジャー・アミューズメント,求人なし,東京都江東区辰巳3-7-26サンイースト辰巳 2Ｆ,2002,取締役 小川 竜朗,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社フラワーコーポレーション,スポーツ・ヘルス関連施設,求人なし,神奈川県茅ヶ崎市円蔵1-20-35,1972,代表取締役 小島 光代,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＧＲＥＥＮ　ＴＯＭＡＴＯ,旅行・旅行代理業,求人なし,千葉県山武郡芝山町岩山205-2,2011,代表取締役 金子 愛,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社三栄,レジャー・アミューズメント,求人なし,東京都板橋区成増2-19-4,1971,代表取締役 柴﨑 榮,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社かね秀,スポーツ・ヘルス関連施設,求人なし,愛知県名古屋市中村区名駅南1-9-8,2011,代表取締役 小関 義明,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社カレント,レジャー・アミューズメント,求人なし,東京都品川区南品川4-4-17品川サウスタワー,2008,代表取締役 山田 英之,22 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ジェイズ,ホテル・旅館・宿泊施設,無,静岡県伊東市新井510-26,2006,代表取締役 蛇目 靖一,4 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ビッグ,レジャー・アミューズメント,求人なし,愛知県豊橋市大橋通3-4,2008,代表取締役 大石 博志,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ニックス,スポーツ・ヘルス関連施設,求人なし,愛知県豊田市宮前町1-29-1,1989,代表取締役 西山 明一,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｖ・ファーレン長崎,スポーツ・ヘルス関連施設,無,長崎県諫早市多良見町化屋1808-1,2006,代表取締役会長 兼 社長 髙田 旭人,350 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■サッカーその他スポーツクラブの運営 ■サッカーその他スポーツ競技の興行 ■キャラクター商品の企画、販売 ■上記商品等の著作権、商標権、意匠権の取得および販売 ■スポーツイベントの企画、運営 ■プロスポーツ選手のマネジメント業務 2021年12月doda掲載求人より引用
2024-08-01,一般社団法人エスポラーダ北海道スポーツクラブ,スポーツ・ヘルス関連施設,求人なし,北海道札幌市西区山の手三条2-5-5,2012,代表理事 小野寺 眞悟,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社古木商事,レジャー・アミューズメント,求人なし,神奈川県相模原市南区相模大野7-43-9,1981,代表取締役 古木 勇,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＫＯＳＣＯＩＮＮ株式会社,ホテル・旅館・宿泊施設,求人なし,愛知県名古屋市東区東桜1-10-29パークサイドビル栄 5Ｆ,2009,代表取締役 大矢知 哲也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ヘイセイ,レジャー・アミューズメント,求人なし,大阪府大阪市東淀川区井高野4-7-85,2001,代表取締役 吉田 智行,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社イースカイ,ホテル・旅館・宿泊施設,無,北海道釧路市星が浦北4-2-6,1997,代表取締役 木元 浩喜,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 札幌、釧路等に14店舗のレジャーホテルを運営。レジャーホテルの用地購入・企画・開発・運営管理に加え、開発コンサルティング・運営管理受託など幅広い事業を展開。 2022年6月doda掲載求人より引用
2024-08-01,株式会社網走北天の丘,ホテル・旅館・宿泊施設,求人なし,北海道網走市字呼人159,2006,代表取締役 大西 雅之,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社定光寺カントリークラブ,スポーツ・ヘルス関連施設,求人なし,愛知県瀬戸市定光寺町1223,2013,代表取締役 小西 一輝,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｒアドバンス,ホテル・旅館・宿泊施設,無,大阪府大阪市浪速区難波中2-6-13ゴールドナンバ 5Ｆ,2013,代表取締役 中村 健一,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ミロク観光開発株式会社,ホテル・旅館・宿泊施設,求人なし,東京都港区東新橋1-1-19ヤクルト本社ビル11Ｆ,2013,代表取締役 鄒 積人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社桜花爛漫,ホテル・旅館・宿泊施設,求人なし,京都府京都市下京区十禅師町196,2013,代表取締役 滝本 住雄,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社浦和ロイヤルパインズ,ホテル・旅館・宿泊施設,求人なし,埼玉県さいたま市浦和区仲町2-5-1,2013,代表取締役 井上 理,73 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アレグロクスＴＭホテルマネジメント,ホテル・旅館・宿泊施設,求人なし,東京都新宿区新宿2-3-15,2013,代表取締役 鈴木 芳明,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社友林,旅行・旅行代理業,求人なし,東京都文京区湯島3-13-8湯島不二ビル302,2013,代表取締役 李 田,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＳＫ．ＭＡＮＡＧＥＭＥＮＴ,ホテル・旅館・宿泊施設,求人なし,広島県竹原市中央5-3-41,2013,代表取締役 山本 静司,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社別府温泉ホテル,ホテル・旅館・宿泊施設,求人なし,大分県別府市駅前本町3-5,2013,代表取締役 青山 渉,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社卓,ホテル・旅館・宿泊施設,求人なし,埼玉県草加市住吉1-2-27,2002,代表取締役 田中 淳子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ソーワダイレクト,ホテル・旅館・宿泊施設,求人なし,宮城県石巻市千石町2-10,1973,代表取締役 後藤宗德,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社たびのホテルズ,旅行・旅行代理業,無,宮城県仙台市太白区あすと長町1-4-50,2002,代表取締役 佐藤 秀彦,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社佳松,ホテル・旅館・宿泊施設,求人なし,神奈川県足柄下郡箱根町箱根521,1978,代表取締役 柳下 守康,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社フェニックスエレメント,スポーツ・ヘルス関連施設,求人なし,宮城県東松島市矢本字河戸342-2,2012,代表取締役 貴田 義人,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ほようの宿ひみ,ホテル・旅館・宿泊施設,求人なし,富山県氷見市姿400,2006,代表取締役 柿谷 実,65 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ゆっぽ,レジャー・アミューズメント,求人なし,宮城県白石市字清水小路48-4,2003,代表取締役 日下 清,32 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社だいこんの花,ホテル・旅館・宿泊施設,求人なし,宮城県刈田郡蔵王町遠刈田温泉字遠刈田北山21-7,2012,代表取締役 髙橋 征太郎,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社そとぼう,ホテル・旅館・宿泊施設,求人なし,千葉県鴨川市太海浜24-1,1969,代表取締役 吉村 敦広,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社一樂荘,ホテル・旅館・宿泊施設,求人なし,山形県天童市鎌田本町2-2-21,1953,代表取締役 佐藤 まり,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社旅コレクション,旅行・旅行代理業,求人なし,神奈川県横浜市中区尾上町3-35横浜第一有楽ビル 5Ｆ,1984,代表取締役 荒井 佳代子,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社オニコウベ,レジャー・アミューズメント,求人なし,宮城県大崎市鳴子温泉鬼首字小向原9-55,1998,代表取締役 西條 勲,83 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社桂月堂,スポーツ・ヘルス関連施設,求人なし,宮城県多賀城市町前3-1-36,2003,代表取締役 草嶋 圭一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社柏屋,ホテル・旅館・宿泊施設,求人なし,群馬県吾妻郡中之条町大字四万4237-1,1977,代表取締役 柏原 益夫,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｎ＆Ｋ,レジャー・アミューズメント,求人なし,山梨県都留市上谷6-10-2フェスタインビル3－Ｂ,2009,代表取締役 尾形 直子,34 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アフト,ホテル・旅館・宿泊施設,求人なし,東京都渋谷区南平台町1-9,1991,代表取締役 坂出 正樹,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社釧路三経観光,ホテル・旅館・宿泊施設,求人なし,大阪府大阪市北区曾根崎1-6-7ビル,1978,代表取締役 大竹 智人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社システムズ湘南,ホテル・旅館・宿泊施設,求人なし,神奈川県藤沢市辻堂1-4-14,1993,代表取締役 程嶋 秀幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社トラストワン,ホテル・旅館・宿泊施設,無,福岡県福岡市博多区大井2-13-9,2011,代表取締役 中薗 真,2 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■宿泊施設の企画・管理・運営「Glamping 五感」■照明デザイン（LED照明の設計・企画・施工・販売・ライトアップ） 2023年7月doda掲載求人より引用
2024-08-01,ゼロゴルフ株式会社,スポーツ・ヘルス関連施設,求人なし,福岡県福岡市西区小戸2-1-25,2013,代表取締役 川上 義人,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＫＴＳ東京オペレーション,ホテル・旅館・宿泊施設,求人なし,静岡県浜松市中央区東伊場1-1-26,2013,代表取締役 山下 智司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社まちづくり小浜,ホテル・旅館・宿泊施設,求人なし,福井県小浜市和久里24-452,2010,代表取締役 御子柴 北斗,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＫＡＳＨＩＲＯ,ホテル・旅館・宿泊施設,求人なし,京都府京都市下京区河原町通松原上る2丁目富永町356,2008,代表取締役 木場 信行,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＭＡＮＰＡ,ホテル・旅館・宿泊施設,求人なし,和歌山県和歌山市新和歌浦2-10,2006,代表取締役 坂口 宗徳,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社百花園,レジャー・アミューズメント,求人なし,熊本県合志市合生4275,1964,代表取締役 荒川 浩二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社草庵秋桜,ホテル・旅館・宿泊施設,無,大分県由布市湯布院町川上1647,1991,代表取締役 太田 正美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社桃里カントリー倶楽部,スポーツ・ヘルス関連施設,求人なし,東京都中央区銀座6-6-1銀座風月堂ビル 7Ｆ,1948,代表取締役 松井 雅弘,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社ＨＥＡＲＴ,ホテル・旅館・宿泊施設,求人なし,東京都目黒区目黒4-26-9メゾンスギ3Ｆ,2005,代表取締役 吉澤 織江,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社六大陸,ホテル・旅館・宿泊施設,求人なし,福井県福井市大手2-4-24福井大手ビル 3Ｆ,2011,代表取締役 尹 泰充,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社よしみつ,レジャー・アミューズメント,無,広島県広島市中区堀川町3-20,1985,代表取締役 酒井 良多,28 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社旅コンシェル,旅行・旅行代理業,求人なし,東京都千代田区内神田2-7-7新内神田ビル 2Ｆ,2013,代表取締役 田中 礼子,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社もしもしピエロ,ホテル・旅館・宿泊施設,求人なし,大阪府岸和田市土生町2-10-3,2000,取締役 山本 泰子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社久八,スポーツ・ヘルス関連施設,求人なし,東京都江戸川区東瑞江2-2-9,1987,代表取締役 須賀 稔,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＪＰＦイノベーション,レジャー・アミューズメント,求人なし,富山県富山市岩瀬池田町8-2,2009,代表取締役 吉川 智之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社バリ・リゾート,ホテル・旅館・宿泊施設,求人なし,静岡県静岡市清水区西久保17-1,1983,取締役 海野 隆司,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社第一興業,ホテル・旅館・宿泊施設,無,東京都大田区蒲田5-45-12,1976,代表取締役 濵中仁治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■ホテル運営 2022年7月doda掲載求人より引用
2024-08-01,株式会社修善寺カントリークラブ,レジャー・アミューズメント,求人なし,静岡県伊豆市日向965-127,2011,代表取締役 手塚 俊,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社たつた,ホテル・旅館・宿泊施設,求人なし,静岡県伊豆市湯ケ島347,2010,代表取締役 山田 大介,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,薫風投資株式会社,ホテル・旅館・宿泊施設,求人なし,長野県茅野市北山4035-552,2006,代表取締役 星野 吉美,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｌａｋｓｈｉｍｉ,スポーツ・ヘルス関連施設,求人なし,大阪府吹田市江の木町2-33第3梓ビル 3Ｆ,2006,代表取締役 藤田 哲士,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ザ・プレミアムバックステージ株式会社,スポーツ・ヘルス関連施設,求人なし,東京都渋谷区代々木1-57-1,2006,代表取締役 松嶋 成治,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,平川商事株式会社,レジャー・アミューズメント,求人なし,大阪府八尾市志紀町1-118,2010,代表取締役 平川 晴基,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社羽田エクセルホテル東急,ホテル・旅館・宿泊施設,求人なし,東京都大田区羽田空港3-4-2,2002,代表取締役 飯塚 雅人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ガーデン,旅行・旅行代理業,求人なし,東京都品川区北品川5-9-42,2011,代表取締役 増村 一樹,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社シンクロス・リゾート,ホテル・旅館・宿泊施設,求人なし,神奈川県足柄下郡箱根町強羅1300-238,2002,取締役 萩原 丈太郎,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社バンビシャス奈良,スポーツ・ヘルス関連施設,求人なし,奈良県大和郡山市城の台町3-2,2012,代表取締役 加藤 真治,84 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ピーマックス株式会社,レジャー・アミューズメント,求人なし,奈良県大和高田市大字根成柿420-2,2007,代表取締役 大林 宏次,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社関屋,ホテル・旅館・宿泊施設,求人なし,熊本県阿蘇市乙姫1952-18,1979,代表取締役 関屋 洋一郎,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社岐阜アイネ,ホテル・旅館・宿泊施設,求人なし,東京都港区六本木7-3-19,1981,代表取締役 華 舜,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社湖泉,ホテル・旅館・宿泊施設,求人なし,長野県諏訪市湖岸通り1-13-8,2003,取締役 古林 渉,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社泰承二十一,ホテル・旅館・宿泊施設,求人なし,大阪府大阪市中央区南船場2-12-22,2007,代表取締役 権 容海,98 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社手力プロダクション,レジャー・アミューズメント,求人なし,東京都渋谷区渋谷2-2-4,1999,代表取締役 山中 賢一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,玄竹株式会社,ホテル・旅館・宿泊施設,求人なし,長野県下伊那郡阿智村智里331-8,2009,代表取締役 塚本 龍生,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＯＪＩ,スポーツ・ヘルス関連施設,求人なし,高知県高知市前里78,2007,代表取締役 王子 彰彦,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社海風,ホテル・旅館・宿泊施設,求人なし,愛知県知多郡南知多町大字山海字高峯3-1,1982,代表取締役 榎本 國宏,99 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社花壇,ホテル・旅館・宿泊施設,求人なし,香川県仲多度郡琴平町1241-5,2007,代表取締役 木下 紘一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社志水商店,スポーツ・ヘルス関連施設,無,京都府宇治市木幡西中12,1988,代表取締役 志水 啓二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社地獄温泉清風荘,ホテル・旅館・宿泊施設,求人なし,熊本県阿蘇郡南阿蘇村大字河陽2327,1972,代表取締役 河津 誠,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社こがね,ホテル・旅館・宿泊施設,求人なし,大分県中津市三光臼木1764,2000,代表取締役 大友 栄二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社営研,ホテル・旅館・宿泊施設,求人なし,神奈川県足柄下郡箱根町箱根521,1974,代表取締役 柳下 聡,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社洗心亭,ホテル・旅館・宿泊施設,求人なし,静岡県熱海市東海岸町3-19,2005,代表取締役 山田 一晴,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,札幌観光バス株式会社,旅行・旅行代理業,求人なし,北海道札幌市清田区美しが丘一条9-1-1,2008,代表取締役 福村 泰司,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社女将塾,ホテル・旅館・宿泊施設,無,東京都豊島区南池袋3-18-364Ｆ,2004,代表取締役 三宅 大功,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,旅館・ホテル・飲食店の運営受託経営および運営コンサルティング 2024年5月doda掲載求人より引用
2024-08-01,株式会社時の名所,ホテル・旅館・宿泊施設,求人なし,愛媛県松山市道後湯之町1-33,2005,代表取締役 鮒田 泰三,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
